id,id_grupo,categoria,tipo_producto,titulo,ano,tipologia
00302,003,Proyectos,Investigación y desarrollo,proyecto de investigación ¿Utilidad de la Aplicación de la Gerencia del Valor en la contabilidad pública gubernamental de las    Empresas Sociales del Estado (E.S.E.) del Área Metropolitana de Medellín: Caso Hospital Venancio Díaz Díaz y Hospital Marco Fi,Actual,2
00303,003,Proyectos,Investigación y desarrollo,Arquitectura y gestión,2016/11,2
00304,003,Proyectos,Investigación y desarrollo,Gestion del Conocimiento de Arquitectos,2016/11,2
00305,003,Proyectos,Investigación y desarrollo,Educación en el Medio de preescolar,2016/11,2
00306,003,Proyectos,Investigación y desarrollo,Estrategias administrativas basadas en la humanización de la gestión para el fortalecimiento de la dinámica empresarial,2018/12,2
00307,003,Proyectos,Investigación y desarrollo,Auditoria de conocimiento en el factor Estudiantes del programa de Administración de la Funlam,2015/11,2
00308,003,Proyectos,Investigación y desarrollo,Auditoria de conocimiento en el factor Estudiantes del programa de Administración de la Funlam,2015/12,2
00309,003,Proyectos,Investigación y desarrollo,Mercadeo en la Administración,2015/11,2
00310,003,Proyectos,Investigación y desarrollo,Gestion del conocimiento arquitectónico,2015/11,2
00311,003,Proyectos,"Investigación, desarrollo e innovación",Impacto de las prácticas de gestión del talento humano sobre los resultados de innovación de grandes empresas de Medellín,2016/6,2
00312,003,Proyectos,Investigación y desarrollo,Desarrollo de competencias docentes para la enseñanza de la metodología de la investigación y la formación de evaluadores de trabajos de grado y tesis doctorales en posgrados de Administración. Un estudio comparado entre Colombia y Brasil,2016/9,2
00313,003,Proyectos,Investigación y desarrollo,Gestión del capital intelectual en la Funlam,2014/11,2
00314,003,Proyectos,Investigación y desarrollo,Inteligencia emocional,2014/11,2
00315,003,Proyectos,Investigación y desarrollo,Innovación,2014/11,2
00316,003,Proyectos,Investigación y desarrollo,La Investigación en Estrategia Organizacional en Colombia: Una aproximación al Estado del Arte,2014/12,2
00317,003,Proyectos,Investigación y desarrollo,"""Las políticas públicas asociadas al emprendimiento y su articulación con las organizaciones sociales en la ciudad de Medellín en los años 2008 - 2013""",2022/11,2
00318,003,Proyectos,Investigación y desarrollo,Gestión Del maestro,2013/11,2
00319,003,Proyectos,Investigación y desarrollo,"Canales y Mecanismos de Acceso a la Financiación, Fondeo y Préstamos a Sectores No Aptos para el Sistema Financiero Colombiano. El caso del Sector Agrícola, Construcción, Exportadores,  Municipios y Pymes",2016/11,2
00320,003,Proyectos,Investigación y desarrollo,Madurez de la Gestión del conocimiento en grandes empresas de Colombia,2012/11,2
00321,003,Proyectos,"Investigación, desarrollo e innovación",Mapa de conocimiento de la producción Científica de la Fundación Universitaria Luís Amigó 2001- 2011,2013/1,2
00322,003,Proyectos,Investigación y desarrollo,Gestión y Revelación de la Responsabilidad Social Empresarial en pymes de Medellín y Manizales,Actual,2
00323,003,Proyectos,Investigación y desarrollo,Transferencia de Conocimiento en la Fundación Universitaria Luis Amigó,2011/12,2
00324,003,Proyectos,Investigación y desarrollo,EMPRENDIMIENTO Y EDUCACIÓN SUPERIOR: UNA ALIANZA DE CONSTRUCCIÓN DE HORIZONTES DE SENTIDO VITAL EN LAS DINÁMICAS DE LA FUNDACIÓN UNIVERSITARIA LUIS AMIGÓ DE LA CIUDAD MEDELLÍN,2012/11,2
00325,003,Proyectos,Investigación y desarrollo,El conocimiento científico y tecnológico disponible en el departamento de Antioquia 1990-2010,Actual,2
00326,003,Proyectos,Investigación y desarrollo,MODELO PARA LA GESTIÓN DEL ACOPLAMIENTO ENTRE LOS SERES HUMANOS Y LOS SISTEMAS ORGANIZACIONALES A LA LUZ DE LA TEORÍA DE SISTEMAS,2011/5,2
00327,003,Proyectos,Investigación y desarrollo,Madurez de la Gestión del Conocimiento de las Grandes Empresas de la Ciudad de Medellín,2010/12,2
00328,003,Proyectos,Investigación y desarrollo,Sistema de Indicadores de Ciencia Y Tecnología en la Funlam con Énfasis en el Seguimiento y Medición del Impacto Social,2010/12,2
00329,003,Proyectos,Investigación y desarrollo,Indicadores Sociales de Ciencia y Tecnología de la Fundación Universitaria Luis Amigó.,2010/12,2
00330,003,Proyectos,Investigación y desarrollo,INDICADORES SOCIALES DE CIENCIA Y TECNOLOGÍA DE LA FUNDACIÓN UNIVERSITARIA LUIS AMIGÓ.,2009/12,2
00331,003,Proyectos,Investigación y desarrollo,Diseño e Implementación de un Modelo de Gestión del Conocimiento para el Sistema de Investigación de la UPB.,2010/12,2
00332,003,Proyectos,Investigación y desarrollo,"Impacto Socioeconómico del Egresado 2006-2007 de la Facultad de Ciencias Administrativas, Económicas y Contables Sobre El Medio",2008/11,2
00333,003,Proyectos,Investigación y desarrollo,Gerencia del conocimiento en el sector público de la ciudad de Medellín estudio de casos de prácticas actuales,2008/12,2
00334,003,Proyectos,Investigación y desarrollo,Aspectos Curriculares que han fundamentado la formación de los profesionales de la Fundación Universitaria Monserrate en el marco de la responsabilidad social: una lectura a sus 60 años,2009/7,2
00335,003,Proyectos,Extensión y responsabilidad social CTI,Gerencia del conocimiento en el sector público de la ciudad de Medellín estudio de casos de,Actual,2
00336,003,Proyectos,Investigación y desarrollo,"Impacto de los Egresados del Programa de Administración de Empresas  de la Funlam, en el Medio Empresarial y Social",2008/6,2
00337,003,Proyectos,Extensión y responsabilidad social CTI,Auditoría de Imagen y Responsabilidad Social Empresas Públicas de Medellín,2008/3,2
00338,003,Proyectos,Investigación y desarrollo,Incidencia del contexto en la gestión del conocimiento,Actual,2
00339,003,Proyectos,Extensión y responsabilidad social CTI,Influencia de las Dimensiones Organizacionales en la Creación de Conocimiento,2007/Sin mes,2
00340,003,Proyectos,Investigación y desarrollo,Influencia de las Dimensiones Organizacionales en la Creación de Conocimiento,2007/12,2
00341,003,Proyectos,Investigación y desarrollo,Concepción del Mercadeo Social en las Grandes Empresas de Servicio de la ciudad de Medellín,2006/Sin mes,2
00342,003,Proyectos,Extensión y responsabilidad social CTI,Sistematización de la Experiencia de Articulación de la Media Técnica con La educación Superior. Modelo Técnico - pedagógico,2005/Sin mes,2
00343,003,Proyectos,Extensión y responsabilidad social CTI,Proceso de Enseñanza Aprendizaje de la Investigación en el Pregrado de Enfermería,2008/Sin mes,2
