id,id_grupo,categoria,tipo_producto,titulo,pais,ano,titulo_libro,autores,tipologia
00390,006,Capítulos de libro publicados,Capítulo de libro,Prospectiva de la investigación escolar desde los estudiantes básicos primarios de dos Instituciones de educación con el apoyo del Parque Explora.,Colombia,2013,R,JUAN SANTIAGO CALLE PIEDRAHITA,1
00391,006,Capítulos de libro publicados,Otro capítulo de libro publicado,Prácticas de crianza marcadas por una historia de guerra: hoy en un contexto educativo,Colombia,2013,Reflexiones Sobre La Infancia. Simposio Nacional De Investigaciones En Primera Infancia.,"ADRIANA MARIA GALLEGO HENAO, LUISA FERNANDA RIOS, NATALIA ANDREA ALZATE ALZATE",1
00392,006,Capítulos de libro publicados,Capítulo de libro,Características de la investigación escolar promovida por los directivos docentes,Colombia,2013,Robert Ashley,"GLORIA MARIA ISAZA ZAPATA, JUAN SANTIAGO CALLE PIEDRAHITA",1
00393,006,Capítulos de libro publicados,Capítulo de libro,Características de la investigación escolar promovida por los directivos docentes,Colombia,2013,Robert Ashley,"GLORIA MARIA ISAZA ZAPATA, JUAN SANTIAGO CALLE PIEDRAHITA",1
00394,006,Capítulos de libro publicados,Capítulo de libro,Impacto y prospectiva de la innovación tecnológica en los niños de 8 a 12 años en el municipio de Sabaneta,Colombia,2013,Retos Y Desafíos De La Prospectiva Para El Desarrollo Regional En América Latina Para La Construcción De Un Futuro Equitativo,JUAN SANTIAGO CALLE PIEDRAHITA,1
00395,006,Capítulos de libro publicados,Capítulo de libro,Prácticas de crianza marcadas por una historia de guerra: hoy en un contexto educativo,Colombia,2013,Reflexiones Sobre La Infancia. Simposio Nacional De Investigaciones En Primera Infancia.,"ADRIANA MARIA GALLEGO HENAO, LUISA FERNANDA RIOS, NATALIA ANDREA ALZATE ALZATE",1
00396,006,Capítulos de libro publicados,Capítulo de libro,"Concepciones sobre el maltrato infantil en hogares de estratos cinco y seis de la ciudad de Medellín, base para la movilización conceptual en agentes educativos que orientan las dinámicas familiares",Colombia,2012,Análisis Comparativo De La Competencia Genérica Razonamiento Cuantitativo De La Prueba Saberpro Y Su Relación Con Los Cursos Ofrecidos Por El Departamento De Ciencias Básicas En Los Programas De Pregrado De La Funlam Y La U De M,GLORIA MARIA ISAZA ZAPATA,1
00397,006,Capítulos de libro publicados,Otro capítulo de libro publicado,El juego: potenciador del desarrollo humano,Colombia,2012,Memorias Del Primer Simposio Nacional E Internacional De Investigaciones En Primera Infancia,MARTA ELENA GONZALEZ GIL,1
00398,006,Capítulos de libro publicados,Capítulo de libro,Percepciones simbólicas infantiles: una mirada investigativa,Colombia,2012,Re Exiones En Infancia: Una Mirada Desde Diversos Actores,"GLORIA MARIA ISAZA ZAPATA, SANDRA CLAVIJO",1
00399,006,Capítulos de libro publicados,Otro capítulo de libro publicado,Psicoanálisis y constitución subjetiva,Colombia,2012,Memorias Del Primer Simposio Nacional E Internacional De Investigaciones En Primera Infancia,LIBIA ELENA RAMIREZ ROBLEDO,1
00400,006,Capítulos de libro publicados,Otro capítulo de libro publicado,Gorilla On The Run,Colombia,2009,Concurso Un Cuento Muy Colombiano En Lenguas Materna Y Extranjera.,JOSE VICENTE ABAD OLAYA,1
00401,006,Capítulos de libro publicados,Otro capítulo de libro publicado,Proceso migratorio y efectos psicosociales en las familias de migrantes de la ciudad de Medellín.,Bélgica,2009,Lugares,"CATALINA MARIA TABARES OCHOA, LIBIA ELENA RAMIREZ ROBLEDO",1
00402,006,Capítulos de libro publicados,Otro capítulo de libro publicado,"Colombia: ""No quiero regalos, yo quiero a mi papá""",Perú,2009,Más Alla De Las Remesas. Familias De Migrantes En América Latina.,"ALFREDO GHISO COTOS, CATALINA MARIA TABARES OCHOA, LIBIA ELENA RAMIREZ ROBLEDO, SANTIAGO ALBERTO MORALES MESA",1
00403,006,Capítulos de libro publicados,Otro capítulo de libro publicado,Curriculum Negotiation: Effects on Students' Learning Attitudes and Perceptions in an EFL Context,Colombia,2006,Professional Awareness And Development. Classroom-Based Papers With In-Service Teachers In The Teaching English Foreign Language Graduate Program At Universidad Pontificia Bolivariana,JOSE VICENTE ABAD OLAYA,1
00404,007,Capítulos de libro publicados,Capítulo de libro,Motivos de consulta en crianza contemporanea,Colombia,2025,Reflexiones interdisciplinarias sobre el derecho de las familias,"LEDY MARYORY BEDOYA CARDONA, OVIDIO HERRERA RIVERA, ADRIANA MARIA CORONADO MENDOZA",1
00405,007,Capítulos de libro publicados,Capítulo de libro,Revisión Jurisprudencial del concepto de corresponsabilidad parental en Colombia,Colombia,2025,Reflexiones interdisciplinarias sobre el derecho de las familias,"OVIDIO HERRERA RIVERA, ELVIGIA CARDONA ZULETA, DARLIN NATALIA DUQUE GOMEZ",1
00406,007,Capítulos de libro publicados,Capítulo de libro,Experiencias de familias colombianas migrantes en Estados Unidos: dinámicas internas y afrontamientos.,Colombia,2025,Trayectorias subjetivas: problemáticas y alternativas interdisciplinarias de abordaje en la familia y otros contextos,"OVIDIO HERRERA RIVERA, ANGELA MARITZA LOPERA JARAMILLO, JHON PREY HERNANDEZ MELCHOR",1
00407,007,Capítulos de libro publicados,Capítulo de libro,Exclusión e inclusión educativa con adolescentes en contextos de extraedad escolar,Colombia,2025,Trayectorias subjetivas: problemáticas y alternativas interdisciplinarias de abordaje en la familia y otros contextos,EDISON FRANCISCO VIVEROS CHAVARRIA,1
00408,007,Capítulos de libro publicados,Capítulo de libro,Trayectos de vida en familias con adultos jóvenes: crisis y afrontamientos,Colombia,2025,Trayectorias subjetivas: problemáticas y alternativas interdisciplinarias de abordaje en la familia y otros contextos,"LEDY MARYORY BEDOYA CARDONA, OVIDIO HERRERA RIVERA",1
00409,007,Capítulos de libro publicados,Capítulo de libro,Preferencias metodológicas de estudiantes universitarios en el periodo postpandemia,Colombia,2025,Triangulaciones entre gestion educativa,CATALINA GONZALEZ PENAGOS,1
00410,007,Capítulos de libro publicados,Capítulo de libro,Factores asociados a la empleabilidad de los egresados de algunos programas de ciencias sociales,Colombia,2025,Triangulaciones entre gestion educativa,CATALINA GONZALEZ PENAGOS,1
00411,007,Capítulos de libro publicados,Capítulo de libro,Inteligencia artificial y aprendizaje automatizado en la cadena de suministro de las organizaciones,Colombia,2024,Gestion de las organizaciones una nueva opción,"LEIDYS HELENA RIVERA QUIROZ, CATALINA GONZALEZ PENAGOS",1
00412,007,Capítulos de libro publicados,Otro capítulo de libro publicado,Violencia en la escuela colombiana y su relación con la violencia social,Colombia,2024,Abordajes interdisciplinarios de experiencias sobre violencia social,"YUSTY CAROLINA RESTREPO SEGURA, ELIZABET RUIZ ZULUAGA",1
00413,007,Capítulos de libro publicados,Otro capítulo de libro publicado,"Capitulo 5 La educación en los procesos de socialización en tiempos de pandemia por covid-19. Experiencia narrativa en estudiante, padre de familia y docente del area metropolitana de Medellín.",Colombia,2024,Abordajes interdisciplinarios de experiencias sobre violencia social,"ANGELA MARITZA LOPERA JARAMILLO, ANDREA KATHERINE ALFONSO SALAZAR, KAREN DANIELA CANO MANCO, VIVIANA VALLE MONROY, CAROLINA GIRALDO MEJIA",1
00414,007,Capítulos de libro publicados,Capítulo de libro,Psicología,Colombia,2023,Experiencias deportivas,"ZONAIKA MAIRA POSADA LOPEZ, DAYANA ALVAREZ GONZALEZ, JUAN FELIPE MUNOZ BEDOYA, GUSTAVO ADOLFO ZAPATA CALDERON, LUISA FERNANDA ZAPATA ALVAREZ, GIGLIOLA MARIA PALACIO PEREZ, JESSICA ESCOBAR ALVAREZ",1
00415,007,Capítulos de libro publicados,Capítulo de libro,Un ejercicio desde la psicología del deporte,Colombia,2023,Experiencias deportivas,"ZONAIKA MAIRA POSADA LOPEZ, DAYANA ALVAREZ GONZALEZ, VALERIA ALVAREZ, JUAN FELIPE MUNOZ BEDOYA, MARIA ALEJANDRA AGUIRRE, GUSTAVO ADOLFO ZAPATA CALDERON, GIGLIOLA MARIA PALACIO PEREZ, RAMON ANTONIO GARCIA RAMIREZ, JESSICA ESCOBAR ALVAREZ, LUISA FERNANDA ZAPATA ALVAREZ",1
00416,007,Capítulos de libro publicados,Capítulo de libro,Rol del psicólogo deportivo. Una mirada desde los institutos del deporte antioqueños,Colombia,2023,Psicología de la actividad física y el deporte: formación y aplicación en Colombia.,"ZONAIKA MAIRA POSADA LOPEZ, LAURA ESTEFANIA MORALES ARANGO, DAYANA ALVAREZ GONZALEZ",1
00417,007,Capítulos de libro publicados,Capítulo de libro,Observatorio de corrupción en el deporte (Colombia),Colombia,2023,La seguridad deportiva a debate III,"ZONAIKA MAIRA POSADA LOPEZ, JUAN FELIPE MUNOZ BEDOYA, MAURICIO HERNANDEZ LONDONO, SEBASTIAN RESTREPO MONCADA, ANGELICA MARIA SAENZ MACANA",1
00418,007,Capítulos de libro publicados,Capítulo de libro,Presente y futuro de la psicología de la actividad física y el deporte en Colombia Una perspectiva desde la investigación y formación,Colombia,2023,Psicología de la actividad física y el deporte: formación y aplicación en Colombia.,"ZONAIKA MAIRA POSADA LOPEZ, HECTOR HANEY AGUIRRE LOAIZA, SERGIO HUMBERTO BARBOSA GRANADOS, JAIME ARENAS GRANADA, ANGELA MARIA URREA CUELLAR, LAURA ARENAS TABARES, LINA MARIA RODRIGUEZ GRANADA",1
00419,007,Capítulos de libro publicados,Otro capítulo de libro publicado,"Empatía, afectividad y alteridad en procesos de intervención psicosocial",Colombia,2022,Amor,EDISON FRANCISCO VIVEROS CHAVARRIA,1
00420,007,Capítulos de libro publicados,Otro capítulo de libro publicado,"Empatía, alteridad y afectividad en procesos de intervención psicosocial",Colombia,2022,Amor,"ANGELA MARITZA LOPERA JARAMILLO, OVIDIO HERRERA RIVERA, EDISON FRANCISCO VIVEROS CHAVARRIA",1
00421,007,Capítulos de libro publicados,Otro capítulo de libro publicado,"Empatía, alteridad y afectividad en los procesos de intervención psicosocial",Colombia,2022,Amor,"OVIDIO HERRERA RIVERA, ANGELA MARITZA LOPERA JARAMILLO, EDISON FRANCISCO VIVEROS CHAVARRIA",1
00422,007,Capítulos de libro publicados,Otro capítulo de libro publicado,"El rendimiento deportivo como práctica del cuerpo: Reflexiones entorno al vínculo entre cuerpo, deporte y cultura",Colombia,2021,Reflexiones pedagógicas sobre la educación física y el deporte aportes filosóficos,JOSE TOMAS CORTES DIAZ,1
00423,007,Capítulos de libro publicados,Capítulo de libro,Efectos de la actividad fisica sobre las funciones ejecutivas: revisión sistemática,México,2021,Avances en educación física y deportes,"CAROLINA VASQUEZ LOPEZ, CATALINA QUINTERO LOPEZ, VICTOR DANIEL GIL VERA, JENNIFER ALZATE JARAMILLO",1
00424,007,Capítulos de libro publicados,Capítulo de libro,El lugar de la fratría: las relaciones entre hermanos en el proceso de terapia familiar,Colombia,2021,Una década de investigación,"LEDY MARYORY BEDOYA CARDONA, ISABEL ALVAREZ POSADA",1
00425,007,Capítulos de libro publicados,Capítulo de libro,Reflexiones acerca de los desafíos en la escuela para atender el reto de la diversidad de género de los estudiantes,Colombia,2020,Revolución en la formación y la capacitación para el siglo xxi,PAULA ANDREA SERNA CARMONA,1
00426,007,Capítulos de libro publicados,Capítulo de libro,Mujeres en cargos directivos. Algunos antecedentes conceptuales para comprender las dificultades de las mujeres frente a la desigualdad laboral en Colombia,Colombia,2019,Estudios de caso en sostenibilidad,ALEXANDRA MARIA GONZALEZ MORA,1
00427,007,Capítulos de libro publicados,Otro capítulo de libro publicado,Diez autores hablan sobre conducta prosocial: una experiencia documental,Colombia,2019,"XXII Encuentro Nacional de Investigación ""La integralidad formativa: una visión humanista""","ALEXANDER RODRIGUEZ BUSTAMANTE, GLORIA MARIA LOPEZ ARBOLEDA, DANIEL MARTINEZ PIMIENTA",1
00428,007,Capítulos de libro publicados,Capítulo de libro,Acompañamiento familiar en los procesos de aprendizaje en la primera infancia,Colombia,2017,Hacia un concepto multifactorial del aprendizaje y la memoria. Aproximaciones neuropsicopedagógicas (Vol. I),"ALEXANDER RODRIGUEZ BUSTAMANTE, SANDRA JULIET CLAVIJO ZAPATA",1
00429,007,Capítulos de libro publicados,Otro capítulo de libro publicado,Nuevas crianzas para nuevas infancias: hacia nuevas representaciones y transformaciones familiares para la paz,Colombia,2017,MI CASA,"ALEXANDER RODRIGUEZ BUSTAMANTE, GLORIA MARIA LOPEZ ARBOLEDA",1
00430,007,Capítulos de libro publicados,Otro capítulo de libro publicado,Responsabilidad social: Perspectivas para la acción en Colombia,Colombia,2015,Responsabilidad Social: Perspectivas Para La Acción En Colombia.,ALEXANDER RODRIGUEZ BUSTAMANTE,1
00431,007,Capítulos de libro publicados,Otro capítulo de libro publicado,Aproximaciones al lugar de la familia en el fenómeno de la desaparición forzada en Colombia,Colombia,2013,Reflexiones Sobre La Infancia. Simposio Nacional De Investigaciones En Primera Infancia.,"ALEXANDER RODRIGUEZ BUSTAMANTE, ALEXANDER ALVIS RIZZO, CARMEN PATRICIA DUQUE SIERRA",1
00432,007,Capítulos de libro publicados,Otro capítulo de libro publicado,Entrenamiento deportivo en perspectiva de Desarrollo Humano. Red Iberoamericana de Pedagogía.,Colombia,2013,Simposio Internacional De Educación Y Pedagogía Por Proyectos De Vida,JOSE TOMAS CORTES DIAZ,1
00433,007,Capítulos de libro publicados,Otro capítulo de libro publicado,"La crisis de la Educación física en el mundo, una aproximación desde el punto de vista histórico",Colombia,2013,10° Congreso Argentino y 5° Latinoamericano,JESUS MARIA PINILLOS GARCIA,1
00434,007,Capítulos de libro publicados,Otro capítulo de libro publicado,La historia de la educación Física en Colombia: 75 años de la formación de profesionales.,Argentina,2012,La Educación Física En Latinoamérica. Orígenes Y Trayectorias De La Formación De Profesores,JESUS MARIA PINILLOS GARCIA,1
00435,007,Capítulos de libro publicados,Otro capítulo de libro publicado,"Algunas consideraciones acerca de la elección crítico social en el ¿Semillero de investigación en estudios de familia"" del programa de Desarrollo Familiar de la Fundación Universitaria Luis Amigó",Colombia,2008,La voz del semillero,EDISON FRANCISCO VIVEROS CHAVARRIA,1
00436,007,Capítulos de libro publicados,Otro capítulo de libro publicado,Estado del arte de los estudios sobre cárcel y violencia,Colombia,2001,Balance De Los Estudios Sobre Violencia En Antioquia,"LUZ MERY ARIAS MUNOZ, LINA MARIA QUINTERO GONZALEZ",1
00437,007,Capítulos de libro publicados,Otro capítulo de libro publicado,Familia y prisionalización,Colombia,1998,II Congreso Latinoamericano de Familia Siglo XXI,"LUZ MERY ARIAS MUNOZ, LINA MARIA QUINTERO, FLOR ESTELLA CASTRILLON",1
00438,007,Capítulos de libro publicados,Otro capítulo de libro publicado,"Mujer, familia y violencia: hablamos desde las mujeres (Exposición de una experiencia de investigación-acción participativa)",Colombia,1989,Familia y cambio en Colombia: Memorias del seminario taller sobre familia,"LUZ MERY ARIAS MUNOZ, ROSALBA OSORNO",1
00439,008,Capítulos de libro publicados,Capítulo de libro,"HABITABILIDAD DE LOS PARQUES PÚBLICOS, TRAS LA EMERGENCIA DEL COVID-19",Colombia,2026,Psicología Ambiental: Contextos de aplicación,"ISABEL CRISTINA MONSALVE CHAVERRA, KATY LUZ MILLAN OTERO, MAURICIO LOPEZ BONILLA",1
00440,008,Capítulos de libro publicados,Otro capítulo de libro publicado,Formación en Investigación en la Universidad de Antioquia: el Despliegue del Espíritu Investigativo y Científico en la Cotidianidad,Colombia,2024,Armonización Curricular en la UdeA: urdimbres y tramas de un tejido colectivo,"MAGDA VICTORIA DIAZ ALZATE, ELVIA MARIA GONZALEZ AGUDELO, CAROLINA ANDREA BENJUMEA HERRERA, JORGE IVAN FERNANDEZ ARBELAEZ",1
00441,008,Capítulos de libro publicados,Otro capítulo de libro publicado,Perspectiva de Género: Postura Educativa y Política para la Equidad de Género en la Universidad,Colombia,2024,Armonización Curricular en la UdeA: urdimbres y tramas de un tejido colectivo,"CAROLINA ANDREA BENJUMEA HERRERA, MAGDA VICTORIA DIAZ ALZATE, LIBARDO ANDRES AGUDELO GALLEGO, OSCAR EMILIO MARIN GARCES, MONICA LONDONO MARTINEZ",1
00442,008,Capítulos de libro publicados,Otro capítulo de libro publicado,Comprensión y juicio estético,Colombia,2024,Clinica de lo social: Hacia una psicología transdiciplinar.,,1
00443,008,Capítulos de libro publicados,Capítulo de libro,Enseñanza de la psicología ambiental en Colombia,Colombia,2024,La enseñanza de la psicología en pregrado en Colombia,"WILLIAN SIERRA BARON, KATY LUZ MILLAN OTERO, HENRY GRANADA ECHEVERRI",1
00444,008,Capítulos de libro publicados,Capítulo de libro,El agenciamiento y la acción colectiva como apuestas comunitarias para la sobrevivencia,Colombia,2024,Escucha y Narración: la lucha por el reconocimiento y la recuperación emocional,ANGELA MARITZA CARDONA CARDONA,1
00445,008,Capítulos de libro publicados,Otro capítulo de libro publicado,Relaciones entre empatía y reconciliación social en contextos de violencia y conflicto armado,Colombia,2024,Abordajes interdisciplinarios de experiencias sobre violencia social,"HEIDI SMITH PULIDO VARON, NICOLASA MARIA DURAN PALACIO, SARA ESTEFANIA DAVID VALLEJO",1
00446,008,Capítulos de libro publicados,Capítulo de libro,La prosocialidad y la construcción de paz en la niñez y la adolescencia víctimas del conflicto armado en Colombia,Colombia,2023,Perspectivas actuales sobre sociedad,"MARIA CRISTINA CORREA DUQUE, ANYERSON STITHS GOMEZ TABARES, ROBERTO MAURICIO ROMERO CARDENAS",1
00447,008,Capítulos de libro publicados,Capítulo de libro,Formalización y normalización de la unidad de gestión del talento humano en las MiPymes,Colombia,2022,iencia transdisciplinar en la nueva era,NICOLASA MARIA DURAN PALACIO,1
00448,008,Capítulos de libro publicados,Capítulo de libro,Fotografía y Memoria: Reconstrucción de una Experiencia Violenta a Través de la Imágen,Colombia,2022,Acontecimientos ¿ Subjetividades ¿ Políticas ¿ Tensiones en la vida colectiva: Claves de lectura educativa,JOSE ALCIDES CASTRO ACEVEDO,1
00449,008,Capítulos de libro publicados,Otro capítulo de libro publicado,La psicoterapia y la educación ante la pregunta sobre el amor,Colombia,2022,Amor,CAROLINA VALDES HENAO,1
00450,008,Capítulos de libro publicados,Capítulo de libro,Psicología Ambiental: ¿qué es y para qué?,Colombia,2022,Psicología ambiental: Experiencias,"OSCAR EDUARDO NAVARRO CARRASCAL, WILLIAN SIERRA BARON, KATY LUZ MILLAN OTERO",1
00451,008,Capítulos de libro publicados,Otro capítulo de libro publicado,Dinámica relacional de los migrantes venezolanos,Colombia,2022,Víctimas de guerra y derechos humanos,"KATY LUZ MILLAN OTERO, GLORIA JACINTA DUQUE GOMEZ, YESICA VILLA ZAPATA, LAURA MARIA MOLINA MILINA",1
00452,008,Capítulos de libro publicados,Capítulo de libro,Tendencias de investigación en Psicología Ambiental. Una revisión sistemática cualitativa (2009?2020),Colombia,2022,Psicología ambiental. Volumen II. Experiencias,"KATY LUZ MILLAN OTERO, WILLIAN SIERRA BARON",1
00453,008,Capítulos de libro publicados,Capítulo de libro,"Ser, hacer y tener: entre imaginarios y representaciones sociales en estudiantes de Argentina y Colombia",Colombia,2021,Investigación de fenómenos psicosociales: una aproximación para el encuentro con el otro,CAROLINA VALDES HENAO,1
00454,008,Capítulos de libro publicados,Capítulo de libro,Las relaciones en el marco de la sobrevivencia de las víctimas del conflicto armado colombiano,Colombia,2021,Investigación de fenómenos psicosociales: una aproximación para el encuentro con el otro,PAULA VANESSA SANCHEZ AGUDELO,1
00455,008,Capítulos de libro publicados,Capítulo de libro,Transformaciones de la investigación jurídica y sociojurídica de la subregión del eje cafetero de Colombia 2008 - 2018,Colombia,2021,Colombia: investigación sociojurídica,"KATY LUZ MILLAN OTERO, JORGE EDUARDO VASQUEZ SANTAMARIA",1
00456,008,Capítulos de libro publicados,Capítulo de libro,"Jóvenes, violencia y paz. Contexto e intencionalidad",Colombia,2020,Jóvenes,"ANYERSON STITHS GOMEZ TABARES, ELIZABETH GOMEZ ETAYO, CESAR NUNEZ, JUAN DAVID GIRALDO ROJAS, ANGELA PATRICIA ARANGO VASQUEZ",1
00457,008,Capítulos de libro publicados,Capítulo de libro,Vivir el contexto: exigencias y relaciones contrapuestas en jóvenes,Colombia,2020,Jóvenes,"ANYERSON STITHS GOMEZ TABARES, LILIANA GALLO CONSUEGRA, ELIZABETH GOMEZ ETAYO, ILVAR JOSUE CARANTON SANCHEZ, NORA MARGARITA VARGAS ZULUAGA, CESAR NUNEZ",1
00458,008,Capítulos de libro publicados,Capítulo de libro,"Concepto de experiencia humana, jóvenes y violencia",Colombia,2020,Jóvenes,"ANYERSON STITHS GOMEZ TABARES, CESAR NUNEZ, LILIANA GALLO CONSUEGRA, ELIZABETH GOMEZ ETAYO, NORA MARGARITA VARGAS ZULUAGA, ILVAR JOSUE CARANTON SANCHEZ",1
00459,008,Capítulos de libro publicados,Capítulo de libro,"Justicia restaurativa, cultura de paz y competencias psicosociales",Colombia,2020,Jóvenes,"ANYERSON STITHS GOMEZ TABARES, CESAR NUNEZ, ANGELA PATRICIA ARANGO VASQUEZ, JUAN DAVID GIRALDO ROJAS, ELIZABETH GOMEZ ETAYO",1
00460,008,Capítulos de libro publicados,Capítulo de libro,La prosocialidad como categoría de discusión en escenarios de reconciliación y construcción de paz,Colombia,2020,Jóvenes,"ANYERSON STITHS GOMEZ TABARES, CESAR NUNEZ, ANGELA PATRICIA ARANGO VASQUEZ, JUAN DAVID GIRALDO ROJAS",1
00461,008,Capítulos de libro publicados,Otro capítulo de libro publicado,El cuerpo como primer territorio político. El teatro en la resignificación de la historia de las mujeres,Colombia,2020,psicologia y praxis transformadoras,"MAGDA VICTORIA DIAZ ALZATE, MARIANA YEPES BUSTAMANTE",1
00462,008,Capítulos de libro publicados,Capítulo de libro,"Los desencuentros de la planeación con el espacio vivido en las viviendas de interés prioritario (VIP) en Medellín, Colombia",México,2020,Segregación y fragmentación socioespacial en ciudades. Nuevas formas de habitar la ciudad,"KATY LUZ MILLAN OTERO, JORGE EDUARDO VASQUEZ SANTAMARIA",1
00463,008,Capítulos de libro publicados,Capítulo de libro,Desafíos y oportunidades para la gestión del Talento Humano en Mipymes. Un estudio local,Colombia,2020,tendencia interdisciplinares en administración,"NICOLASA MARIA DURAN PALACIO, LAURA ELENA ZAPATA JIMENEZ",1
00464,008,Capítulos de libro publicados,Capítulo de libro,"De las Políticas a las Poéticas del Cuidado en Educación: Una Mirada Sobre la Subjetividad de Jóvenes Desplazados en San Jose del Palmar, Chocó",Colombia,2020,derechos humanos y violencia: gobierno y gobernanza. Reflexiones para la construcción de políticas pública en torno al desplazamiento forzado en Colombia,JOSE ALCIDES CASTRO ACEVEDO,1
00465,008,Capítulos de libro publicados,Otro capítulo de libro publicado,Emociones políticas y construcción de paz,Colombia,2020,psicologia y praxis transformadoras,"NICOLASA MARIA DURAN PALACIO, HEIDI SMITH PULIDO VARON",1
00466,008,Capítulos de libro publicados,Capítulo de libro,Narrativas de sobrevivencia y restauración con personas afectadas por el conflicto armado en Caldas,Colombia,2019,Reconstrucción de subjetividades e identidades en contextos de guerra y postguerra,PAULA VANESSA SANCHEZ AGUDELO,1
00467,008,Capítulos de libro publicados,Capítulo de libro,La experiencia del teatro: resignificación de historias y configuración de subjetividades políticas de mujeres víctimas del conflicto armado,Colombia,2019,Reconstrucción de subjetividades e identidades en contextos de guerra y postguerra,"MAGDA VICTORIA DIAZ ALZATE, MARIANA YEPES BUSTAMANTE",1
00468,008,Capítulos de libro publicados,Capítulo de libro,Capacidades relacionales para la construcción de paz en líderes comunitarios,Colombia,2019,Reconstrucción de subjetividades e identidades en contextos de guerra y postguerra,"NICOLASA MARIA DURAN PALACIO, HEIDI SMITH PULIDO VARON",1
00469,008,Capítulos de libro publicados,Capítulo de libro,"La locura moral o razonante, antes de la era Borderline (1904)",Colombia,2019,Letras de psiquiatría en la Biblioteca Médica. Las tesis de medicina y la asimilación del discurso psiquiátrico en Colombia,JAIRO GUTIERREZ AVENDANO,1
00470,008,Capítulos de libro publicados,Capítulo de libro,De la confianza ciudadana en la democracia representativa,Colombia,2018,Medio Ambiente y Desarrollo en Colombia- Serie documentos estudios legislativos,NICOLASA MARIA DURAN PALACIO,1
00471,008,Capítulos de libro publicados,Capítulo de libro,"Las relaciones para el bienestar, más allá de la falencia de los padres.",Colombia,2018,la transformación de la familia colombiana y su incidencia en los adolescentes,DORA LILIANA OSORIO TAMAYO,1
00472,008,Capítulos de libro publicados,Otro capítulo de libro publicado,Prosocialidad: una alternativa generativa para la investigación e intervención psicosocial en la infancia y la adolescencia,Colombia,2018,Segregación y fragmentación socioespacial en ciudades. Nuevas formas de habitar la ciudad,"ANYERSON STITHS GOMEZ TABARES, MARIELA NARVAEZ MARIN",1
00473,008,Capítulos de libro publicados,Otro capítulo de libro publicado,Fortalecimiento de la prosocialidad en contextos educativos: aportes a la construcción de ciudadanía y convivencia social en la infancia y la adolescencia,Colombia,2018,Segregación y fragmentación socioespacial en ciudades. Nuevas formas de habitar la ciudad,ANYERSON STITHS GOMEZ TABARES,1
00474,008,Capítulos de libro publicados,Otro capítulo de libro publicado,Riesgo suicida en estudiantes Universitarios: Factores psicológicos y sociales relacionados,Colombia,2018,Segregación y fragmentación socioespacial en ciudades. Nuevas formas de habitar la ciudad,ANYERSON STITHS GOMEZ TABARES,1
00475,008,Capítulos de libro publicados,Capítulo de libro,"Niñez, Adolescencia y tecnologías digitales en América Latina",España,2018,Entre Selfies y Whatsapps,"NORMAN DARIO MORENO CARMONA, DORA LILIANA OSORIO TAMAYO",1
00476,008,Capítulos de libro publicados,Capítulo de libro,TECNOLOGÍAS EN EL TRATAMIENTO DE LA LEPRA: FIGURAS DE LO OMINOSO EN LA HUMANIZACIÓN DE LA SALUD,Colombia,2017,La humanización de la slaud,HERWIN EDUARDO CARDONA QUITIAN,1
00477,008,Capítulos de libro publicados,Otro capítulo de libro publicado,"Prosocialidad: una propuesta alternativa para el trabajo con niños, niñas y adolescentes desvinculados de grupos armados ilegales",Colombia,2017,nfancias y Juventudes Iberoamericanas: transformaciones democráticas,ANYERSON STITHS GOMEZ TABARES,1
00478,008,Capítulos de libro publicados,Capítulo de libro,"Degeneración, delirios y nervios: etiología en la primera psiquiatría 1893-1912",Colombia,2017,ciencias de la vida. 1 tomo. colección sesquicentenario.,"JAIRO GUTIERREZ AVENDANO, JORGE HUMBERTO MARQUEZ VALDERRAMA",1
00479,008,Capítulos de libro publicados,Capítulo de libro,Posibilidades de la música y el arte para mejorar la memoria y el aprendizaje en niños,Colombia,2017,Hacia un concepto multifactorial del aprendizaje y la memoria. Aplicaciones tendientes a una visión neuropsicopedagógica (Vol. II),SONIA NATALIA COGOLLO OSPINA,1
00480,008,Capítulos de libro publicados,Otro capítulo de libro publicado,La convivencia escolar. Un asunto complejo entre el sistema social y la particularidad de la institución,Colombia,2017,Niñez,MAGDA VICTORIA DIAZ ALZATE,1
00481,008,Capítulos de libro publicados,Otro capítulo de libro publicado,La familia colombiana actual y su relación con problemas internalizados y externalizados en los adolescentes,España,2016,II International Congress of Clinical and Health Psychology on Children and Adolescents. Book of Abstracts,NORMAN DARIO MORENO CARMONA,1
00482,008,Capítulos de libro publicados,Capítulo de libro,"Caucasia, Territorio de Oro. Aproximación al papel de la minería en los procesos y construcción del territorio del bajo Cauca antioqueño entre 2000 y 2012.",Colombia,2016,Voces de indagación en la Maestría en Desarrollo: experiencias de formación investigativa,"HEIDI SMITH PULIDO VARON, SNEIDER HERNAN ROJAS MORA",1
00483,008,Capítulos de libro publicados,Capítulo de libro,"Del régimen asistencialista a la psiquiatría dinámica en las primeras instituciones de salud mental en Cundinamarca, Antioquia y Valle del Cauca, 1900-1968",Colombia,2015,Actualizando Discursos. Trazos De Historia De La Psiquiatría Y De La Salud Pública En El Contexto Iberoamericano,JAIRO GUTIERREZ AVENDANO,1
