id,categoria,tipo_producto,titulo,anio,tipologia,id_grupo,cuartil_scimago,categoria_publindex,ano_fuente_cuartil,ano_fuente_publindex
08388,Capítulos de libro publicados,Capítulo de libro,Protección de los datos personales en la era cibernética: un enfoque constitucional y procesal,2025,1,002,,,,
08389,Capítulos de libro publicados,Capítulo de libro,"Convidarte para la Paz: Socialización política, participación, autonomía y agencia de los niños y niñas de la primera infancia, sus familias y otros agentes para la territorialización de la paz",2025,1,002,,,,
08390,Capítulos de libro publicados,Otro capítulo de libro publicado,La apertura y flexibilidad del derecho regulativo como referente para sustentar transformaciones en el derecho administrativo: El legado del profesor Manuel calvo García,2024,1,002,,,,
08391,Capítulos de libro publicados,Otro capítulo de libro publicado,"Inteligencia artificial y desinformación: publicaciones falsas en redes sociales, disponible en: https://www.funlam.edu.co/modules/fondoeditorial/item.php?itemid=898",2024,1,002,,,,
08392,Capítulos de libro publicados,Otro capítulo de libro publicado,Cambios en el derecho administrativo de España y de Colombia a partir de la aplicación de la autonomía local en políticas territoriales y urbanas,2024,1,002,,,,
08393,Capítulos de libro publicados,Capítulo de libro,El método cualitativo en la investigación sociojurídica: enfoque para la investigación y toma de decisiones - IAD,2024,1,002,,,,
08394,Capítulos de libro publicados,Capítulo de libro,"LA INCLUSIÓN DE LA VARIABLE AMBIENTAL, LA PREVENCIÓN, LA PRECAUCIÓN Y LA CIUDADANÍA AMBIENTAL FRENTE A LA INTELIGENCIA ARTIFICIAL",2024,1,002,,,,
08395,Capítulos de libro publicados,Otro capítulo de libro publicado,"Vulneración de la Ley de derechos de autor por el uso de Chat GPT, disponible en: https://www.funlam.edu.co/modules/fondoeditorial/item.php?itemid=867",2024,1,002,,,,
08396,Capítulos de libro publicados,Capítulo de libro,"Justicia digital y derechos fundamentales. ¿Cómo la tecnología puede impedir el acceso a la justicia de poblaciones vulnerables? Disponible en: https://www.funlam.edu.co/uploads/fondoeditorial/863_Investigacion_sociojuridica_politicas_publicas,_clinicas_juridicas_y_litigio_estrategico.pdf",2024,1,002,,,,
08397,Capítulos de libro publicados,Capítulo de libro,Influencia de la educación práctica en el Consultorio Jurídico de la Universidad Católica Luis Amigó a partir de la pandemia por Covid-19,2024,1,002,,,,
08398,Capítulos de libro publicados,Otro capítulo de libro publicado,Ecos sobre la tensión entre el sujeto político y el sujeto de derecho en el marco de la reincorporación y normalización,2024,1,002,,,,
08399,Capítulos de libro publicados,Capítulo de libro,Pertinencia de las clínicas políticas como escenarios para la resolución de problemas sociopolíticos en Colombia,2024,1,002,,,,
08400,Capítulos de libro publicados,Capítulo de libro,Justicia digital y derechos fundamentales. ¿Cómo la tecnología puede impedir el acceso a la justicia de poblaciones vulnerables?,2024,1,002,,,,
08401,Capítulos de libro publicados,Otro capítulo de libro publicado,El acceso a la información en asuntos intergeneracionales y bioculturales,2023,1,002,,,,
08402,Capítulos de libro publicados,Capítulo de libro,Concepto de familia y la perspectiva de género en las conciliaciones extrajudiciales en Colombia,2023,1,002,,,,
08403,Capítulos de libro publicados,Capítulo de libro,Institucionalidad y marcos jurídico-políticos para una justicia climática en Centroamérica,2023,1,002,,,,
08404,Capítulos de libro publicados,Otro capítulo de libro publicado,Estándares internacionales para el juzgamiento de la violencia sexual en los conflictos armados,2023,1,002,,,,
08405,Capítulos de libro publicados,Capítulo de libro,Ecocentrismo jurisprudencial en Colombia: los ríos como sujeto de derechos,2023,1,002,,,,
08406,Capítulos de libro publicados,Capítulo de libro,Reconfiguración de la jurisdicción en la era digital. Perspectivas sobre la incorporación de las tecnologías en las actuaciones judiciales en Colombia. Disponible en https://www.procesalyjusticia.org/_files/ugd/0e0037_e43e4e679d1c4514b7fdfca848b2db22.pdf,2023,1,002,,,,
08407,Capítulos de libro publicados,Capítulo de libro,Reconfiguración de la jurisdicción en la era digital. Perspectivas sobre la incorporación de las tecnologías en las actuaciones judiciales en Colombia,2023,1,002,,,,
08408,Capítulos de libro publicados,Otro capítulo de libro publicado,La investigación en derecho en la región andina de Colombia 2008 - 2020,2023,1,002,,,,
08409,Capítulos de libro publicados,Otro capítulo de libro publicado,Apuntes para una cátedra de paz del programa de derecho desde perspectivas feministas,2023,1,002,,,,
08410,Capítulos de libro publicados,Capítulo de libro,"Consecuencias jurídicas del uso de Chat GPT en la acción de tutela en Colombia, disponible en: http://www.guaritadigital.com.br/casaleiria/acervo/direito/ianosulglobal/2/index.html",2023,1,002,,,,
08411,Capítulos de libro publicados,Capítulo de libro,El dictamen pericial en el escenario informático. Aspectos fundamentales en el proceso de divorcio contencioso,2023,1,002,,,,
08412,Capítulos de libro publicados,Capítulo de libro,El dictamen pericial en el escenario informático. Aspectos fundamentales en el proceso de divorcio. Disponible en: https://www.funlam.edu.co/uploads/fondoeditorial/785_Debates_contemporaneos_en_derecho_de_familias_de_infancias_y_de_adolescencias_Miradas_interdisciplinarias.pdf,2023,1,002,,,,
08413,Capítulos de libro publicados,Otro capítulo de libro publicado,Retos de la conciliación virtual en Colombia durante la pandemia del covid 19.,2023,1,002,,,,
08414,Capítulos de libro publicados,Capítulo de libro,¿ES MÁS FÁCIL ODIAR QUE PERDONAR? REFLEXIONES PARA EL POSACUERDO EN COLOMBIA,2023,1,002,,,,
08415,Capítulos de libro publicados,Capítulo de libro,La prosocialidad y la construcción de paz en la niñez y la adolescencia víctimas del conflicto armado en Colombia,2023,1,002,,,,
08416,Capítulos de libro publicados,Capítulo de libro,"Diversidad jurídica en Colombia: conflicto de jurisdicciones entre la Jurisdicción Especial Indígena y la Jurisdicción Especial para la Paz. Caso Embera Chamí en Riosucio, Caldas",2023,1,002,,,,
08417,Capítulos de libro publicados,Capítulo de libro,Configuraciones del enfoque de género en la gestión del riesgo de desastres en cuatro distritos de Colombia,2022,1,002,,,,
08418,Capítulos de libro publicados,Otro capítulo de libro publicado,"La autenticidad de la prueba digital. Un verdadero problema probatorio, disponible en: https://editorial.ucatolicaluisamigo.edu.co/index.php/editorial/catalog/book/171",2022,1,002,,,,
08419,Capítulos de libro publicados,Otro capítulo de libro publicado,Enseñanza y aprendizaje clínico del Derecho (EACD) en tiempos de COVID-19: Experiencia de la Universidad Católica Luis Amigó y la Universidad Autónoma Latinoamericana,2022,1,002,,,,
08420,Capítulos de libro publicados,Otro capítulo de libro publicado,"La reina de las abejas. Un nuevo paradigma ambiental, de cada a la ciudadanía ecológica",2022,1,002,,,,
08421,Capítulos de libro publicados,Otro capítulo de libro publicado,ENSEÑANZA Y APRENDIZAJE CLÍNICO DEL DERECHO (EACD) EN TIEMPOS DE COVID-19: EXPERIENCIA DE LA UNIVERSIDAD CATÓLICA LUIS AMIGÓ Y LA UNIVERSIDAD AUTÓNOMA LATINOAMERICANA,2022,1,002,,,,
08422,Capítulos de libro publicados,Otro capítulo de libro publicado,UN ACERCAMIENTO AL PLAN NACIONAL DE LECTURA Y ESCRITURA LEER ES MI CUENTO,2022,1,002,,,,
08423,Capítulos de libro publicados,Capítulo de libro,Marginación socioespacial y la protección a moradores en el plan parcial de renovación urbana El Naranjal y Arrabal.,2022,1,002,,,,
08424,Capítulos de libro publicados,Capítulo de libro,"DERECHO IUS FUNDAMENTAL DE LAS MUJERES A LA INTERRUPCIÓN VOLUNTARIA DEL EMBARAZO (IVE) EN CONDICIONES DE ACCESIBILIDAD, CALIDAD Y RESPETO.",2022,1,002,,,,
08425,Capítulos de libro publicados,Capítulo de libro,MUJERES TRABAJADORAS Y FUERO DE MATERNIDAD: LOS OBSTÁCULOS PARA SU GARANTÍA EN LA ERA DE LA GLOBALIZACIÓN,2022,1,002,,,,
08426,Capítulos de libro publicados,Capítulo de libro,Mujer migrante centroamericana: eslabón de la economía política en Ocosingo,2021,1,002,,,,
08427,Capítulos de libro publicados,Capítulo de libro,"Contribuciones a los cambios paradigmáticos del derecho ambiental a partir del acceso a la justicia de niñas, niños y adolescentes en Colombia",2021,1,002,,,,
08428,Capítulos de libro publicados,Capítulo de libro,"Las Pruebas en Derecho de Familia, Infancia y Adolescencia desde un enfoque de equidad de género para las mujeres",2021,1,002,,,,
08429,Capítulos de libro publicados,Capítulo de libro,La subjetividad de la niñez migrante una mirada critica y cultural,2021,1,002,,,,
08430,Capítulos de libro publicados,Capítulo de libro,Sentidos y prácticas frente a la política y la construcción de paz de jóvenes colombianos: la escuela como escenario de socialización política,2021,1,002,,,,
08431,Capítulos de libro publicados,Capítulo de libro,"Derecho Probatorio en el régimen de derecho público colombiano, disponible en: https://www.procesalyjusticia.org/_files/ugd/0e0037_beecb9941e6b4ae688f758440fdbaf30.pdf",2021,1,002,,,,
08432,Capítulos de libro publicados,Capítulo de libro,"Derecho probatorio en el régimen de derecho público colombiano, en Homenaje a Michele Taruffo un jurista del futuro: el legado de Taruffo para Latinoamérica.",2021,1,002,,,,
08433,Capítulos de libro publicados,Capítulo de libro,Potencial de la memoria y la orientación a posibilidades futuras,2021,1,002,,,,
08434,Capítulos de libro publicados,Capítulo de libro,CONSTITUTIONALIZATION OF THE CIVIL PROCESS WITHIN THE COLOMBIAN REPUBLICAN STATE,2021,1,002,,,,
08435,Capítulos de libro publicados,Capítulo de libro,"Diagnóstico de la violencia escolar: una mirada desde los estudiantes de los grados quinto y sexto de tres instituciones educativas en el corregimiento de Puerto Caldas, Pereira, Risaralda, disponible en https://www.funlam.edu.co/uploads/fondoeditorial/687_Colombia_investigacion_sociojuridica.pdf",2021,1,002,,,,
08436,Capítulos de libro publicados,Capítulo de libro,"Constitutionalization of the civil process within the Colombian republican state, disponible en https://www.funlam.edu.co/uploads/fondoeditorial/687_Colombia_investigacion_sociojuridica.pdf",2021,1,002,,,,
08437,Capítulos de libro publicados,Capítulo de libro,Transformaciones de la investigación jurídica y sociojurídica de la subregión del eje cafetero de Colombia 2008 - 2018,2021,1,002,,,,
08438,Capítulos de libro publicados,Otro capítulo de libro publicado,Una vida plena,2021,1,002,,,,
08439,Capítulos de libro publicados,Otro capítulo de libro publicado,"Generalidades del Decreto 806 de 2020. Cartilla de Justicia Digital: Guía práctica para el acceso a la justicia en tiempos de virtualidad, disponible en: https://www.procesalyjusticia.org/_files/ugd/0e0037_c2e58df4f9aa43dcb603be9e88d82ddd.pdf",2021,1,002,,,,
08440,Capítulos de libro publicados,Capítulo de libro,"Los desencuentros de la planeación con el espacio vivido en las viviendas de interés prioritario (VIP) en Medellín, Colombia",2020,1,002,,,,
08441,Capítulos de libro publicados,Capítulo de libro,"Agudización de la violencia intrafamiliar por el covid-19. El caso de la ciudad de Medellín, Colombia",2020,1,002,,,,
08442,Capítulos de libro publicados,Capítulo de libro,Análisis a los procesos de formación de los profesores en ejercicio en las Escuelas Normales Superiores,2020,1,002,,,,
08443,Capítulos de libro publicados,Capítulo de libro,Configuración y reconfiguración de la ciudadanía de mujeres excombatientes de las FARC-EP,2020,1,002,,,,
08444,Capítulos de libro publicados,Otro capítulo de libro publicado,ESTRATEGIAS DE ENSEÑANZA Y APRENDIZAJE DEL DERECHO DESDE LAS TÉCNICAS MOOTCOURT,2020,1,002,,,,
08445,Capítulos de libro publicados,Capítulo de libro,"Una mirada actual del medio ambiente en Colombia, un panorama convencional, normativo y jurisprudencial, disponible en https://www.funlam.edu.co/uploads/fondoeditorial/635_Debates_contemporaneos_en_un_mundo_que_se_transforma.pdf",2020,1,002,,,,
08446,Capítulos de libro publicados,Capítulo de libro,Regiones investigativas en educación y pedagogía: Zona Eje Cafetero,2020,1,002,,,,
08447,Capítulos de libro publicados,Capítulo de libro,"Fuentes de la Investigación. Regiones Investigativas en Educación y Pedagogía, Colombia 2010- 2017",2020,1,002,,,,
08448,Capítulos de libro publicados,Capítulo de libro,"Implementación de rutas de atención en violencias de género en la ciudad de Medellín, año 2019. Barrera de acceso a la información en la Ruta de atención en salud: violencias sexuales, violencia ginecoobstétrica y derecho a la IVE",2019,1,002,,,,
08449,Capítulos de libro publicados,Otro capítulo de libro publicado,"Posacuerdo en Colombia, breve recorrido histórico",2019,1,002,,,,
08450,Capítulos de libro publicados,Otro capítulo de libro publicado,La participación ciudadana y la concertación social en el desarrollo de la movilidad urbana sostenible,2019,1,002,,,,
08451,Capítulos de libro publicados,Otro capítulo de libro publicado,Postconflicto en Colombia: ¿es posible?,2015,1,002,,,,
08452,Capítulos de libro publicados,Otro capítulo de libro publicado,Postconflicto en Colombia: ¿es posible?,2015,1,002,,,,
08453,Capítulos de libro publicados,Otro capítulo de libro publicado,"La experiencia del retorno, una aproximación a los relatos de vida de quienes han regresado a la ciudad de Medellín en los últimos 10 años",2014,1,002,,,,
08454,Capítulos de libro publicados,Otro capítulo de libro publicado,Los partidos políticos en la Constitución de 1991: Democracia deliberativa vs democracia delegativa,2014,1,002,,,,
08455,Capítulos de libro publicados,Capítulo de libro,Escenario problemático y metodológico de la investigación,2013,1,002,,,,
08456,Capítulos de libro publicados,Capítulo de libro,Una mirada jurídica a los delitos informáticos en Colombia y su evolución legal en el marco del derecho comparado,2013,1,002,,,,
08457,Capítulos de libro publicados,Capítulo de libro,Consideraciones frente al derecho procesal penal con miras a la evolución legal frente a la informática forense,2013,1,002,,,,
08458,Capítulos de libro publicados,Capítulo de libro,Análisis de la información y de los datos de la investigación en delitos informáticos,2013,1,002,,,,
08459,Capítulos de libro publicados,Capítulo de libro,Mirada holística a informática forense en Colombia,2013,1,002,,,,
08460,Capítulos de libro publicados,Capítulo de libro,Aproximación a aspectos internacionales relevantes en delitos informáticos y la informática forense,2013,1,002,,,,
08461,Capítulos de libro publicados,Capítulo de libro,Acercamiento a las modalidades de participación ciudadana y conflictos ambientales en el municipio de Sabaneta,2012,1,002,,,,
08462,Capítulos de libro publicados,Capítulo de libro,AMBIENTE: FUNDAMENTOS PARADIGMÁTICOS Y DOCTRINALES,2012,1,002,,,,
08463,Capítulos de libro publicados,Otro capítulo de libro publicado,Consultorios jurídicos gratuitos y clínicas jurídicas de interés público: espacios de enseñanza práctica del Derecho,2010,1,002,,,,
08464,Capítulos de libro publicados,Otro capítulo de libro publicado,Investigación jurídica por medio de la enseñanza clínica del Derecho,2010,1,002,,,,
08465,Capítulos de libro publicados,Otro capítulo de libro publicado,La enseñanza clínica del derecho: transformando la forma de enseñar y ejercer el Derecho,2010,1,002,,,,
08466,Capítulos de libro publicados,Otro capítulo de libro publicado,REFERENTES JURISPRUDENCIALES EN LA FORMACIÓN PROFESIONAL Y LA ENSEÑANZA DEL DERECHO EN COLOMBIA,2010,1,002,,,,
08467,Capítulos de libro publicados,Otro capítulo de libro publicado,Derecho e Interés Público: Aproximaciones y relación,2009,1,002,,,,
08468,Capítulos de libro publicados,Otro capítulo de libro publicado,El documento electrónico en la administración de justicia.,2009,1,002,,,,
08469,Capítulos de libro publicados,Otro capítulo de libro publicado,El territorio y el espacio como categorias urbanas del derecho urbano colombiano: Estudio desde la Constitucion de 1991,2009,1,002,,,,
08470,Capítulos de libro publicados,Otro capítulo de libro publicado,El Derecho al Espacio Publico: Un Derecho de Interes Publico. Aproximaciones y relacion desde el Derecho Colombiano,2009,1,002,,,,
08471,Capítulos de libro publicados,Otro capítulo de libro publicado,Reflexiones frente al impacto de la globalización en el mundo jurídico,2008,1,002,,,,
08472,Capítulos de libro publicados,Otro capítulo de libro publicado,Estaciones de servicio en zonas residenciales de la ciudad de Medellín,2008,1,002,,,,
08473,Capítulos de libro publicados,Capítulo de libro,Emprendimiento y objetivos de desarrollo sostenible en Urabá: una mirada desde la política pública,2025,1,003,,,,
08474,Capítulos de libro publicados,Capítulo de libro,"Innovación, emprendimiento y objetivos de desarrollo sostenible en pymes del sector comercio y servicios",2025,1,003,,,,
08475,Capítulos de libro publicados,Capítulo de libro,Factores que afectan el aprendizaje en las clases virtuales,2025,1,003,,,,
08476,Capítulos de libro publicados,Capítulo de libro,Inteligencia artificial y aprendizaje automatizado en la cadena de suministro de las organizaciones,2024,1,003,,,,
08477,Capítulos de libro publicados,Otro capítulo de libro publicado,Apertura a la investigación cualitativa: una narrativa reflexiva,2024,1,003,,,,
08478,Capítulos de libro publicados,Capítulo de libro,Responsabilidad Social Empresarial en pymes: un direccionamiento hacia la sostenibilidad corporativa,2024,1,003,,,,
08479,Capítulos de libro publicados,Capítulo de libro,Cultura organizacional e innovación como estrategia de competitividad en las mipymes,2024,1,003,,,,
08480,Capítulos de libro publicados,Capítulo de libro,Indicadores sociales y ambientales para pymes,2024,1,003,,,,
08481,Capítulos de libro publicados,Capítulo de libro,Gestión del conocimiento y estilos de aprendizaje organizacional en mipymes del sector comercio,2024,1,003,,,,
08482,Capítulos de libro publicados,Capítulo de libro,Gestión del conocimiento y estilos de aprendizaje organizacional en Mipymes del sector comercio. (2024),2024,1,003,,,,
08483,Capítulos de libro publicados,Capítulo de libro,Metodologías educativas preferidas por un colectivo estudiantil en el marco de la educación superior.,2023,1,003,,,,
08484,Capítulos de libro publicados,Capítulo de libro,Metodologías educativas preferidas por un colectivo estudiantil en el marco de la educación superior,2023,1,003,,,,
08485,Capítulos de libro publicados,Capítulo de libro,Panorama sobre la sostenibilidad Turística y la crisis del turismo ocasionada por el Covid-19 y sus efectos en la percepción de servicios turísticos,2023,1,003,,,,
08486,Capítulos de libro publicados,Capítulo de libro,Percepción docente sobre modalidades de enseñanza en tiempos de pandemia,2023,1,003,,,,
08487,Capítulos de libro publicados,Capítulo de libro,Cómo incorporan las nuevas tecnologías las organizaciones sociales y solidarias para mejorar sus servicios,2022,1,003,,,,
08488,Capítulos de libro publicados,Capítulo de libro,Análisis del desempeño de los estudiantes en las pruebas Saber Pro: Un caso de estudio,2022,1,003,,,,
08489,Capítulos de libro publicados,Capítulo de libro,Condiciones de uso y aprovechamiento de las nuevas tecnologías en organizaciones de economía solidaria,2022,1,003,,,,
08490,Capítulos de libro publicados,Capítulo de libro,La tipificación de la conducta criminal feminicida y las tipologías de feminicidio dese un análisis ecológico-contextual y neuropsicológico,2021,1,003,,,,
08491,Capítulos de libro publicados,Capítulo de libro,CAMBIOS EN LA CULTURA SOLIDARIA DE UNA IES PRODUCTO DEL COVID 19,2021,1,003,,,,
08492,Capítulos de libro publicados,Capítulo de libro,Entomofagia: una opción nutricional y sustentable para la alimentación humana,2021,1,003,,,,
08493,Capítulos de libro publicados,Capítulo de libro,La Violencia económica: el costo de ser mujer,2021,1,003,,,,
08494,Capítulos de libro publicados,Capítulo de libro,Humanitarian Social Logistic and the Fourth Sector: Policy Design for Communities Affected by the Disaster,2021,1,003,,,,
08495,Capítulos de libro publicados,Capítulo de libro,"Nonprofit Organizations of the Fourth Sector That Promote Education Social Solidarity Economy in the Fourth Industrial Revolution of Medellin, Colombia",2021,1,003,,,,
08496,Capítulos de libro publicados,Capítulo de libro,Effects of the Orange Economy on Social Entrepreneurship in the City of Medellin,2021,1,003,,,,
08497,Capítulos de libro publicados,Capítulo de libro,Effects of the Orange Economy on Social Entrepreneurship in the City of Medellin,2021,1,003,,,,
08498,Capítulos de libro publicados,Capítulo de libro,Coohilados-Hilanderías del Fonce: Continuidad Empresarial Producto de la Asociatividad,2021,1,003,,,,
08499,Capítulos de libro publicados,Capítulo de libro,Una Cultura Organizacional para la Sostenibilidad,2021,1,003,,,,
08500,Capítulos de libro publicados,Capítulo de libro,"Inteligencia emocional, un influenciador estratégico para expandir mercados.",2020,1,003,,,,
08501,Capítulos de libro publicados,Capítulo de libro,PROPUESTA DE UN SISTEMA DE INTELIGENCIA Y VIGILANCIA EMPRESARIAL COMO MECANISMO DE SUPERVIVENCIA EN LAS UNIVERSIDADES DEL SIGLO 21,2020,1,003,,,,
08502,Capítulos de libro publicados,Capítulo de libro,Análisis a las estrategias de los profesores universitarios para asesorar las clases e integrar los diversos saberes desde una función crítica y de extensión de responsabilidades en el conocimiento.,2020,1,003,,,,
08503,Capítulos de libro publicados,Capítulo de libro,"Intrainnovación social en las IES, estrategia en la formación de emprendedores para la 4ta revolución industrial",2020,1,003,,,,
08504,Capítulos de libro publicados,Otro capítulo de libro publicado,El direccionamiento estratégico: determinante en la calidad gerencial de las organizaciones,2020,1,003,,,,
08505,Capítulos de libro publicados,Capítulo de libro,DESARROLLO DE COMPETENCIAS EN INNOVACIÓN SOCIAL EN UNIVERSITARIOS,2020,1,003,,,,
08506,Capítulos de libro publicados,Capítulo de libro,Capacidades dinámicas en organizaciones de ingeniería química,2020,1,003,,,,
08507,Capítulos de libro publicados,Capítulo de libro,EMPRENDIMIENTO SOCIAL Y LOS EFECTOS DE LA ECONOMÍA NARANJA EN LA CIUDAD DE MEDELLÍN,2020,1,003,,,,
08508,Capítulos de libro publicados,Capítulo de libro,IMPACTO POR EL COVID19 EN EL SECTOR TURÍSTICO EN MEDELLÍN,2020,1,003,,,,
08509,Capítulos de libro publicados,Capítulo de libro,Percepción de la gestión de innovación en el sector social solidario en Antioquia  Colombia,2020,1,003,,,,
08510,Capítulos de libro publicados,Capítulo de libro,Liderazgo Educativo en la Cuarta Revolución Industrial,2020,1,003,,,,
08511,Capítulos de libro publicados,Capítulo de libro,Valor agregado del proceso formativo en los graduados de la Universidad Católica Luis Amigó,2019,1,003,,,,
08512,Capítulos de libro publicados,Capítulo de libro,El liderazgo docente en el desarrollo de la Cuarta Revolución Industrial,2019,1,003,,,,
08513,Capítulos de libro publicados,Capítulo de libro,EMPRENDIMIENTO EN COLOMBIA SURGIDO DEL DESPLAZAMIENTO EMPRESARIAL EN VENEZUELA. CASO: FACOLAC,2019,1,003,,,,
08514,Capítulos de libro publicados,Capítulo de libro,Percepciones de los docentes sobre la inclusión educativa,2019,1,003,,,,
08515,Capítulos de libro publicados,Capítulo de libro,ASSESSING THE ONE-FOR-ONE BUSINESS MODEL: AN EMPIRICAL MARKET RESEARCH FOR SUSTAINABLE ENTREPRENEURSHIP,2019,1,003,,,,
08516,Capítulos de libro publicados,Capítulo de libro,La cultura financiera en estudiantes de pregrado: riesgos y oportunidades en el manejo del dinero,2018,1,003,,,,
08517,Capítulos de libro publicados,Capítulo de libro,Matices de la planificación del desarrollo sostenible desde la complejidad,2018,1,003,,,,
08518,Capítulos de libro publicados,Capítulo de libro,Responsabilidad ética herramienta para mejorar la competitividad del sector servicios petroleros D,2018,1,003,,,,
08519,Capítulos de libro publicados,Otro capítulo de libro publicado,Gomas naturais e suas aplicações na indústria alimentícia,2018,1,003,,,,
08520,Capítulos de libro publicados,Otro capítulo de libro publicado,Técnicas pós-colheita para manutenção da qualidade de frutas e hortaliças,2018,1,003,,,,
08521,Capítulos de libro publicados,Otro capítulo de libro publicado,Técnicas sustentáveis para armazenamento de grãos,2018,1,003,,,,
08522,Capítulos de libro publicados,Capítulo de libro,Concepciones sobre inteligencia financiera: un análisis en el contexto universitario de Medellín,2018,1,003,,,,
08523,Capítulos de libro publicados,Otro capítulo de libro publicado,Diseño y métodos de investigación,2018,1,003,,,,
08524,Capítulos de libro publicados,Capítulo de libro,Factores estratégicos de las empresas multilatinas de la ciudad de Medellín y su expansión en los mercados internacional,2018,1,003,,,,
08525,Capítulos de libro publicados,Capítulo de libro,La educación ambiental en el proyecto educativo integral comunitaria: una reflexión desde la participación en comunidades escolares,2018,1,003,,,,
08526,Capítulos de libro publicados,Otro capítulo de libro publicado,Orientación al mercado: herramienta para la generación de ventaja competitiva e innovación en comercializadoras de químicos,2017,1,003,,,,
08527,Capítulos de libro publicados,Otro capítulo de libro publicado,Tendencia prospectiva de estudios superiores de administración de empresas en Antioquia,2017,1,003,,,,
08528,Capítulos de libro publicados,Otro capítulo de libro publicado,Enseñanza y aprendizaje en el contexto de educación superior.,2016,1,003,,,,
08529,Capítulos de libro publicados,Otro capítulo de libro publicado,Percepciones de las dificultades en la innovación de emprendedores en Colombia.,2016,1,003,,,,
08530,Capítulos de libro publicados,Otro capítulo de libro publicado,Inteligencia emocional de los docentes de ciencias en la aplicación del método científico.,2015,1,003,,,,
08531,Capítulos de libro publicados,Otro capítulo de libro publicado,El control emocional del maestro: Base de una relación corresponsable de la sociedad.,2015,1,003,,,,
08532,Capítulos de libro publicados,Capítulo de libro,Nutresa Una estrategia de crecimiento empresarial,2015,1,003,,,,
08533,Capítulos de libro publicados,Otro capítulo de libro publicado,Acercamiento a las características de la inteligencia intrapersonal de maestros,2015,1,003,,,,
08534,Capítulos de libro publicados,Otro capítulo de libro publicado,Aprender a investigar desde la infancia en con-texto del maestro investigador,2015,1,003,,,,
08535,Capítulos de libro publicados,Otro capítulo de libro publicado,ACERCAMIENTOS A LA INVESTIGACIÓN EN ESTRATEGIA ORGANIZACIONAL EN COLOMBIA,2014,1,003,,,,
08536,Capítulos de libro publicados,Capítulo de libro,CARACTERÍSTICAS DE LA INTELIGENCIA EMOCIONAL DEL MAESTRO QUE INFLUYEN EN EL USO DE LAS TIC EN LA INFANCIA,2014,1,003,,,,
08537,Capítulos de libro publicados,Otro capítulo de libro publicado,Construcción de un instrumento de medición de la madurez de la gestión de conocimiento,2014,1,003,,,,
08538,Capítulos de libro publicados,Otro capítulo de libro publicado,Prospectiva del Perfil de los Docentes para Enseñar Desde la Autonomía.,2014,1,003,,,,
08539,Capítulos de libro publicados,Otro capítulo de libro publicado,Madurez de la Gestión del Conocimiento en la dimensión tecnológica en grandes empresas de Medellín-Colombia,2014,1,003,,,,
08540,Capítulos de libro publicados,Capítulo de libro,"La Gestión del Talento Humano, enfocada desde las teorías de sistemas, una propuesta para la competitividad de las personas y las organizaciones",2014,1,003,,,,
08541,Capítulos de libro publicados,Otro capítulo de libro publicado,Reflexiones sobre la motivación de estudiantes de básica primaria hacia la investigación en dos instituciones educativas (IE) del Valle De Aburrá,2013,1,003,,,,
08542,Capítulos de libro publicados,Otro capítulo de libro publicado,La comunicación de la responsabilidad social empresarial en la estrategia de la empresa: reflexiones y presentación de un ejercicio de análisis,2013,1,003,,,,
08543,Capítulos de libro publicados,Otro capítulo de libro publicado,Experiencia investigativa sobre el emprendimiento y sus dinámicas en la educación superior,2013,1,003,,,,
08544,Capítulos de libro publicados,Otro capítulo de libro publicado,Características de la investigación escolar promovida por los directivos docentes.,2013,1,003,,,,
08545,Capítulos de libro publicados,Otro capítulo de libro publicado,ANÁLISIS EXPLORATORIO DE LA MADUREZ DE LA GESTIÓN DEL CONOCIMIENTO EN GRANDES EMPRESAS DE LA CIUDAD DE MANIZALES,2013,1,003,,,,
08546,Capítulos de libro publicados,Otro capítulo de libro publicado,Revisión de las Metodologías de Gestión Tecnológica y sus aplicaciones: 1995-2011,2012,1,003,,,,
08547,Capítulos de libro publicados,Otro capítulo de libro publicado,Aportes para la discusión de un concepto de innovación social,2012,1,003,,,,
08548,Capítulos de libro publicados,Capítulo de libro,"Facilitadores para creación de conocimiento organizacional desde la perspectiva de la dimensión humana""",2012,1,003,,,,
08549,Capítulos de libro publicados,Otro capítulo de libro publicado,Gestión del acoplamiento entre personas y sistemas organizacionales para su co-evolución,2011,1,003,,,,
08550,Capítulos de libro publicados,Otro capítulo de libro publicado,Perspectivas de conocimiento y modelos de Gestión del Conocimiento en el ambito académico y empresarial,2011,1,003,,,,
08551,Capítulos de libro publicados,Otro capítulo de libro publicado,Evaluación de procesos y Tecnologías de Gestión del Conocimiento en Grandes empresas de Medellín,2011,1,003,,,,
08552,Capítulos de libro publicados,Otro capítulo de libro publicado,Diagnóstico de la Gestión del conocimiento en la Universidad Pontificia Bolivariana,2011,1,003,,,,
08553,Capítulos de libro publicados,Otro capítulo de libro publicado,Facilitadores para creación de conocimiento organizacional desde la perspectiva de la dimensión humana,2011,1,003,,,,
08554,Capítulos de libro publicados,Otro capítulo de libro publicado,Evaluación de Procesos y Tecnologías de Gestión del Conocimiento en Grandes Empresas de Medellín,2011,1,003,,,,
08555,Capítulos de libro publicados,Otro capítulo de libro publicado,Perspectivas de Conocimiento y Principales Modelos de Gestión del Conocimiento Implementados en el Contexto Empresarial y Académico,2011,1,003,,,,
