id_investigador,id_prod
0030,12737
0030,12738
0030,12739
0030,12740
0030,12741
0030,12742
0029,12743
0030,12744
0030,12745
0030,12746
0030,12748
0030,12749
0030,12750
0030,12751
0030,12754
0030,12755
0032,12756
0030,12757
0030,12758
0030,12759
0030,12760
0030,12761
0030,12762
0030,12763
0030,12764
0030,12765
0030,12766
0029,12767
0030,12768
0030,12769
0030,12770
0030,12771
0030,12772
0030,12773
0030,12774
0030,12775
0049,12776
0030,12777
0030,12778
0030,12779
0049,12780
0042,12786
0042,12787
0042,12788
0042,12789
0049,12791
0042,12792
0042,12793
0042,12794
0049,12795
0049,12797
0049,12798
0049,12799
0049,12802
0049,12807
0059,12812
0078,12816
0078,12817
0068,12818
0078,12820
0078,12821
0078,12822
0078,12823
0078,12824
0078,12831
0071,12837
0072,12838
0081,12839
0072,12840
0065,12845
0065,12846
0083,12847
0083,12848
0093,12849
0093,12850
0093,12851
0130,12852
0130,12853
0130,12854
0097,12861
0097,12863
0097,12864
0097,12865
0097,12867
0097,12868
0111,12874
0104,12875
0105,12876
0107,12877
0112,12898
0112,12906
0105,12921
0105,12944
0105,12950
0105,12954
0105,12957
0105,12958
0105,12962
0130,12965
0130,12966
0121,12968
0121,12969
0131,12970
0159,12976
0159,12977
0159,12978
0150,12979
0159,12981
0150,12982
0161,12989
0161,12990
0007,13001
0002,13005
0002,13006
0002,13010
0002,13011
0007,13016
0022,13023
0021,13024
0021,13025
0021,13029
0021,13030
0032,13034
0035,13035
0029,13036
0035,13038
0041,13039
0041,13040
0041,13041
0041,13042
0043,13043
0043,13044
0043,13047
0043,13051
0047,13062
0047,13063
0047,13064
0002,13067
0059,13068
0081,13071
0072,13072
0063,13072
0072,13073
0156,13081
0156,13082
0156,13083
0156,13085
0156,13086
0156,13087
0130,13088
0088,13088
0088,13089
0130,13090
0130,13091
0130,13092
0130,13093
0130,13094
0130,13099
0130,13100
0130,13101
0130,13102
0097,13104
0098,13105
0096,13106
0100,13107
0097,13108
0097,13109
0130,13115
0130,13116
0097,13117
0110,13128
0110,13129
0110,13130
0107,13131
0105,13132
0105,13133
0112,13138
0105,13162
0105,13163
0105,13165
0105,13166
0114,13168
0114,13169
0114,13170
0114,13171
0114,13172
0114,13173
0114,13174
0114,13175
0114,13176
0114,13178
0114,13179
0114,13180
0114,13181
0114,13182
0114,13183
0114,13184
0114,13185
0114,13186
0114,13187
0114,13189
0114,13190
0114,13191
0130,13192
0130,13193
0130,13194
0130,13195
0117,13196
0117,13197
0130,13198
0117,13199
0130,13200
0117,13200
0130,13201
0130,13202
0117,13203
0117,13204
0117,13205
0117,13206
0117,13207
0117,13208
0117,13209
0117,13210
0117,13211
0117,13212
0130,13213
0117,13214
0130,13215
0121,13216
0121,13217
0121,13218
0121,13219
0121,13220
0121,13221
0121,13222
0121,13223
0121,13224
0121,13225
0121,13226
0121,13227
0121,13229
0121,13232
0135,13236
0155,13249
0155,13250
0155,13251
0155,13252
0155,13253
0158,13254
0155,13255
0150,13268
0175,13287
0174,13288
0164,13289
0162,13294
0162,13295
0162,13300
0162,13301
0014,13307
0156,13310
0014,13314
0017,13319
0022,13323
0022,13324
0017,13325
0022,13326
0022,13328
0034,13344
0034,13345
0034,13346
0034,13347
0041,13349
0026,13350
0059,13371
0059,13372
0059,13373
0059,13374
0059,13376
0059,13377
0059,13379
0059,13384
0059,13386
0059,13387
0059,13389
0059,13390
0059,13391
0071,13394
0071,13395
0072,13396
0071,13397
0080,13398
0072,13399
0072,13400
0080,13401
0078,13402
0065,13402
0078,13403
0068,13403
0071,13404
0078,13406
0072,13406
0078,13407
0071,13408
0071,13409
0077,13410
0072,13411
0071,13412
0072,13413
0072,13414
0072,13415
0150,13415
0071,13416
0071,13417
0072,13418
0072,13419
0041,13420
0081,13421
0072,13422
0071,13424
0041,13425
0041,13426
0071,13427
0041,13430
0072,13431
0041,13433
0071,13438
0065,13440
0156,13440
0055,13444
0055,13445
0055,13446
0097,13446
0098,13448
0101,13449
0096,13450
0097,13450
0055,13451
0055,13452
0100,13453
0097,13455
0055,13456
0096,13457
0097,13457
0099,13458
0120,13458
0119,13458
0055,13459
0055,13460
0055,13461
0055,13464
0055,13465
0098,13467
0101,13468
0055,13468
0100,13469
0097,13469
0100,13470
0097,13470
0096,13471
0055,13472
0055,13473
0055,13474
0055,13476
0099,13478
0098,13479
0097,13479
0100,13481
0097,13481
0098,13482
0100,13483
0097,13483
0055,13484
0055,13485
0100,13486
0055,13487
0055,13488
0055,13490
0098,13491
0097,13491
0100,13492
0097,13492
0055,13494
0055,13495
0099,13497
0100,13498
0100,13499
0117,13499
0099,13501
0097,13502
0099,13503
0100,13504
0099,13507
0097,13509
0097,13513
0097,13514
0097,13515
0099,13517
0097,13520
0099,13521
0099,13523
0099,13525
0108,13526
0108,13527
0113,13533
0115,13533
0114,13534
0114,13535
0114,13536
0111,13537
0114,13538
0114,13542
0020,13546
0129,13546
0116,13547
0117,13547
0117,13548
0117,13549
0148,13550
0148,13551
0148,13552
0131,13553
0135,13564
0159,13571
0150,13572
0150,13573
0072,13573
0150,13574
0053,13578
0002,13578
0015,13580
0062,13580
0119,13580
0040,13580
0099,13580
0118,13580
0128,13580
0015,13581
0062,13581
0119,13581
0040,13581
0099,13581
0118,13581
0128,13581
0015,13582
0015,13583
0062,13583
0119,13583
0040,13583
0099,13583
0118,13583
0128,13583
0015,13584
0062,13584
0119,13584
0040,13584
0099,13584
0118,13584
0128,13584
0015,13585
0062,13585
0119,13585
0040,13585
0099,13585
0118,13585
0128,13585
0015,13586
0062,13586
0119,13586
0040,13586
0099,13586
0118,13586
0128,13586
0059,13587
0058,13587
0059,13588
0058,13588
0059,13589
0058,13589
0059,13590
0058,13590
0059,13591
0058,13591
0059,13592
0058,13592
0040,13593
0119,13593
0118,13593
0062,13593
0128,13593
0015,13593
0099,13593
0120,13593
0040,13594
0119,13594
0118,13594
0062,13594
0128,13594
0015,13594
0099,13594
0120,13594
0040,13595
0119,13595
0118,13595
0062,13595
0128,13595
0015,13595
0099,13595
0120,13595
0040,13596
0119,13596
0118,13596
0062,13596
0128,13596
0015,13596
0099,13596
0120,13596
0039,13597
0040,13598
0119,13598
0118,13598
0062,13598
0128,13598
0015,13598
0099,13598
0120,13598
0040,13599
0119,13599
0118,13599
0062,13599
0128,13599
0015,13599
0099,13599
0120,13599
0040,13600
0119,13600
0118,13600
0062,13600
0128,13600
0015,13600
0099,13600
0120,13600
0040,13601
0119,13601
0118,13601
0062,13601
0128,13601
0015,13601
0099,13601
0120,13601
0040,13602
0119,13602
0118,13602
0062,13602
0128,13602
0015,13602
0099,13602
0120,13602
0040,13603
0119,13603
0118,13603
0062,13603
0128,13603
0015,13603
0099,13603
0120,13603
0040,13604
0119,13604
0118,13604
0062,13604
0128,13604
0015,13604
0099,13604
0120,13604
0040,13605
0119,13605
0118,13605
0062,13605
0128,13605
0015,13605
0099,13605
0120,13605
0040,13606
0119,13606
0118,13606
0062,13606
0128,13606
0015,13606
0099,13606
0120,13606
0039,13607
0040,13608
0119,13608
0118,13608
0062,13608
0128,13608
0015,13608
0099,13608
0120,13608
0040,13609
0119,13609
0118,13609
0062,13609
0128,13609
0015,13609
0099,13609
0120,13609
0029,13610
0030,13610
0030,13611
0029,13611
0040,13612
0119,13612
0118,13612
0062,13612
0128,13612
0015,13612
0099,13612
0120,13612
0040,13613
0119,13613
0118,13613
0062,13613
0128,13613
0015,13613
0099,13613
0120,13613
0040,13614
0119,13614
0118,13614
0062,13614
0128,13614
0015,13614
0099,13614
0120,13614
0040,13615
0119,13615
0118,13615
0062,13615
0128,13615
0015,13615
0099,13615
0120,13615
0032,13616
0029,13617
0030,13617
0029,13618
0030,13618
0029,13619
0030,13619
0032,13620
0029,13621
0030,13621
0040,13622
0119,13622
0118,13622
0062,13622
0128,13622
0015,13622
0099,13622
0120,13622
0033,13623
0026,13623
0032,13623
0033,13624
0026,13624
0032,13624
0040,13625
0119,13625
0118,13625
0062,13625
0128,13625
0015,13625
0099,13625
0120,13625
0039,13626
0029,13627
0030,13627
0040,13628
0119,13628
0118,13628
0062,13628
0128,13628
0015,13628
0099,13628
0120,13628
0040,13629
0119,13629
0118,13629
0062,13629
0128,13629
0015,13629
0099,13629
0120,13629
0040,13630
0119,13630
0118,13630
0062,13630
0128,13630
0015,13630
0099,13630
0120,13630
0040,13631
0119,13631
0118,13631
0062,13631
0128,13631
0015,13631
0099,13631
0120,13631
0040,13632
0119,13632
0118,13632
0062,13632
0128,13632
0015,13632
0099,13632
0120,13632
0033,13633
0032,13634
0059,13634
0032,13635
0059,13635
0032,13636
0059,13636
0032,13637
0059,13637
0032,13638
0026,13638
0026,13639
0032,13639
0026,13640
0059,13640
0026,13641
0059,13641
0026,13642
0059,13642
0026,13643
0059,13643
0026,13644
0059,13644
0026,13645
0059,13645
0026,13646
0059,13646
0026,13647
0059,13647
0026,13648
0059,13648
0026,13649
0059,13649
0040,13657
0119,13657
0118,13657
0062,13657
0128,13657
0015,13657
0099,13657
0120,13657
0040,13658
0119,13658
0118,13658
0062,13658
0128,13658
0015,13658
0099,13658
0120,13658
0040,13659
0119,13659
0118,13659
0062,13659
0128,13659
0015,13659
0099,13659
0120,13659
0040,13660
0119,13660
0118,13660
0062,13660
0128,13660
0015,13660
0099,13660
0120,13660
0033,13661
0034,13661
0026,13662
0032,13662
0033,13662
0033,13663
0034,13663
0026,13664
0033,13664
0032,13664
0032,13665
0026,13665
0033,13666
0032,13666
0026,13666
0032,13668
0059,13668
0058,13668
0032,13669
0059,13669
0058,13669
0032,13670
0059,13670
0058,13670
0032,13671
0059,13671
0058,13671
0032,13672
0059,13672
0058,13672
0032,13673
0059,13673
0058,13673
0032,13674
0059,13674
0058,13674
0032,13675
0059,13675
0058,13675
0029,13676
0030,13676
0035,13678
0035,13679
0039,13680
0026,13681
0059,13681
0026,13682
0059,13682
0026,13683
0059,13683
0026,13684
0059,13684
0026,13685
0059,13685
0026,13686
0059,13686
0029,13687
0030,13687
0029,13688
0030,13688
0029,13689
0030,13689
0040,13694
0119,13694
0118,13694
0062,13694
0128,13694
0015,13694
0099,13694
0120,13694
0040,13695
0119,13695
0118,13695
0062,13695
0128,13695
0015,13695
0099,13695
0120,13695
0039,13700
0040,13701
0119,13701
0118,13701
0062,13701
0128,13701
0015,13701
0099,13701
0120,13701
0029,13702
0030,13702
0029,13703
0030,13703
0032,13704
0032,13705
0032,13706
0029,13707
0030,13707
0033,13708
0033,13709
0045,13710
0047,13710
0047,13711
0045,13711
0039,13712
0052,13713
0096,13714
0059,13714
0096,13715
0059,13715
0062,13716
0128,13716
0118,13716
0119,13716
0040,13716
0120,13716
0015,13716
0099,13716
0062,13717
0128,13717
0118,13717
0119,13717
0040,13717
0120,13717
0015,13717
0099,13717
0062,13718
0128,13718
0118,13718
0119,13718
0040,13718
0120,13718
0015,13718
0099,13718
0062,13719
0128,13719
0118,13719
0119,13719
0040,13719
0120,13719
0015,13719
0099,13719
0062,13720
0128,13720
0118,13720
0119,13720
0040,13720
0120,13720
0015,13720
0099,13720
0062,13721
0128,13721
0118,13721
0119,13721
0040,13721
0120,13721
0015,13721
0062,13722
0128,13722
0118,13722
0119,13722
0040,13722
0120,13722
0015,13722
0099,13722
0053,13723
0002,13723
0062,13724
0128,13724
0118,13724
0119,13724
0040,13724
0120,13724
0015,13724
0099,13724
0059,13725
0032,13725
0059,13726
0026,13726
0059,13727
0026,13727
0059,13728
0026,13728
0059,13729
0032,13729
0059,13730
0032,13730
0059,13731
0032,13731
0059,13732
0026,13732
0059,13733
0026,13733
0059,13734
0026,13734
0059,13735
0026,13735
0059,13736
0026,13736
0059,13737
0026,13737
0059,13738
0059,13739
0062,13740
0119,13740
0040,13740
0120,13740
0015,13740
0099,13740
0128,13740
0118,13740
0059,13741
0059,13742
0059,13743
0026,13743
0059,13744
0032,13744
0059,13745
0026,13745
0059,13746
0026,13746
0059,13747
0026,13747
0059,13748
0032,13748
0058,13748
0059,13749
0026,13749
0059,13750
0026,13750
0059,13751
0032,13751
0058,13751
0059,13752
0032,13752
0058,13752
0059,13753
0032,13753
0059,13754
0032,13754
0059,13755
0032,13755
0059,13756
0026,13756
0059,13757
0032,13757
0058,13757
0059,13758
0059,13759
0059,13760
0059,13761
0059,13762
0059,13763
0059,13764
0059,13765
0059,13766
0059,13767
0059,13771
0096,13771
0059,13772
0096,13772
0099,13773
0120,13773
0119,13773
0062,13773
0128,13773
0118,13773
0040,13773
0015,13773
0099,13774
0120,13774
0119,13774
0062,13774
0128,13774
0118,13774
0040,13774
0015,13774
0099,13775
0120,13775
0118,13775
0128,13775
0119,13775
0040,13775
0062,13775
0015,13775
0099,13776
0120,13776
0118,13776
0128,13776
0119,13776
0062,13776
0040,13776
0015,13776
0118,13777
0015,13777
0099,13777
0120,13777
0119,13777
0145,13777
0062,13777
0040,13777
0128,13777
0118,13778
0015,13778
0099,13778
0120,13778
0119,13778
0145,13778
0062,13778
0040,13778
0128,13778
0118,13779
0015,13779
0099,13779
0120,13779
0119,13779
0145,13779
0062,13779
0040,13779
0128,13779
0118,13780
0015,13780
0099,13780
0120,13780
0119,13780
0145,13780
0062,13780
0040,13780
0128,13780
0099,13781
0120,13781
0118,13781
0128,13781
0119,13781
0062,13781
0040,13781
0015,13781
0118,13782
0015,13782
0120,13782
0119,13782
0145,13782
0062,13782
0040,13782
0128,13782
0099,13782
0118,13783
0015,13783
0099,13783
0120,13783
0119,13783
0145,13783
0062,13783
0040,13783
0128,13783
0099,13784
0120,13784
0118,13784
0128,13784
0119,13784
0062,13784
0040,13784
0015,13784
0099,13785
0120,13785
0118,13785
0128,13785
0119,13785
0062,13785
0040,13785
0015,13785
0099,13786
0120,13786
0118,13786
0128,13786
0119,13786
0062,13786
0040,13786
0015,13786
0099,13787
0120,13787
0119,13787
0015,13787
0040,13787
0062,13787
0128,13787
0118,13787
0099,13788
0120,13788
0119,13788
0015,13788
0040,13788
0062,13788
0128,13788
0118,13788
0099,13790
0120,13790
0119,13790
0015,13790
0062,13790
0128,13790
0118,13790
0099,13791
0120,13791
0119,13791
0015,13791
0040,13791
0062,13791
0128,13791
0118,13791
0118,13792
0015,13792
0099,13792
0120,13792
0119,13792
0145,13792
0062,13792
0040,13792
0128,13792
0099,13793
0120,13793
0119,13793
0015,13793
0040,13793
0062,13793
0128,13793
0118,13793
0118,13794
0015,13794
0099,13794
0120,13794
0119,13794
0145,13794
0062,13794
0040,13794
0128,13794
0118,13795
0015,13795
0099,13795
0120,13795
0119,13795
0145,13795
0062,13795
0040,13795
0128,13795
0118,13796
0015,13796
0099,13796
0120,13796
0119,13796
0145,13796
0062,13796
0040,13796
0128,13796
0118,13797
0015,13797
0099,13797
0120,13797
0119,13797
0145,13797
0062,13797
0040,13797
0128,13797
0099,13798
0120,13798
0062,13798
0119,13798
0040,13798
0015,13798
0128,13798
0118,13798
0099,13799
0062,13799
0040,13799
0119,13799
0120,13799
0015,13799
0128,13799
0118,13799
0118,13800
0015,13800
0099,13800
0120,13800
0119,13800
0145,13800
0062,13800
0040,13800
0128,13800
0099,13801
0062,13801
0040,13801
0119,13801
0120,13801
0015,13801
0128,13801
0118,13801
0099,13802
0120,13802
0119,13802
0040,13802
0015,13802
0062,13802
0128,13802
0118,13802
0118,13803
0015,13803
0099,13803
0120,13803
0119,13803
0145,13803
0062,13803
0040,13803
0128,13803
0118,13804
0015,13804
0099,13804
0120,13804
0119,13804
0145,13804
0062,13804
0040,13804
0128,13804
0118,13805
0015,13805
0099,13805
0120,13805
0119,13805
0145,13805
0062,13805
0040,13805
0128,13805
0118,13806
0015,13806
0099,13806
0120,13806
0119,13806
0145,13806
0062,13806
0040,13806
0128,13806
0099,13807
0119,13807
0120,13807
0015,13807
0040,13807
0062,13807
0128,13807
0118,13807
0099,13808
0119,13808
0120,13808
0040,13808
0062,13808
0015,13808
0128,13808
0118,13808
0120,13809
0040,13809
0119,13809
0015,13809
0118,13809
0128,13809
0062,13809
0099,13809
0145,13809
0118,13810
0015,13810
0099,13810
0120,13810
0119,13810
0145,13810
0062,13810
0040,13810
0128,13810
0118,13811
0015,13811
0099,13811
0120,13811
0119,13811
0145,13811
0062,13811
0040,13811
0128,13811
0118,13812
0015,13812
0099,13812
0120,13812
0119,13812
0145,13812
0062,13812
0040,13812
0128,13812
0118,13813
0015,13813
0099,13813
0120,13813
0119,13813
0145,13813
0062,13813
0040,13813
0128,13813
0118,13814
0015,13814
0099,13814
0120,13814
0119,13814
0145,13814
0062,13814
0040,13814
0128,13814
0099,13815
0119,13815
0120,13815
0015,13815
0128,13815
0118,13815
0062,13815
0118,13816
0099,13816
0120,13816
0119,13816
0145,13816
0062,13816
0128,13816
0015,13816
0040,13816
0099,13817
0120,13817
0119,13817
0040,13817
0062,13817
0015,13817
0118,13817
0128,13817
0099,13818
0120,13818
0119,13818
0062,13818
0015,13818
0040,13818
0128,13818
0118,13818
0099,13819
0120,13819
0119,13819
0015,13819
0040,13819
0062,13819
0128,13819
0118,13819
0099,13820
0120,13820
0119,13820
0015,13820
0040,13820
0062,13820
0128,13820
0118,13820
0099,13821
0120,13821
0119,13821
0015,13821
0040,13821
0062,13821
0128,13821
0099,13822
0120,13822
0119,13822
0040,13822
0062,13822
0015,13822
0099,13823
0120,13823
0119,13823
0015,13823
0040,13823
0062,13823
0128,13823
0118,13823
0118,13824
0015,13824
0099,13824
0120,13824
0145,13824
0119,13824
0062,13824
0040,13824
0128,13824
0015,13825
0099,13825
0120,13825
0119,13825
0145,13825
0040,13825
0128,13825
0118,13825
0062,13825
0099,13826
0120,13826
0099,13827
0120,13827
0062,13827
0119,13827
0015,13827
0040,13827
0128,13827
0118,13827
0120,13828
0119,13828
0040,13828
0015,13828
0118,13828
0128,13828
0145,13828
0062,13828
0099,13828
0118,13829
0015,13829
0099,13829
0120,13829
0119,13829
0145,13829
0040,13829
0128,13829
0062,13829
0099,13830
0120,13830
0062,13830
0119,13830
0015,13830
0040,13830
0128,13830
0118,13830
0099,13831
0120,13831
0062,13831
0119,13831
0015,13831
0040,13831
0099,13832
0120,13832
0119,13832
0062,13832
0015,13832
0040,13832
0128,13832
0118,13832
0118,13833
0015,13833
0099,13833
0120,13833
0119,13833
0145,13833
0062,13833
0128,13833
0040,13833
0099,13834
0120,13834
0062,13834
0119,13834
0015,13834
0040,13834
0128,13834
0118,13834
0015,13835
0040,13835
0119,13835
0120,13835
0099,13835
0145,13835
0062,13835
0015,13836
0040,13836
0119,13836
0120,13836
0099,13836
0145,13836
0062,13836
0099,13837
0120,13837
0119,13837
0062,13837
0015,13837
0040,13837
0015,13838
0040,13838
0119,13838
0120,13838
0099,13838
0145,13838
0062,13838
0120,13841
0118,13841
0128,13841
0099,13841
0015,13841
0145,13841
0062,13841
0119,13841
0040,13841
0120,13842
0118,13842
0128,13842
0099,13842
0015,13842
0145,13842
0062,13842
0119,13842
0040,13842
0120,13843
0118,13843
0128,13843
0099,13843
0015,13843
0145,13843
0062,13843
0119,13843
0040,13843
0120,13844
0118,13844
0128,13844
0099,13844
0015,13844
0145,13844
0062,13844
0119,13844
0040,13844
0120,13845
0118,13845
0128,13845
0099,13845
0015,13845
0145,13845
0062,13845
0119,13845
0040,13845
0120,13846
0118,13846
0128,13846
0099,13846
0015,13846
0145,13846
0062,13846
0119,13846
0040,13846
0120,13847
0118,13847
0128,13847
0099,13847
0015,13847
0145,13847
0062,13847
0119,13847
0040,13847
0120,13848
0118,13848
0128,13848
0099,13848
0015,13848
0145,13848
0062,13848
0119,13848
0040,13848
0120,13849
0118,13849
0128,13849
0099,13849
0015,13849
0145,13849
0062,13849
0119,13849
0040,13849
0120,13850
0118,13850
0128,13850
0099,13850
0015,13850
0145,13850
0062,13850
0119,13850
0040,13850
0120,13851
0118,13851
0128,13851
0099,13851
0015,13851
0145,13851
0062,13851
0119,13851
0040,13851
0120,13852
0118,13852
0128,13852
0099,13852
0015,13852
0145,13852
0062,13852
0119,13852
0040,13852
0120,13853
0118,13853
0128,13853
0099,13853
0015,13853
0145,13853
0062,13853
0119,13853
0040,13853
0119,13854
0015,13854
0118,13854
0128,13854
0099,13854
0062,13854
0040,13854
0145,13854
0120,13854
0120,13855
0118,13855
0128,13855
0099,13855
0015,13855
0145,13855
0062,13855
0119,13855
0040,13855
0119,13856
0015,13856
0118,13856
0128,13856
0099,13856
0062,13856
0040,13856
0145,13856
0120,13856
0120,13857
0118,13857
0128,13857
0099,13857
0015,13857
0145,13857
0062,13857
0119,13857
0040,13857
0128,13858
0145,13858
0119,13858
0099,13858
0120,13858
0040,13858
0015,13858
0118,13858
0062,13858
0119,13859
0015,13859
0118,13859
0128,13859
0099,13859
0062,13859
0040,13859
0145,13859
0120,13859
0119,13860
0015,13860
0118,13860
0128,13860
0099,13860
0062,13860
0040,13860
0145,13860
0120,13860
0119,13861
0015,13861
0118,13861
0128,13861
0099,13861
0062,13861
0040,13861
0145,13861
0120,13861
0120,13862
0118,13862
0128,13862
0099,13862
0015,13862
0145,13862
0062,13862
0119,13862
0040,13862
0120,13863
0118,13863
0128,13863
0099,13863
0145,13863
0062,13863
0119,13863
0040,13863
0120,13864
0118,13864
0128,13864
0099,13864
0015,13864
0145,13864
0062,13864
0119,13864
0040,13864
0120,13865
0118,13865
0128,13865
0099,13865
0015,13865
0145,13865
0062,13865
0119,13865
0040,13865
0128,13866
0145,13866
0119,13866
0099,13866
0120,13866
0040,13866
0015,13866
0118,13866
0062,13866
0119,13867
0015,13867
0118,13867
0128,13867
0099,13867
0062,13867
0040,13867
0145,13867
0120,13867
0128,13868
0145,13868
0119,13868
0099,13868
0120,13868
0040,13868
0015,13868
0118,13868
0062,13868
0120,13869
0118,13869
0128,13869
0099,13869
0015,13869
0145,13869
0062,13869
0119,13869
0040,13869
0120,13870
0118,13870
0128,13870
0099,13870
0015,13870
0145,13870
0062,13870
0119,13870
0040,13870
0118,13871
0040,13871
0099,13871
0120,13871
0119,13871
0015,13871
0062,13871
0128,13871
0118,13872
0040,13872
0099,13872
0120,13872
0119,13872
0015,13872
0062,13872
0128,13872
0128,13873
0145,13873
0119,13873
0099,13873
0120,13873
0040,13873
0015,13873
0118,13873
0062,13873
0118,13874
0040,13874
0099,13874
0120,13874
0119,13874
0015,13874
0062,13874
0128,13874
0118,13875
0040,13875
0099,13875
0120,13875
0119,13875
0015,13875
0062,13875
0128,13875
0119,13876
0015,13876
0118,13876
0128,13876
0099,13876
0062,13876
0040,13876
0145,13876
0120,13876
0118,13877
0040,13877
0099,13877
0120,13877
0119,13877
0015,13877
0062,13877
0128,13877
0119,13878
0015,13878
0118,13878
0128,13878
0099,13878
0062,13878
0040,13878
0145,13878
0120,13878
0118,13879
0040,13879
0099,13879
0120,13879
0119,13879
0015,13879
0062,13879
0128,13879
0119,13880
0015,13880
0118,13880
0128,13880
0099,13880
0062,13880
0040,13880
0145,13880
0120,13880
0119,13881
0015,13881
0118,13881
0128,13881
0099,13881
0062,13881
0040,13881
0145,13881
0120,13881
0120,13882
0118,13882
0128,13882
0099,13882
0015,13882
0145,13882
0062,13882
0119,13882
0040,13882
0120,13883
0118,13883
0128,13883
0099,13883
0015,13883
0145,13883
0062,13883
0119,13883
0040,13883
0120,13884
0118,13884
0128,13884
0099,13884
0015,13884
0145,13884
0062,13884
0119,13884
0040,13884
0128,13885
0145,13885
0119,13885
0099,13885
0120,13885
0040,13885
0015,13885
0118,13885
0062,13885
0128,13886
0145,13886
0119,13886
0099,13886
0120,13886
0040,13886
0015,13886
0118,13886
0062,13886
0128,13887
0145,13887
0119,13887
0099,13887
0120,13887
0040,13887
0015,13887
0118,13887
0062,13887
0128,13888
0145,13888
0119,13888
0099,13888
0120,13888
0040,13888
0015,13888
0118,13888
0062,13888
0120,13889
0118,13889
0128,13889
0099,13889
0015,13889
0145,13889
0062,13889
0119,13889
0040,13889
0119,13890
0015,13890
0118,13890
0128,13890
0099,13890
0062,13890
0040,13890
0145,13890
0120,13890
0119,13891
0015,13891
0118,13891
0128,13891
0099,13891
0062,13891
0040,13891
0145,13891
0120,13891
0120,13892
0099,13892
0118,13892
0128,13892
0015,13892
0145,13892
0062,13892
0119,13892
0040,13892
0128,13893
0145,13893
0119,13893
0099,13893
0120,13893
0040,13893
0015,13893
0118,13893
0062,13893
0120,13894
0118,13894
0128,13894
0099,13894
0015,13894
0145,13894
0062,13894
0119,13894
0040,13894
0128,13895
0145,13895
0119,13895
0099,13895
0120,13895
0040,13895
0015,13895
0118,13895
0062,13895
0120,13896
0128,13896
0118,13896
0099,13896
0015,13896
0145,13896
0062,13896
0119,13896
0040,13896
0120,13897
0118,13897
0128,13897
0099,13897
0015,13897
0145,13897
0062,13897
0119,13897
0040,13897
0128,13898
0145,13898
0119,13898
0099,13898
0120,13898
0040,13898
0015,13898
0118,13898
0062,13898
0120,13899
0118,13899
0128,13899
0099,13899
0015,13899
0145,13899
0062,13899
0119,13899
0040,13899
0128,13900
0145,13900
0119,13900
0099,13900
0120,13900
0040,13900
0015,13900
0118,13900
0062,13900
0120,13901
0118,13901
0128,13901
0099,13901
0015,13901
0145,13901
0062,13901
0119,13901
0040,13901
0128,13902
0145,13902
0119,13902
0099,13902
0120,13902
0040,13902
0015,13902
0118,13902
0062,13902
0120,13903
0062,13903
0145,13903
0099,13903
0119,13903
0040,13903
0015,13903
0120,13904
0062,13904
0145,13904
0099,13904
0119,13904
0040,13904
0015,13904
0120,13905
0062,13905
0145,13905
0099,13905
0119,13905
0040,13905
0015,13905
0120,13906
0062,13906
0145,13906
0099,13906
0119,13906
0040,13906
0015,13906
0120,13907
0062,13907
0145,13907
0099,13907
0119,13907
0040,13907
0015,13907
0120,13908
0062,13908
0145,13908
0099,13908
0119,13908
0040,13908
0015,13908
0120,13909
0062,13909
0145,13909
0099,13909
0119,13909
0040,13909
0015,13909
0120,13910
0062,13910
0145,13910
0099,13910
0119,13910
0040,13910
0015,13910
0120,13911
0062,13911
0145,13911
0099,13911
0119,13911
0040,13911
0015,13911
0120,13912
0015,13912
0040,13912
0119,13912
0099,13912
0145,13912
0062,13912
0119,13913
0040,13913
0120,13913
0099,13913
0145,13913
0062,13913
0120,13914
0062,13914
0145,13914
0099,13914
0119,13914
0040,13914
0015,13914
0119,13915
0040,13915
0120,13915
0099,13915
0145,13915
0062,13915
0119,13916
0040,13916
0120,13916
0099,13916
0145,13916
0062,13916
0139,13921
0133,13922
0145,13923
0128,13923
0118,13923
0062,13923
0099,13923
0120,13923
0119,13923
0040,13923
0015,13923
0145,13924
0128,13924
0118,13924
0062,13924
0099,13924
0120,13924
0119,13924
0040,13924
0015,13924
0145,13925
0128,13925
0118,13925
0062,13925
0099,13925
0120,13925
0119,13925
0040,13925
0015,13925
0145,13926
0128,13926
0118,13926
0062,13926
0099,13926
0120,13926
0119,13926
0040,13926
0015,13926
0015,13929
0145,13929
0062,13929
0120,13929
0099,13929
0040,13929
0119,13929
0145,13930
0128,13930
0118,13930
0062,13930
0099,13930
0120,13930
0119,13930
0040,13930
0015,13930
0145,13931
0128,13931
0118,13931
0062,13931
0099,13931
0120,13931
0119,13931
0040,13931
0015,13931
0032,13932
0026,13932
0032,13933
0026,13933
0145,13934
0128,13934
0118,13934
0062,13934
0099,13934
0120,13934
0119,13934
0040,13934
0015,13934
0032,13935
0026,13935
0015,13938
0040,13938
0119,13938
0120,13938
0099,13938
0145,13938
0062,13938
0015,13939
0040,13939
0119,13939
0120,13939
0099,13939
0145,13939
0062,13939
0145,13940
0062,13940
0119,13940
0120,13940
0099,13940
0040,13940
0015,13940
0174,13942
0167,13943
0162,13944
0174,13945
0171,13946
0161,13947
0164,13948
0164,13949
0162,13952
0162,13953
0162,13954
0045,13967
0045,13968
0045,13969
0045,13970
