id,id_grupo,categoria,tipo_producto,titulo,ano,institucion,tipologia
00618,003,Eventos Científicos,Encuentro,XIX Encuentro Nacional de investigación,2016-10-07,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00619,003,Eventos Científicos,Congreso,51 Consejo Latinoamericano de Escuelas de Administración CLADEA 2106: La Innovación en las Escuelas de Negocios,2016-10-04,CONCEJO LATINOAMERICANO DE ESCUELAS DE ADMINISTRACION,3
00620,003,Eventos Científicos,Encuentro,Semana del Administrador de Empresas,2016-09-24,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00621,003,Eventos Científicos,Seminario,IV taller internacional de realización de Tesis Doctorales,2016-07-16,Universidad Iberoamericana,3
00622,003,Eventos Científicos,Taller,Curso Visibilidad y Pertinencia de la Investigación Científica,2016-07-22,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00623,003,Eventos Científicos,Seminario,SEMINARIO:HERRAMIENTAS DE GOOGLE,2016-06-29,Institucion Universitaria Escolme,3
00624,003,Eventos Científicos,Congreso,CIREI 2016,2016-06-12,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00625,003,Eventos Científicos,Congreso,CURSO PAUTAS PARA LA PUBLICACION DE ARTICULOS CIENTIFICOS,2016-08-20,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00626,003,Eventos Científicos,Encuentro,Conferencia ASCOLFA 2016,2016-05-03,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00627,003,Eventos Científicos,Taller,CURSO VIRTUAL DE IDENTIDAD AMIGONIANA NIVEL I,2016-05-31,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00628,003,Eventos Científicos,Congreso,"Educación científica y ciudadanía en el siglo XXI: actas del VIII Congreso Iberoamericano de Educación Científica y del II Congreso Internacional de Pedagogía, Didáctica y TIC aplicadas a la Educación (CIEDUC 2015) España.",2015-11-14,Universidad de Alcalá,3
00629,003,Eventos Científicos,Congreso,II Congreso Internacional y III Congreso Nacional de la Red de Investigadores en Administración: Hacía la Construcción de la Talentología,2015-10-31,Corporación Universitaria Americana,3
00630,003,Eventos Científicos,Congreso,"Séptimo Congreso de Administración de Empresas""Organizaciones Humanas y Sustentables""",2015-10-31,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00631,003,Eventos Científicos,Encuentro,"Encuentro Nacional De Investigación 2015: La Investigación, Una Oportunidad Social.",2015-10-25,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00632,003,Eventos Científicos,Congreso,Congreso Iberolatinoamericano de Gestion Tecnologica ALTEC 2015,2015-10-22,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00633,003,Eventos Científicos,Seminario,Curso de Cooperativismo,2015-10-13,Confederación de Cooperativas CONFECOOP ANTIOQUIA.,3
00634,003,Eventos Científicos,Congreso,Congreso Internacional e nacional en educación: tendencias en investigación y formación de maestros.,2015-09-20,CORPORACION UNIVERSITARIA LASALLISTA,3
00635,003,Eventos Científicos,Encuentro,XVIII Encuentro Nacional de Investigaciones,2015-09-10,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00636,003,Eventos Científicos,Congreso,Congreso Iberoamericano de Educación,2015-06-14,CIEDUC,3
00637,003,Eventos Científicos,Otro,Panel internacional contexto económico y social de algunos países latinoamericanos,2015-03-02,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00638,003,Eventos Científicos,Congreso,"XIV Jornadas  y II Congreso internacional Investigar en educación y educar en investigación, avances y perspectivas.",2015-02-08,UNIVERSIDAD PONTIFICIA BOLIVARIANA,3
00639,003,Eventos Científicos,Encuentro,Encuentro Internacional de Investigadores en Administración 2014,2014-11-20,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00640,003,Eventos Científicos,Congreso,"Congreso Iberoamericano de Ciencia, Tecnología e Innovación.",2014-11-08,"Organización De Estados Iberoamericanos Para La Educación, La Ciencia Y La",3
00641,003,Eventos Científicos,Encuentro,Encuentro Nacional de Investigación-  La investigación un compromiso con la sociedad ¿ Funlam.,2014-10-25,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00642,003,Eventos Científicos,Congreso,Primer congreso de Pensamiento latinoamericano,2014-10-22,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00643,003,Eventos Científicos,Encuentro,Encuentro Nacional de Investigación 2014,2014-10-17,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00644,003,Eventos Científicos,Encuentro,Encuentro Nacional de Investigación - La investigación un compromiso con la sociedad ¿ Funlam.,2014-10-12,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00645,003,Eventos Científicos,Congreso,VII Congreso Internacional de Prospectiva Estratégica y Estudios de Futuro,2014-10-12,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA,3
00646,003,Eventos Científicos,Congreso,CLADEA 2014,2014-09-05,Universidad Ramon Llull,3
00647,003,Eventos Científicos,Otro,7ma Expociencias Latinoamerica ESI-AMLAT,2014-07-18,UNIVERSIDAD EAFIT,3
00648,003,Eventos Científicos,Congreso,Primera Bienal Latinoamericana de Infancia y Juventudes,2014-06-29,Universidad De Manizales - Umanizales,3
00649,003,Eventos Científicos,Congreso,"Congreso Virtual Internacional sobre Contaduría y Administración, CICA2014.",2014-06-06,CICA,3
00650,003,Eventos Científicos,Simposio,"Simposio Internacional de Educación, Pedagogía y Formación.  REDIPE",2014-06-06,Red Iberoamericana de Pedagogía,3
00651,003,Eventos Científicos,Congreso,"II Congreso Internacional en temas y problemas de investigación en educación, sociedad, ciencia y tecnología.",2013-11-29,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00652,003,Eventos Científicos,Congreso,"VI Congreso Internacional de Prospectiva Estratégica y Estudios de Futuro  ""Retos y Desafíos de las Ciudades del Futuro: Innovadoras, Inclusivas, Sostenibles y Sustentables""",2013-11-16,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00653,003,Eventos Científicos,Simposio,III Simposio de Investigaciones en Primera Infancia,2013-10-30,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00654,003,Eventos Científicos,Congreso,"Congreso de Investigación y Pedagogía IP /Maestría en Educación/ Facultad de Ciencias de la Educación. ¿ Tunja: UPTC, no. 2 (2013)",,,3
00655,003,Eventos Científicos,Encuentro,Encuentro Nacional de investigación FUNLAM septiembre 2013 ENCUENTRO NACIONAL DE INVESTIGACIÓN Transformación de la dinámica investigativa,,,3
00656,003,Eventos Científicos,Otro,ACACIA 2013,2013-04-04,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00657,003,Eventos Científicos,Encuentro,Gestión y conocimiento grupo Goras,,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00658,003,Eventos Científicos,Congreso,V Congreso internacional de prospectiva estratégica y estudios de futuro,,,3
00659,003,Eventos Científicos,Encuentro,Encuentro Nacional de investigación FUNLAM 2012,,,3
00660,003,Eventos Científicos,Congreso,ACACIA 2012,2012-05-25,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00661,003,Eventos Científicos,Encuentro,"Conferencia Ascolfa, desafio de la gerencia en entornos competitivos, encuentro internacional de investigación en adminsitración",,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00662,003,Eventos Científicos,Encuentro,ENCUENTRO INTERNACIONAL DE INVESTIGACION EN ADMINISTRACION,2011-10-25,UNIVERSIDAD EXTERNADO DE COLOMBIA,3
00663,003,Eventos Científicos,Encuentro,Organización y conocimiento,,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00664,003,Eventos Científicos,Congreso,ACACIA 2011,2011-05-20,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00665,003,Eventos Científicos,Encuentro,"Encuentro de la Red en Filosofía, Teoría y educación en Administración",2011-05-13,UNIVERSIDAD PONTIFICIA BOLIVARIANA,3
00666,003,Eventos Científicos,Encuentro,Organización y conocimiento,,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00667,003,Eventos Científicos,Congreso,II Congreso Internacional de Administración:  Investigación Evolución y Estrategia,,,3
00668,004,Eventos Científicos,Congreso,"II Congreso Internacional de Gestión, Economía y Finanzas GEF 2025",2025-10-24,UNIVERSIDAD DE CALDAS,3
00669,004,Eventos Científicos,Congreso,"Congreso Internacional de Gestión, Economía y Finanzas",2025-10-24,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00670,004,Eventos Científicos,Congreso,ECIE 2025 European Conference on Innovation and Entrepreneurship,2025-09-26,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00671,004,Eventos Científicos,Encuentro,XXVIII Encuentro Nacional de Investigaciones,2025-09-11,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00672,004,Eventos Científicos,Congreso,IV Congreso Internacional de Ciencias Empresariales y Afines,2025-07-16,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00673,004,Eventos Científicos,Congreso,CICEA 2025 IV Congreso internacional de Ciencias Empresariales y Afines,2025-05-16,UNIVERSIDAD CATOLICA DE ORIENTE,3
00674,004,Eventos Científicos,Encuentro,VI Encuentro internacional de Semilleros de investigación,2025-05-09,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00675,004,Eventos Científicos,Congreso,I Congreso Internacional para la Innovación y Desarrollo Empresarial,2024-11-13,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00676,004,Eventos Científicos,Congreso,"I Congreso Internacional de Gestión, Economía y Finanzas GEF 2024",2024-10-25,UNIVERSIDAD DE CALDAS,3
00677,004,Eventos Científicos,Congreso,"I Congreso Internacional de Gestión, Economía y Finanzas ¿ GEF 2024",2024-10-25,UNIVERSIDAD DE CALDAS,3
00678,004,Eventos Científicos,Encuentro,"XXVII Encuentro Nacional de Investigación, realizado por la Universidad Católica Luis Amigó del 01 al 04 de octubre de 2024",2024-11-04,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00679,004,Eventos Científicos,Encuentro,"X Semana Internacional de Ciencia, Tecnología e innovación",2023-11-24,INSTITUCIÓN UNIVERSITARIA POLITÉCNICO GRANCOLOMBIANO SEDE MEDELLÌN,3
00680,004,Eventos Científicos,Congreso,2nd INTERNATIONAL CONFERENCE ON MULTIDISCIPLINARY APPROACHES IN TECHNOLOGY AND SOCIAL DEVELOPMENT (ICMATSD-2023),2023-07-14,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00681,004,Eventos Científicos,Otro,Foro de investigación 2023,2023-05-17,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00682,004,Eventos Científicos,Otro,Foro de investigación 2023,2023-05-17,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00683,004,Eventos Científicos,Congreso,"IX SEMANA INTERNACIONAL DE CIENCIA, TECNOLOGÍA E INNOVACIÓN",2022-12-02,Universidad Francisco De Paula Santander Ocaña,3
00684,004,Eventos Científicos,Encuentro,X Encuentro de Investigadores REDNICOL,2022-10-20,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00685,004,Eventos Científicos,Encuentro,XXV Encuentro Nacional de Investigación,2022-09-16,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00686,004,Eventos Científicos,Encuentro,XXV Encuentro Nacional de Investigación,2022-09-17,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00687,004,Eventos Científicos,Encuentro,XXV Encuentro Nacional de Investigación,2022-09-14,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00688,004,Eventos Científicos,Congreso,I CONGRESO INTERNACIONAL DE LAS CIENCIAS EMPRESARIALES Y AFINES 2022,2022-06-17,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00689,004,Eventos Científicos,Congreso,Congreso Internacional de las Ciencias Empresariales y Afines,2022-06-17,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00690,004,Eventos Científicos,Congreso,VIII Congreso internacional DOSSIER 2022,2022-06-09,Universidad Francisco De Paula Santander Ocaña,3
00691,004,Eventos Científicos,Encuentro,IV ENCUENTRO DE SEMILLEROS DE INVESTIGACIÓN,2022-04-29,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00692,004,Eventos Científicos,Encuentro,"III Encontro Ibérico de Doutorandos em Direito,",2022-03-25,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00693,004,Eventos Científicos,Otro,IX COLOQUIO DOCTORAL REDAC,2021-11-12,UNIVERSIDAD EAFIT,3
00694,004,Eventos Científicos,Encuentro,X Encuentro Internacional de investigación y espiritu empresarial,2021-10-28,UNIVERSIDAD FRANCISCO DE PAULA SANTANDER,3
00695,004,Eventos Científicos,Congreso,EXPOTECH 2021,2021-10-01,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA,3
00696,004,Eventos Científicos,Encuentro,XXIV Encuentro Nacional de Investigación,2021-09-10,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00697,004,Eventos Científicos,Congreso,GLOBAL RESEARCH CONFERENCE ON MARKETING AND ENTREPRENEURSHIP,2021-07-29,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00698,004,Eventos Científicos,Congreso,VII Congreso Internacional Dossier 2021,2021-06-03,UNIVERSIDAD FRANCISCO DE PAULA SANTANDER,3
00699,004,Eventos Científicos,Congreso,"I CONGRESO INTERNACIONAL DE CIENCIAS SOCIALES ECONÓMICAS, FINANCIERAS, ADMINISTRATIVAS Y CONTABLES",2021-05-22,UNIVERSIDAD DE CALDAS,3
00700,004,Eventos Científicos,Congreso,"I Congreso Internacional de ciencias sociales, económicas, financieras, administrativas y contables",2021-05-22,UNIVERSIDAD DE CALDAS,3
00701,004,Eventos Científicos,Congreso,"I Congreso Internacional de ciencias sociales, económicas, financieras, administrativas y contables",2021-05-22,UNIVERSIDAD DE CALDAS,3
00702,004,Eventos Científicos,Encuentro,IX Encuentro Internacional de Investigación y Espíritu Empresarial,2020-10-30,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00703,004,Eventos Científicos,Encuentro,IX Encuentro Internacional de Investigación y Espíritu Empresarial,2020-10-30,UNIVERSIDAD FRANCISCO DE PAULA SANTANDER,3
00704,004,Eventos Científicos,Encuentro,IX Encuentro Internacional de Investigación y Espíritu Empresarial,2020-10-30,UNIVERSIDAD FRANCISCO DE PAULA SANTANDER,3
00705,004,Eventos Científicos,Congreso,IX Encuentro Internacional de Investigación y Espíritu Empresarial,2020-10-30,Universidad Francisco De Paula Santander Ocaña,3
00706,004,Eventos Científicos,Congreso,IX Encuentro Internacional de Investigación y Espíritu Empresarial,2020-10-30,Universidad Francisco De Paula Santander Ocaña,3
00707,004,Eventos Científicos,Congreso,III Congreso Internacional y competitividad empresarial,2020-10-29,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00708,004,Eventos Científicos,Encuentro,Encuentro Nacional de Semilleros de investigación Universidad Católica Luis Amigó,2020-10-29,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00709,004,Eventos Científicos,Congreso,3er Congreso Internacional de Logística,2020-10-26,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00710,004,Eventos Científicos,Encuentro,Relatos sobre experiencias investigativas,2020-10-20,TECNOLOGICO DE ANTIOQUIA INSTITUCION UNIVERSITARIA,3
00711,004,Eventos Científicos,Congreso,XXIII Encuentro Nacional de Investigación,2020-11-16,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00712,004,Eventos Científicos,Encuentro,"Impacto del ODS 9, industria, innovación e infraestructura en el modelo de exportación de pymes",2020-10-14,Universidad de Cuauhtemoc,3
00713,004,Eventos Científicos,Encuentro,XXIII Encuentro Nacional de Investigación,2020-09-25,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00714,004,Eventos Científicos,Congreso,Los ODS a 10 años de su cumplimiento ¿Cómo vamos y hacia dónde vamos?,2020-08-26,INSTITUCIÓN UNIVERSITARIA POLITÉCNICO GRANCOLOMBIANO,3
00715,004,Eventos Científicos,Seminario,Educando para la internacionalización,2020-06-05,UNIVERSIDAD CATOLICA DE ORIENTE,3
00716,004,Eventos Científicos,Simposio,XXII Simposio Internacional de Métodos Matemáticos Aplicados a las Ciencias SIMMAC 2020,2020-02-28,Universidad de Costa Rica,3
00717,004,Eventos Científicos,Encuentro,Encuentro Internacional de Investigadores en Administración edición 2019,2019-11-20,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00718,004,Eventos Científicos,Congreso,"VI SEMANA INTERNACIONAL DE CIENCIA, TECNOLOGÍA E INNOVACIÓN",2019-11-22,UNIVERSIDAD FRANCISCO DE PAULA SANTANDER,3
00719,004,Eventos Científicos,Otro,Foro de Administración 2019,2019-11-06,UNIVERSIDAD NACIONAL DE COLOMBIA SEDE MANIZALES,3
00720,004,Eventos Científicos,Otro,Coloquio  Internacional: Los Retos de la Investigación a la Solución de Problemáticas Sociales,2019-10-23,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00721,004,Eventos Científicos,Otro,Los retos de la investigación a la solución de problemáticas sociales,2019-10-23,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00722,004,Eventos Científicos,Otro,Los retos de la Investigación a la solución de problemáticas sociales,2019-10-23,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00723,004,Eventos Científicos,Otro,Coloquio Internacional: Los Retos de la Investigación a la Solución de Problemáticas Sociales,2019-10-23,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00724,004,Eventos Científicos,Encuentro,2do Encuentro Nacional de Semilleros de Investigación del Programa de Negocios Internacionales,2019-09-26,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00725,004,Eventos Científicos,Congreso,"VI CONGRESO INTERNACIONAL, INDUSTRIA, ORGANIZACIONES Y LOGÍSTICA CIIO 2019",2019-08-23,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00726,004,Eventos Científicos,Congreso,European Marketing Acacemic - EMAC,2019-05-31,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00727,004,Eventos Científicos,Congreso,Tercer congreso internacional de administración,2019-05-24,Universidad Nacional de Colombia Sede Manizales,3
00728,004,Eventos Científicos,Simposio,"II Simposio Internacional RAIS ¿Cultura solidaria, base de la innovación social",2019-04-12,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00729,004,Eventos Científicos,Congreso,"I Congreso internacional de economía pública, social y cooperativa de CIRIEC en México",2018-12-06,"CORPORACIÓN CIRIEC COLOMBIA - Centro de Investigación e Información sobre la economía pública, social y solidaria de Colombia",3
00730,004,Eventos Científicos,Congreso,XII Foro Internacional de Desarrollo Territorial y Congreso Internacional Gestión Territorial para el Desarrollo Rural,2018-11-09,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00731,004,Eventos Científicos,Otro,Socialización del proyecto Dinámicas Exportadoras en Antioquia,2018-10-26,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00732,004,Eventos Científicos,Congreso,10mo Congreso internacional de Administración de Empresas.Economías para el desarrollo sustentable,2018-10-27,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00733,004,Eventos Científicos,Encuentro,IV Encuentro de semilleros de investigación,2018-10-05,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00734,004,Eventos Científicos,Encuentro,VI Encuentro de investigadores REDNICOL,2018-10-04,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00735,004,Eventos Científicos,Simposio,Primer simposio de seguridad  y salud en el trabajo: La Responsabilidad social empresarial en el sistema de seguridad y salud en el trabajo,2018-09-20,Corporación Universitaria Minuto De Dios - Sede Bello,3
00736,004,Eventos Científicos,Congreso,"Congreso Internacional de Investigación, Desarrollo e innovación en negocios internacionales de Villavicencio Cinivi 2018",2018-09-21,UNIVERSIDAD SANTO TOMAS VILLAVICENCIO,3
00737,004,Eventos Científicos,Encuentro,1er Encuentro Nacional de Semilleros de Investigación del Programa de Negocios Internacionales,2018-09-19,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00738,004,Eventos Científicos,Simposio,GLOBAL RESEARCH SYMPOSIUM ON MARKETING AND ENTREPRENEURSHIP,2018-08-09,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00739,004,Eventos Científicos,Congreso,"32 Congreso Internacional CIRIEC. La economía pública, social y cooperativa, en la revolución digital",2018-06-01,"CORPORACIÓN CIRIEC COLOMBIA - Centro de Investigación e Información sobre la economía pública, social y solidaria de Colombia",3
00740,004,Eventos Científicos,Otro,Conferencia Banca ëtica,2018-05-05,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00741,004,Eventos Científicos,Encuentro,XX Encuentro Nacional de Investigación,2017-09-08,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00742,004,Eventos Científicos,Simposio,SIMPOSIO DE INVESTIGACIÓN USTAMED,2016-10-28,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00743,004,Eventos Científicos,Encuentro,IX Encuentro de Investigadores Latinoamericanos en Cooperativismo,2016-10-15,UNIVERSIDAD ANDINA SIMÓN BOLIVAR,3
00744,004,Eventos Científicos,Encuentro,XIX Encuentro de Investigación Funlam,2016-10-07,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00745,004,Eventos Científicos,Congreso,31 Congreso Internacional CIRIEC. Las políticas públicas frente a los retos sociales y democráticos de la globalización,2016-09-23,CIRIEC Internacional,3
00746,004,Eventos Científicos,Encuentro,Encuentro de investigaciones de la Funlam,2016-09-23,Universidad Católica Luis Amigó,3
00747,004,Eventos Científicos,Congreso,VII Congreso Nacional de Investigadores de Economía Solidaria,2016-09-21,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00748,004,Eventos Científicos,Congreso,V Congreso Latinoamericano de Historia Económica -CLADHE V-,2016-07-21,University of São Paulo,3
00749,004,Eventos Científicos,Otro,Sextas Jornadas Uruguayas de Historia Económica,2015-12-04,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00750,004,Eventos Científicos,Otro,IV Foro Diocesano Economía Social y Solidaria,2015-10-08,FUNDACIÓN UNIVERSITARIA CATÓLICA DEL NORTE,3
00751,004,Eventos Científicos,Encuentro,Encuentro Internacional de Investigadores sobre empresas gestionadas por sus trabajadores,2015-10-06,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00752,004,Eventos Científicos,Encuentro,Encuentro Nacional de Investigación Funlam 2015,2015-09-10,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00753,004,Eventos Científicos,Seminario,Seminario de reflexión Red UNICOSOL,2015-07-07,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00754,004,Eventos Científicos,Encuentro,VIII Encuentro de Investigadores Latinoamericanos de la ACI,2014-11-11,UNIVERSIDAD CATOLICA DE COLOMBIA,3
00755,004,Eventos Científicos,Encuentro,VIII Encuentro de Investigadores Latinoamericanos ACI,2014-11-11,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00756,004,Eventos Científicos,Congreso,"30 Congreso Internacional CIRIEC. La economía pública, social y cooperativa: respuestas innovadoras a problemáticas globales",2014-10-31,CIRIEC Argentina,3
00757,004,Eventos Científicos,Encuentro,Encuentro Nacional de Investigación de la FUNLAM,2014-10-17,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00758,004,Eventos Científicos,Congreso,"Logística, Innovación y Desarrollo Tecnológico",2016-08-06,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00759,004,Eventos Científicos,Seminario,"La Economía solidaria en las políticas públicas, una aproximación al desarrollo",2014-05-16,Personería De Medellín,3
00760,004,Eventos Científicos,Encuentro,III Encuentro Nacional y II Internacional de Investigación y Espíritu Empresarial,2013-11-07,Universidad Francisco De Paula Santander Ocaña,3
00761,004,Eventos Científicos,Congreso,Congreso Continental de Derecho Cooperativo,2013-10-11,Corporación Para El Desarrollo de La Comunidad,3
00762,004,Eventos Científicos,Otro,IX Conferencia regional ISTR-LAC,2013-08-30,ISTR,3
00763,004,Eventos Científicos,Encuentro,Novena Conferencia del ISTR,2013-08-30,LA SOCIEDAD INTERNACIONAL PARA LA INVESTIGACIÓN DEL TERCER SECTOR,3
00764,004,Eventos Científicos,Congreso,Congreso Internacional de ADHILAC. La economía social y solidaria en la historia de América Latina,2012-09-26,Asociación de Historiadores de Latinoamerica y del Caribe,3
00765,004,Eventos Científicos,Congreso,Congreso de CIRIEC Colombia,2012-03-31,Ciriec Colombia,3
00766,004,Eventos Científicos,Encuentro,Sexto Encuentro de Investigadores Latinoamericanos De Cooperativismo,2010-10-15,ACI Americas,3
00767,004,Eventos Científicos,Otro,Cátedra abierta: capital social ámbitos para su formación y sostenibilidad,,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00768,004,Eventos Científicos,Otro,Cátedra Abierta Francisco Luis Jiménez 3,,FUNLAM,3
00769,004,Eventos Científicos,Otro,Cátedra Abierta Francisco Luis Jiménez 2,,FUNLAM,3
00770,004,Eventos Científicos,Seminario,La Organización Solidaria como Propuesta Alternativa para el Desarrollo Económico y Social: Análisis de Casos,,"Funlam, Unircoop, Pontificia Universidad Javeriana, Universidad Central de Venezuela, Universidad Católica del Ecuador y Universidad de San Gil",3
00771,004,Eventos Científicos,Otro,Cátedra Abierta Francisco Luis Jiménez 1,,FUNLAM,3
00772,004,Eventos Científicos,Encuentro,VI Encuentro investigadores de la FUNLAM:VI Encuentro investigadores de la FUNLAM: rupturas y reconfiguraciones en lo social,,FUNLAM,3
00773,004,Eventos Científicos,Encuentro,IV Encuentro Nacional de Investigadores,,FUNLAM,3
00774,004,Eventos Científicos,Congreso,III Encuentro Nacional de Investigadores,,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00775,004,Eventos Científicos,Taller,Taller sobre programas y líneas de investigación,,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00776,004,Eventos Científicos,Congreso,II Encuentro Nacional de Investigadores,,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00777,004,Eventos Científicos,Taller,Taller  Comercialización de Productos Agropecuarios,,Tipo de vinculación,3
00778,004,Eventos Científicos,Congreso,Semillero de Investigadores para docentes del Programa de Administración de Empresas con Énfasis en Economía Solidaria,,FUNLAM,3
00779,004,Eventos Científicos,Encuentro,I Encuentro Nacional de Investigadores,,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00780,004,Eventos Científicos,Taller,Taller en Administración de Organizaciones de Economía Solidaria,,Tipo de vinculación,3
00781,004,Eventos Científicos,Taller,Taller Legislación y Estatutos en Organizaciones de Economía Solidaria,,Tipo de vinculación,3
00782,005,Eventos Científicos,Congreso,III Congreso Internacional sobre educación virtual: inteligencia artificial y desafíos éticos,2025-10-22,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00783,005,Eventos Científicos,Simposio,"VI Simposio de Investigaciones: ""El conocimiento en salud y sus determinantes como herramienta para avanzar a una ciudad saludable"".",2025-10-08,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00784,005,Eventos Científicos,Congreso,XIII Congreso Internacional Cerebro y Mente: La integración,2025-09-13,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00785,005,Eventos Científicos,Congreso,XIII Congreso Internacional Cerebro y Mente: La integración,2025-09-13,Asociación Latinoamericana de Neuropsicología,3
00786,005,Eventos Científicos,Encuentro,XXVIII Encuentro Nacional de Investigación (Universidad Católica Luis Amigó),2025-09-11,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00787,005,Eventos Científicos,Encuentro,XXVIII Encuentro Nacional de Investigaciones,2025-09-11,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00788,005,Eventos Científicos,Seminario,"Seminario ¿Ruido y Salud Pública: Actualización normativa y efectos en salud, desarrollando la ponencia Impactos del ruido en la salud mental",2025-08-28,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00789,005,Eventos Científicos,Congreso,Congreso Colombiano de Psicología 2025,2025-08-16,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00790,005,Eventos Científicos,Congreso,Congreso Colombiano de Psicología 2025,2025-08-16,UNIVERSIDAD CATOLICA LUIS AMIGO,3
