id,id_grupo,categoria,tipo_producto,titulo,pais,revista,ano,autores,tipologia
00444,009,Otros artículos publicados,Revista de divulgación,"LA POLÍTICA DE INTEGRACIÓN LATINOAMERICANA DURANTE LA PRESIDENCIA DE CARLOS ANDRÉS PÉREZ (1974-1979). MOTIVOS, FUNDAMENTO LEGAL E INICIATIVAS.",Venezuela,Revista Venezolana De Ciencia Y Tecnologia Revecitec,2015,"ANDREINA DEL VALLE CHIQUITO RIVERO, ESTELIO JOSE ANGULO",1
00445,009,Otros artículos publicados,Revista de divulgación,Moñitos Estampa de un pueblo afrocribeño cordobes,Colombia,Interlocuciones Desde La Funlam / Fundacion Universitaria Luis Amigo,2011,MERY RAQUEL CARDONA OVIEDO,1
00446,009,Otros artículos publicados,Revista de divulgación,Los Afrodescendientes de Córdoba,Colombia,Documentos Para La Reflexion,2009,"MERY RAQUEL CARDONA OVIEDO, JOSE DOLORES COGOLLO JIMENEZ",1
00447,009,Otros artículos publicados,Revista de divulgación,"La economía informal cordobesa, signo de un modelo de desarrollo ineficiente y excluyente",Colombia,Interacción: Revista de Comunicación Educativa,2009,MIGUEL EFREN GARCES PRETTEL,1
00448,009,Otros artículos publicados,Revista de divulgación,EL PAPEL PROTAGÒNICO DE LA FUNLAM EN LA CONSTRUCCION DE CULTURA AMBIENTAL,Colombia,(0123-9864) Revista Fundación Universitaria Luis Amigó,2008,VICTOR TERAN REALES,1
00449,009,Otros artículos publicados,Revista de divulgación,Modulo de psicologia de la salud para enfermeras,Colombia,revista  eco,2008,MARLON ANTONIO ARRIETA ALMARIO,1
00450,009,Otros artículos publicados,Revista de divulgación,Eduardo Nieto Arteta y la nueva lectura de la historia de Colombia,Colombia,Magazin del Caribe,2007,ALBERTO GOMEZ MARTINEZ,1
00451,009,Otros artículos publicados,Revista de divulgación,José Francisco Socarrás y la Educación en Colombia,Colombia,Magazin del Caribe,2006,ALBERTO GOMEZ MARTINEZ,1
00452,009,Otros artículos publicados,Revista de divulgación,"La Investigación Acción Participativa, un proyecto de vida",Colombia,Magazin del Caribe,2006,ALBERTO GOMEZ MARTINEZ,1
00453,009,Otros artículos publicados,Revista de divulgación,Informe final de Gestión del proyecto CAEC,Colombia,Informe Final de Gestión proyecto CAEC,2006,VICTOR TERAN REALES,1
00454,009,Otros artículos publicados,Revista de divulgación,Cultura y Sinuanología,Colombia,Magazin del Caribe,2005,ALBERTO GOMEZ MARTINEZ,1
00455,009,Otros artículos publicados,Revista de divulgación,La Multiculturalidad Ayer y Hoy,Colombia,Magazin del Caribe,2005,ALBERTO GOMEZ MARTINEZ,1
00456,009,Otros artículos publicados,Revista de divulgación,LA FUNLAM AL SERVICIO DE LA FORMACION INTEGRAL DEL SER HUMANO EN LA REGION DE CORDOBA,Colombia,REVISTA FUNDACION UNIVERSITARIA LUIS AMIGÓ,2005,"VICTOR TERAN REALES, MIRID SORNOZA ARGUMEDO",1
00457,009,Otros artículos publicados,Revista de divulgación,La Cátedra de Estudios Afrocolombianos y la etnoeducación,Colombia,Magazin del Caribe,2004,ALBERTO GOMEZ MARTINEZ,1
00458,009,Otros artículos publicados,Revista de divulgación,REFLEXIONES EN TORNO A LAS PRACTICAS EVALUATIVAS Y MANEJO DEL PORTAFOLIO DE DESEMPEÑO EN LA FUNLAM,Colombia,(0123-9864) Revista Fundación Universitaria Luis Amigó,2004,VICTOR TERAN REALES,1
00459,009,Otros artículos publicados,Periódico de noticias,La Dimensión Pedagógica de la Etnoeducación,Colombia,De...Partir / Fundación Colombiana De Tiempo Libre Y Recreación Funlibre,2002,ALBERTO GOMEZ MARTINEZ,1
00460,009,Otros artículos publicados,Revista de divulgación,Críterios y Carácterísticas Inherentes a la formación permanente de los profesionales en Educación,Colombia,Avance Investigativo,2002,"JOAQUIN JOSE ROJANO DE LA HOZ, LUIS CARLOS PACHECO LORA",1
00461,009,Otros artículos publicados,Revista de divulgación,Fundamentación Pedagógica de los programas en Educación,Colombia,Educación Y Universidad,2000,"JOAQUIN JOSE ROJANO DE LA HOZ, LUIS CARLOS PACHECO LORA",1
00462,009,Otros artículos publicados,Revista de divulgación,Pautas para el Avance de la Estructura Curricular según Núcleos de formación Básica pedagógica,Colombia,Educación Y Universidad,1999,"JOAQUIN JOSE ROJANO DE LA HOZ, LUIS CARLOS PACHECO LORA",1
00463,009,Otros artículos publicados,Revista de divulgación,"Los Orígenes de Moñitos, amor de negros que cuentan los Abuelos",Colombia,Proyección Investigativa - Universidad De Córdoba Ciuc,1999,"JOAQUIN JOSE ROJANO DE LA HOZ, MERY CARDONA OVIEDO",1
00464,009,Otros artículos publicados,Revista de divulgación,El tipo Ideal del Perfil Profesional Docente,Colombia,Educación Y Universidad,1998,JOAQUIN JOSE ROJANO DE LA HOZ,1
00465,009,Otros artículos publicados,Periódico de noticias,La Cátedra de Estudios Afrocolombianos,Colombia,Periodico Costa Alternativa,1997,ALBERTO GOMEZ MARTINEZ,1
00466,009,Otros artículos publicados,Periódico de noticias,Educación y Multiculturalidad,Colombia,Periodico Costa Alternativa,1997,ALBERTO GOMEZ MARTINEZ,1
00467,009,Otros artículos publicados,Revista de divulgación,Una instanea del estado conyugal en Córdoba,Colombia,Avance Investigativo,1997,MERY RAQUEL CARDONA OVIEDO,1
00468,009,Otros artículos publicados,Revista de divulgación,Cómo construir el Futuro,Colombia,Revista Institucional Unicordoba,1997,JOAQUIN JOSE ROJANO DE LA HOZ,1
00469,009,Otros artículos publicados,Periódico de noticias,Colombia y su desarrollo,Colombia,El Meridiano De Cordoba,1996,MERY RAQUEL CARDONA OVIEDO,1
00470,009,Otros artículos publicados,Periódico de noticias,El parentesco fuente de respaldo al individuo,Colombia,El Meridiano De Cordoba,1996,MERY RAQUEL CARDONA OVIEDO,1
00471,009,Otros artículos publicados,Revista de divulgación,"Moñitos, Tierra de Paz Belleza y Alegría",Colombia,Mar Abierto,1996,MERY RAQUEL CARDONA OVIEDO,1
00472,009,Otros artículos publicados,Periódico de noticias,La ciudadania,Colombia,El Meridiano De Cordoba,1996,MERY RAQUEL CARDONA OVIEDO,1
00473,010,Otros artículos publicados,Periódico de noticias,"Relación entre rasgos de personalidad, toma de decisiones y la permanencia académica",Colombia,REVISTA VIRTUAL UNIVERSIDAD CATOLICA DEL NORTE,2022,ROLAN CORREA LOPEZ,1
00474,010,Otros artículos publicados,Revista de divulgación,"Salud mental, bienestar e inclusión social en personas adultas habitantes de calle",Perú,REVISTA DE INVESTIGACION CIENTIFICA PURIQ,2021,VIVIANA CARMENZA AVILA NAVARRETE,1
00475,010,Otros artículos publicados,Revista de divulgación,Percepción de la permanencia académica en una muestra de estudiantes universitarios en República Dominicana,República Dominicana,Revista De Postgrado,2021,ROLAN CORREA LOPEZ,1
00476,010,Otros artículos publicados,Revista de divulgación,Percepción de padres y evaluadores de pacientes con déficit cognitivo frente a los procesos clínicos de evaluación y diagnóstico,Colombia,Revista Iberoamericana de Neuropsicología,2020,ROLAN CORREA LOPEZ,1
00477,010,Otros artículos publicados,Revista de divulgación,El Rol del Profesorado en el Manejo de la Violencia Escolar,Colombia,VIA INVENIENDI ET IUDICANDI,2014,"SANDRA LUZ CASTRO LESMES, MARIELA INES SANCHEZ CARDONA",1
00478,010,Otros artículos publicados,Revista de divulgación,Vinculos psicosociales el servidor policial,Colombia,Magazín  Policía Nacional,2009,BENILDA LAYNE BERNAL,1
00479,011,Otros artículos publicados,Revista de divulgación,Habilidades socioemocionales para fortalecer la convivencia escolar en entornos diversos: una reflexión necesaria,Panamá,ENCUENTROS EDUCATIVOS,2026,ALEXANDER RODRIGUEZ BUSTAMANTE,1
00480,011,Otros artículos publicados,Revista de divulgación,La automedicación digital: Una adicción no química perpetuada por la información disponible en la web.,Colombia,Revista Trabajo Social Universidad De Antioquia,2026,"VICTOR ALFONSO ZAPATA SERNA, ALEXANDER RODRIGUEZ BUSTAMANTE",1
00481,011,Otros artículos publicados,Revista de divulgación,El poder de las redes sociales en la vida cotidiana: Aproximación reflexiva.,Panamá,Scientific Journal T & E,2025,"ALEJANDRO URREGO ALVAREZ, ALEXANDER RODRIGUEZ BUSTAMANTE",1
00482,011,Otros artículos publicados,Revista de divulgación,"Apprevenir, ecosistema digital para la prevención de adicciones: una App en el marco de la Atención primaria en salud",Colombia,Psicología y sociedad,2025,"SANDRA MILENA RESTREPO ESCOBAR, DUBIS MARCELA RINCON BARRETO",1
00483,011,Otros artículos publicados,Revista de divulgación,Aristas investigativas tras 40 años de la Universidad Católica Luis Amigó. La experiencia del Grupo de Investigación en Farmacodependencia y otras adicciones,Colombia,Poiésis: Revista Electrónica de Psicología Social,2025,"ALEXANDER RODRIGUEZ BUSTAMANTE, DUBIS MARCELA RINCON BARRETO, SANDRA MILENA RESTREPO ESCOBAR, LUISA FERNANDA CORREA PEREZ",1
00484,011,Otros artículos publicados,Revista de divulgación,Salud mental y adicciones: perspectivas desde un semillero de investigación en la Universidad Católica Luis Amigó,Colombia,CIENCIA Y ACADEMIA,2025,"DUBIS MARCELA RINCON BARRETO, CRISTIAN DANIEL LONDONO HERNANDEZ, SILVIA INES RESTREPO SIERRA, JHOVANI ANDRES RAMIREZ ZUNIGA",1
00485,011,Otros artículos publicados,Revista de divulgación,"Lo familiar frente al desempeño educativo en los niños, niñas y adolescentes:Una revisión documental.",Panamá,Encuentros Educativos,2025,"ALEXANDER RODRIGUEZ BUSTAMANTE, JESICA ARBOLEDA ARISTIZABAL, JHOAN DAVID CORREA MARTINEZ, MARIA CAMILA MENESES VELASQUEZ, MARIA LAURA RIOS ARANGO",1
00486,011,Otros artículos publicados,Periódico de noticias,Problematizar la masculinidad: hacia una textura investigativa e interdisciplinar del problema,Colombia,CIENCIA Y ACADEMIA,2025,JORGE ANDRES JIMENEZ RODAS,1
00487,011,Otros artículos publicados,Periódico de noticias,Familia y escuela: perspectivas desde la salud mental en la adolescencia.,Colombia,Poiésis: Revista Electrónica de Psicología Social,2024,"ALEXANDER RODRIGUEZ BUSTAMANTE, SANTIAGO LOPEZ ARDILA, MARY JANE JESSIE ARCHBOLD, VALERIA TORRES HERRERA",1
00488,011,Otros artículos publicados,Revista de divulgación,Aportaciones educacionales del vínculo familia-escuela: Una propuesta reflexiva documental.,Colombia,Poiésis: Revista Electrónica de Psicología Social,2024,ALEXANDER RODRIGUEZ BUSTAMANTE,1
00489,011,Otros artículos publicados,Carta al editor,"La investigación formativa en los escritores nóveles: un asunto de tacto, escucha, cuidado y espera",Colombia,CIENCIA Y ACADEMIA,2024,ALEXANDER RODRIGUEZ BUSTAMANTE,1
00490,011,Otros artículos publicados,Revista de divulgación,Intervención psicosocial con mujeres adultas mayores. Sistematización de la experiencia del Grupo ¿FUNLAM con la Tercera Edad¿ en el Barrio Nueva Villa de la Iguaná de Medellín - Colombia,Colombia,Revista de la Facultad de Trabajo Social,2024,MANUEL EDUARDO LOPEZ GARCIA,1
00491,011,Otros artículos publicados,Revista de divulgación,Estado de guerra y estrategias psicosociales de afrontamiento en la juventud de Medellín,Colombia,Revista Trabajo Social Universidad De Antioquia,2024,MANUEL EDUARDO LOPEZ GARCIA,1
00492,011,Otros artículos publicados,Revista de divulgación,"Imagen corporal, autoestima y hábitos de vida saludable en estudiantes de Medellín",Colombia,Revista Tempus Psicológico,2024,DUBIS MARCELA RINCON BARRETO,1
00493,011,Otros artículos publicados,Revista de divulgación,Parejas. El conflicto como posibilidad de agencia para el cambio,Colombia,REVISTA LATINOAMERICANA DE ESTUDIOS DE FAMILIA,2023,"ALEXANDER RODRIGUEZ BUSTAMANTE, DUBIS MARCELA RINCON BARRETO, ALEXANDER OSPINA GARCIA",1
00494,011,Otros artículos publicados,Revista de divulgación,Condiciones laborales inherentes al teletrabajo y trabajo en casa durante la pandemia,Perú,Revista Científica,2023,"OLGA LUCILA GUARIN BECERRA, ANGELA MARIA SANCHEZ VILLARREAL, MAURICIO MEJIA LOBO",1
00495,011,Otros artículos publicados,Revista de divulgación,Diferencias por edad y género en el uso de redes sociales y su relación con la depresión y el desempeño académico en estudiantes universitarios,Perú,TecnoHumanismo,2023,"MAURICIO MEJIA LOBO, ANYERSON STITHS GOMEZ TABARES, JORGE HERNAN GONZALEZ CORTES",1
00496,011,Otros artículos publicados,Revista de divulgación,Condiciones laborales inherentes al teletrabajo y trabajo en casa durante la pandemia,Perú,Revista Científica,2023,"MAURICIO MEJIA LOBO, ANGELA MARIA SANCHEZ VILLARREAL, OLGA LUCILA GUARIN BECERRA",1
00497,011,Otros artículos publicados,Revista de divulgación,"Salud mental, condiciones psicosociales y resistencias de la juventud de Medellin durante la pandemia y cuarentena del Covid 19",Colombia,Poiésis: Revista Electrónica de Psicología Social,2023,"MANUEL EDUARDO LOPEZ GARCIA, SOLANGIE MANCO QUINTERO",1
00498,011,Otros artículos publicados,Revista de divulgación,Posgrados en Psicología y Ciencias Sociales: una reflexión tras una década de formación,Colombia,Poiésis: Revista Electrónica de Psicología Social,2023,"DUBIS MARCELA RINCON BARRETO, ALEXANDER RODRIGUEZ BUSTAMANTE, LUISA FERNANDA CORREA PEREZ, LEDY MARYORY BEDOYA CARDONA, YUSTY CAROLINA RESTREPO SEGURA, DORA LILIANA OSORIO TAMAYO",1
00499,011,Otros artículos publicados,Revista de divulgación,Posgrados en Psicología y Ciencias Sociales: una reflexión tras una década de formación.,Colombia,Poiésis: Revista Electrónica de Psicología Social,2023,"ALEXANDER RODRIGUEZ BUSTAMANTE, YUSTY CAROLINA RESTREPO SEGURA, DORA LILIANA OSORIO TAMAYO, LEDY MARYORY BEDOYA CARDONA, ELIZABET RUIZ ZULUAGA, LUISA FERNANDA CORREA PEREZ, DUBIS MARCELA RINCON BARRETO",1
00500,011,Otros artículos publicados,Revista de divulgación,"Violencia en la relación de pareja: tipos, manifestaciones e intervenciones. Revisión documental.",Colombia,Revista Tempus Psicológico,2022,"ALEXANDER RODRIGUEZ BUSTAMANTE, LUISA FERNANDA CORREA PEREZ, ALEXANDER OSPINA GARCIA",1
00501,011,Otros artículos publicados,Revista de divulgación,"Violencia en la relación de pareja: tipos, manifestaciones e intervenciones. Revisión documental",Colombia,Revista Tempus Psicológico,2022,"LUISA FERNANDA CORREA PEREZ, ALEXANDER RODRIGUEZ BUSTAMANTE",1
00502,011,Otros artículos publicados,Revista de divulgación,Familia. Lugar común para la prevención de sustancias psicoactivas en adolescentes.,Colombia,Revista Investigium Ire: Ciencias Sociales Y Humanas,2022,"ALEXANDER RODRIGUEZ BUSTAMANTE, LUISA FERNANDA CORREA PEREZ",1
00503,011,Otros artículos publicados,Revista de divulgación,Acompañamiento terapéutico fuera de los límites del consultorio: una experiencia vital in situ,Colombia,Criterios,2021,"GLORIA MARIA LOPEZ ARBOLEDA, ALEXANDER RODRIGUEZ BUSTAMANTE, ALEXANDER OSPINA GARCIA",1
00504,011,Otros artículos publicados,Revista de divulgación,Educación afectivo-sexual en las escuelas familiares: un asunto sobre la construcción vital.,Colombia,Poiésis: Revista Electrónica de Psicología Social,2021,"ALEXANDER RODRIGUEZ BUSTAMANTE, JOHANNA JAZMIN ZAPATA POSADA, JUAN CARLOS ECHEVERRI ALVAREZ, ZULEMA ELISA RODRIGUEZ TRIANA",1
00505,011,Otros artículos publicados,Revista de divulgación,"El sentido de vida, una condición existencial",Colombia,Poiésis: Revista Electrónica de Psicología Social,2021,"PAULA ANDREA VANEGAS RIVAS, JUAN SEBASTIAN MARIN RODRIGUEZ",1
00506,011,Otros artículos publicados,Revista de divulgación,Acompañamiento terapéutico fuera de los límites del consultorio: una experiencia vital in situ,Colombia,Criterios,2021,"ALEXANDER RODRIGUEZ BUSTAMANTE, ALEXANDER OSPINA GARCIA, GLORIA MARIA LOPEZ ARBOLEDA",1
00507,011,Otros artículos publicados,Revista de divulgación,Perspectiva de género en la violencia filio-parental,Colombia,REVISTA LATINOAMERICANA DE ESTUDIOS DE FAMILIA,2021,"ALEXANDER RODRIGUEZ BUSTAMANTE, SARA MELISA CORREA AGUDELO, YESICA DANIELA BOTERO ARANGO, JENIFER VANESA VALOYES ARENAS",1
00508,011,Otros artículos publicados,Revista de divulgación,Acompañamiento terapéutico fuera de los límites del consultorio: una experiencia vital insitu.,Colombia,Criterios,2021,"GLORIA MARIA LOPEZ ARBOLEDA, ALEXANDER RODRIGUEZ BUSTAMANTE, ALEXANDER OSPINA GARCIA",1
00509,011,Otros artículos publicados,Revista de divulgación,"Educación, Familia y Escuela: Trazas sobre Ética y Estética",Chile,REVISTA GESTION DE LAS PERSONAS Y TECNOLOGIA,2021,"GLORIA MARIA LOPEZ ARBOLEDA, ALEXANDER RODRIGUEZ BUSTAMANTE, LUISA FERNANDA CORDOBA QUINTERO, WALTER BANOL LOPEZ",1
00510,011,Otros artículos publicados,Revista de divulgación,Autocuidado en el psicólogo,Colombia,Poiésis: Revista Electrónica de Psicología Social,2020,ALEXANDER RODRIGUEZ BUSTAMANTE,1
00511,011,Otros artículos publicados,Revista de divulgación,Salud mental en el profesional psicosocial.,Colombia,Poiésis: Revista Electrónica de Psicología Social,2020,ALEXANDER RODRIGUEZ BUSTAMANTE,1
00512,011,Otros artículos publicados,Revista de divulgación,Herramientas de autocuidado para el profesional psicosocial como factor protector de su salud mental y bienestar.,Colombia,Poiésis: Revista Electrónica de Psicología Social,2020,ALEXANDER RODRIGUEZ BUSTAMANTE,1
00513,011,Otros artículos publicados,Revista de divulgación,Características neuro-psicopedagógicas de las dificultades de aprendizaje escolar: un estudio de caso,Colombia,Poiésis: Revista Electrónica de Psicología Social,2020,DUBIS MARCELA RINCON BARRETO,1
00514,011,Otros artículos publicados,Revista de divulgación,El autocuidado como un componente de la salud mental del psicólogo desde una perspectiva biopsicosocial.,Colombia,Poiésis: Revista Electrónica de Psicología Social,2020,ALEXANDER RODRIGUEZ BUSTAMANTE,1
00515,011,Otros artículos publicados,Revista de divulgación,La pareja: un proyecto conversacional y de con-vivencia en la modernidad líquida,Colombia,Revista Trabajo Social Universidad De Antioquia,2020,"ALEXANDER RODRIGUEZ BUSTAMANTE, GLORIA MARIA LOPEZ ARBOLEDA, GERMAN DARIO HERRERA SARAY",1
00516,011,Otros artículos publicados,Revista de divulgación,"Separación conyugal, efectos en la salud mental de los hijos.",Colombia,Poiésis: Revista Electrónica de Psicología Social,2020,ALEXANDER RODRIGUEZ BUSTAMANTE,1
00517,011,Otros artículos publicados,Revista de divulgación,La literatura como moldeadora de identidades juveniles,Colombia,Poiésis: Revista Electrónica de Psicología Social,2020,"ALEXANDER RODRIGUEZ BUSTAMANTE, GLORIA MARIA LOPEZ ARBOLEDA",1
00518,011,Otros artículos publicados,Revista de divulgación,"Estrategias artísticas en promoción de la salud: la experiencia con víctimas de violencia en San Carlos, Antioquia, Colombia, 2017-2018",México,ASTROLABIO  REVISTA DE CIENCIAS Y HUMANIDADES,2020,"DAVID IGNACIO MOLINA VELASQUEZ, SILVIA PAULINA DIAZ MOSQUERA, MARIA EUGENIA HINCAPIE ZAPATA, ALEJANDRA MILENA VALENCIA GONZALEZ",1
00519,011,Otros artículos publicados,Revista de divulgación,La metáfora en terapia familiar: fundamentos para la intervención,Colombia,Revista Facultad De Trabajo Social Upb,2019,ALEXANDER RODRIGUEZ BUSTAMANTE,1
00520,011,Otros artículos publicados,Periódico de noticias,La importancia de las revistas de divulgación en la formación profesional,Colombia,Poiésis: Revista Electrónica de Psicología Social,2018,SANDRA MILENA RESTREPO ESCOBAR,1
00521,011,Otros artículos publicados,Revista de divulgación,Educación virtual: un campo para innovar en prevención del consumo de sustancias psicoactivas,Colombia,Encuentro Nacional De Investigación Memorias,2017,SANDRA MILENA RESTREPO ESCOBAR,1
00522,011,Otros artículos publicados,Revista de divulgación,Una mirada del habitante de calle más allá del estigma social. Aportes a la política pública social.,Colombia,Encuentro Nacional De Investigación Memorias,2017,SANDRA MILENA RESTREPO ESCOBAR,1
00523,011,Otros artículos publicados,Revista de divulgación,E-Salud una ventana abierta a la prevención de las adicciones.,Colombia,MEMORIAS CIMTED,2017,"SANDRA MILENA RESTREPO ESCOBAR, EDWIN ANDRES SEPULVEDA CARDONA",1
00524,011,Otros artículos publicados,Revista de divulgación,"Desarrollo de conductas prosociales, la clave para la prevención de prácticas de riesgo en adolescentes.",Colombia,Encuentro Nacional De Investigación Memorias,2016,SANDRA MILENA RESTREPO ESCOBAR,1
00525,011,Otros artículos publicados,Periódico de noticias,El síndrome amotivacional en consumidores de marihuana,Colombia,Encuentro Nacional De Investigación Memorias,2015,SANDRA MILENA RESTREPO ESCOBAR,1
00526,011,Otros artículos publicados,Revista de divulgación,Reacreditación del programa de psicología: una propuesta de calidad en clave Funlam.,Colombia,Poiésis: Revista Electrónica de Psicología Social,2014,"ALEXANDER RODRIGUEZ BUSTAMANTE, LUZ MARINA ARANGO GOMEZ",1
00527,011,Otros artículos publicados,Revista de divulgación,Petro y ¿centros de consumo controlado¿: el enfoque de la reducción de daños,Colombia,Razón Pública,2012,GUILLERMO ALONSO CASTANO PEREZ,1
00528,011,Otros artículos publicados,Revista de divulgación,"Desde febrero se estudia en Medellín el fenómeno ¿Barras, consumo de drogas y violencia¿",Colombia,Noticiero Hora 13 Teleantioquia,2012,GUILLERMO ALONSO CASTANO PEREZ,1
00529,011,Otros artículos publicados,Revista de divulgación,La psicología dinámica en el tratamiento de la farmacodependencia: conceptualización y metodología en consulta privada e institucional,Colombia,Poiésis: Revista Electrónica de Psicología Social,2011,OSCAR DARIO BOHORQUEZ MARIN,1
00530,011,Otros artículos publicados,Revista de divulgación,Desarrollo humano como constructo conceptual y de acción para la prevención integral,Colombia,Revista electronica de psicología del programa de psicología con énfasis en psicología socioal de la Fundacion Universitaria Luis Amigó,2002,"ANGELA MARIA PARRA BASTIDAS, GUILLERMO CASTANO PEREZ, GUSTAVO ADOLFO CALDERON VALLEJO",1
00531,012,Otros artículos publicados,Columna de opinión,La masa cómplice que le aplaude,Colombia,Periodico El Colombiano,2026,JORGE ANDRES RICO ZAPATA,1
00532,012,Otros artículos publicados,Columna de opinión,La ¿revolución¿ fracasada que propone Cepeda,Colombia,Periodico El Colombiano,2026,JORGE ANDRES RICO ZAPATA,1
00533,012,Otros artículos publicados,Columna de opinión,Estas podrían ser las últimas elecciones en real democracia,Colombia,Periodico El Colombiano,2026,JORGE ANDRES RICO ZAPATA,1
00534,012,Otros artículos publicados,Revista de divulgación,Diseños interactivos en los documentales transmedia,Argentina,Cuaderno 292,2026,WILMAR DANIEL GOMEZ MONSALVE,1
00535,012,Otros artículos publicados,Columna de opinión,¿Por qué no gritan free Irán?,Colombia,Periodico El Colombiano,2026,JORGE ANDRES RICO ZAPATA,1
00536,012,Otros artículos publicados,Columna de opinión,Primer análisis electoral 2026,Colombia,Periodico El Colombiano,2026,JORGE ANDRES RICO ZAPATA,1
00537,012,Otros artículos publicados,Revista de divulgación,Podcast educativo como material didáctico: una revisión sistemática de literatura,,Cuadernos Del Centro De Estudios En Diseño Y Comunicación [Ensayos],2026,"MARIA CATALINA CRUZ GONZALEZ, JHON ESTEBAN MORALES QUINTERO",1
00538,012,Otros artículos publicados,Columna de opinión,Carta a estudiantes,Colombia,Periodico El Colombiano,2025,JORGE ANDRES RICO ZAPATA,1
00539,012,Otros artículos publicados,Columna de opinión,La primera causa debe ser la colombiana,Colombia,Periodico El Colombiano,2025,JORGE ANDRES RICO ZAPATA,1
00540,012,Otros artículos publicados,Columna de opinión,Seguridad en Colombia: aprendizajes y comunicación estratégica,Colombia,Periodico El Colombiano,2025,JORGE ANDRES RICO ZAPATA,1
00541,012,Otros artículos publicados,Columna de opinión,"Caso Uribe, Zona Binacional y escenario electoral colombiano",Colombia,Periodico El Colombiano,2025,JORGE ANDRES RICO ZAPATA,1
00542,012,Otros artículos publicados,Revista de divulgación,La importancia de la guerra cognitiva para comprender los conflictos armados contemporáneos,Colombia,Revista Análisis y Letras,2025,JORGE ANDRES RICO ZAPATA,1
00543,012,Otros artículos publicados,Columna de opinión,Política y Humor,Colombia,Periodico El Colombiano,2025,JORGE ANDRES RICO ZAPATA,1
00544,012,Otros artículos publicados,Columna de opinión,Las universidades deben conversar y opinar,Colombia,Periodico El Colombiano,2025,JORGE ANDRES RICO ZAPATA,1
00545,012,Otros artículos publicados,Columna de opinión,El político influencer,Colombia,Periodico El Colombiano,2025,JORGE ANDRES RICO ZAPATA,1
00546,012,Otros artículos publicados,Columna de opinión,Guerra de quinta generación y el conflicto armado colombiano,Colombia,Periodico El Tiempo,2025,JORGE ANDRES RICO ZAPATA,1
00547,012,Otros artículos publicados,Columna de opinión,"El Tren de Aragua, protagonista del crimen transnacional",Colombia,Periodico El Colombiano,2025,JORGE ANDRES RICO ZAPATA,1
00548,012,Otros artículos publicados,Columna de opinión,Sudán y el olvido que es,Colombia,Periodico El Tiempo,2025,JORGE ANDRES RICO ZAPATA,1
00549,012,Otros artículos publicados,Columna de opinión,Hijos de madres Singer,Colombia,Periodico El Colombiano,2025,JORGE ANDRES RICO ZAPATA,1
00550,012,Otros artículos publicados,Columna de opinión,Consejo de Ministros: lo que no es comunicación y liderazgo,Colombia,Periodico El Colombiano,2025,JORGE ANDRES RICO ZAPATA,1
00551,012,Otros artículos publicados,Periódico de noticias,Lo que realmente le interesa al ELN,Colombia,Periodico El Tiempo,2025,JORGE ANDRES RICO ZAPATA,1
00552,012,Otros artículos publicados,Revista de divulgación,Avances en la gestión de la Responsabilidad Social Universitaria: una revisión sistemática,Ecuador,Revista Latinoamericana de Calidad Educativa,2025,DEYBIS ZAPATA CORREA,1
00553,012,Otros artículos publicados,Columna de opinión,La ética es un reto de la educación contemporánea,Colombia,Periodico El Colombiano,2025,JORGE ANDRES RICO ZAPATA,1
00554,012,Otros artículos publicados,Columna de opinión,Crónica de un Catatumbo anunciado,Colombia,Periodico El Tiempo,2025,JORGE ANDRES RICO ZAPATA,1
00555,012,Otros artículos publicados,Revista de divulgación,Memorias ¿ XXVII Encuentro Nacional de Investigación: Lo humano de la ciencia,Colombia,Encuentro Nacional De Investigación Memorias,2024,JUAN ESTEBAN OCAMPO RENDON,1
00556,012,Otros artículos publicados,Columna de opinión,Un reto mayor para la seguridad del país,Colombia,Periodico El Tiempo,2024,JORGE ANDRES RICO ZAPATA,1
00557,012,Otros artículos publicados,Columna de opinión,Necesitamos menos +57,Colombia,Periodico El Colombiano,2024,JORGE ANDRES RICO ZAPATA,1
00558,012,Otros artículos publicados,Columna de opinión,De egos a liderazgos humanizados,Colombia,Periodico El Colombiano,2024,JORGE ANDRES RICO ZAPATA,1
00559,012,Otros artículos publicados,Columna de opinión,El crimen organizado y el conflicto armado interno nos desbordaron hace tiempo,Colombia,Periodico El Tiempo,2024,JORGE ANDRES RICO ZAPATA,1
00560,012,Otros artículos publicados,Columna de opinión,Educación e IA centrada en el ser humano,Colombia,Periodico El Colombiano,2024,JORGE ANDRES RICO ZAPATA,1
00561,012,Otros artículos publicados,Columna de opinión,El reciclado discurso de burgueses versus proletariados.,Colombia,Periodico El Tiempo,2024,JORGE ANDRES RICO ZAPATA,1
00562,012,Otros artículos publicados,Columna de opinión,¡No es leer por leer!,Colombia,Periodico El Colombiano,2024,JORGE ANDRES RICO ZAPATA,1
00563,012,Otros artículos publicados,Columna de opinión,"La Venezuela del petróleo, el populismo y la tiranía",Colombia,Periodico El Tiempo,2024,JORGE ANDRES RICO ZAPATA,1
00564,012,Otros artículos publicados,Columna de opinión,El sistema educativo debe releerse,Colombia,Periodico El Colombiano,2024,JORGE ANDRES RICO ZAPATA,1
00565,012,Otros artículos publicados,Columna de opinión,En Colombia la niñez también espera su concierto,Colombia,Periodico El Tiempo,2024,JORGE ANDRES RICO ZAPATA,1
