id,id_grupo,categoria,tipo_producto,titulo,ano,institucion,autores,tipologia
01340,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Dependencia Independencia de campo (DIC) y su relación con el aprendizaje,Mayo 2018,UNIVERSIDAD CATOLICA LUIS AMIGO,PAULA ANDREA MONTOYA ZULUAGA,4
01341,005,Trabajos dirigidos/turorías,Trabajo de grado de maestría o especialidad clínica,Diagnostico de cultura organizacional a través de las open cards,Febrero 2018,UNIVERSIDAD DE SAN BUENAVENTURA - SEDE MEDELLÍN,CLAUDIA MARCELA ARANA MEDINA,4
01342,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"CARACTERÍSTICAS, COMPETENCIAS Y RASGOS DEL GERENTE DEL NUEVO MILENIO",Octubre 2017,Fundación Universitaria Maria Cano,JUAN DIEGO BETANCUR ARIAS,4
01343,005,Trabajos dirigidos/turorías,Iniciación Científica,Factores pedagógicos y neuropsicológicos relacionados con el aprendizaje,Noviembre 2017,UNIVERSIDAD CATOLICA LUIS AMIGO,PAULA ANDREA MONTOYA ZULUAGA,4
01344,005,Trabajos dirigidos/turorías,Trabajo de grado de maestría o especialidad clínica,Síndrome de burnout y calidad de vida en docentes de instituciones educativas del municipio de Bello (Ant),Agosto 2018,FUNDACIÓN CENTRO INTERNACIONAL DE EDUCACIÓN Y DESARROLLO HUMANO-CINDE,OLBER EDUARDO ARANGO TOBON,4
01345,005,Trabajos dirigidos/turorías,Tesis de doctorado,Dimensiones estratégicas para la construcción de un modelo de salario emocional desde las lógicas del talento humano y la gerencia humanizada,Diciembre 2018,UNIVERSIDAD INTERNACIONAL IBEROAMERICANA UNINI - (FUNIBER),"JORMARIS MARTINEZ GOMEZ , JUAN DIEGO BETANCUR ARIAS",4
01346,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,HABILIDADES ADMINISTRATIVAS QUE CONFIGURAN UNA GERENCIA HUMANIZADA EN LA CLÍNICA CARDIO VID DE LA CIUDAD DE MEDELLÍN,Diciembre 2016,Fundación Universitaria Maria Cano,JUAN DIEGO BETANCUR ARIAS,4
01347,005,Trabajos dirigidos/turorías,Tesis de doctorado,Aplicación de las medidas implícitas al estudio de la cognición humana: explorando nuevas líneas de investigación,Noviembre 2021,Universidad De Las Islas Baleares,JULIO ANTONIO OLIVERA LA ROSA,4
01348,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"EL MARKETING INTERNO, LA TECNOLOGÍA Y LA HUMANIZACIÓN DEL TRABAJO COMO EJES FUNDAMENTALES DE LA PRODUCTIVIDAD SOCIAL",Junio 2017,Fundación Universitaria Maria Cano,JUAN DIEGO BETANCUR ARIAS,4
01349,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,LAS NUEVAS LÓGICAS QUE PROPONE EL NEUROLIDERAZGO EN LA GESTIÓN DEL TALENTO HUMANO Y EL DIRECCIONAMIENTO DE LA DINÁMICA ORGANIZACIONAL,Junio 2017,Fundación Universitaria Maria Cano,JUAN DIEGO BETANCUR ARIAS,4
01350,005,Trabajos dirigidos/turorías,Trabajo de grado de maestría o especialidad clínica,Psychometric properties of the Moral Foundations Questionnaire in the Colombian context,Diciembre 2016,Universidad De Bielefeld,JULIO ANTONIO OLIVERA LA ROSA,4
01351,005,Trabajos dirigidos/turorías,Tesis de doctorado,COGNICIÓN SOCIAL Y CONDUCTA AGRESIVA EN NIÑOS Y ADOLESCENTES EN EL CONTEXTO ESCOLAR,Agosto 2020,UNIVERSIDAD MAIMONIDES,ISABEL CRISTINA PUERTA LOPERA,4
01352,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"LAS NEUROCIENCIAS Y LA CAPACITACIÓN EN LAS ORGANIZACIONES, NUEVAS FORMAS DE APRENDER, RELACIONARSE Y TOMAR DECISIONES",Agosto 2016,Fundación Universitaria Maria Cano,JUAN DIEGO BETANCUR ARIAS,4
01353,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Actitudes implícitas hacia la violencia y TDC,Noviembre 2016,UNIVERSIDAD CATOLICA LUIS AMIGO,JULIO ANTONIO OLIVERA LA ROSA,4
01354,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,PERCEPCIÓN SOBRE INTELIGENCIA SOCIAL EN LOS ESTUDIANTES DE LA FACULTAD DE ADMINISTRACIÓN DE EMPRESAS DE LA FUNDACIÓN UNIVERISTARIA MARIA CANO,Agosto 2016,Fundación Universitaria Maria Cano,JUAN DIEGO BETANCUR ARIAS,4
01355,005,Trabajos dirigidos/turorías,Trabajo de grado de maestría o especialidad clínica,Are we what others see? Influence of facial beauty on gender and efficiency biases,Julio 2017,Universidad De Las Islas Baleares,JULIO ANTONIO OLIVERA LA ROSA,4
01356,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"SALARIO EMOCIONAL Y COMPETENCIAS ORGANIZACIONALES, PARA LA CONSTRUCCIÓN DE LA EMPRESA SALUDABLE.",Junio 2015,Fundación Universitaria Maria Cano,JUAN DIEGO BETANCUR ARIAS,4
01357,005,Trabajos dirigidos/turorías,Tesis de doctorado,Implicaciones emocionales en el Desarrollo de Conductas Adaptativas,Enero 2018,UNIVERSIDAD MAIMONIDES,ISABEL CRISTINA PUERTA LOPERA,4
01358,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,TRASTORNO POR DÉFICIT DE ATENCIÒN CON HIPERCTIVIDAD: MODA O ENFERMEDAD? UN ASUNTO DE SALUD PUBLICA,Diciembre 2015,UNIVERSIDAD CATOLICA LUIS AMIGO,JUAN DIEGO BETANCUR ARIAS,4
01359,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,COGNICIÓN SOCIAL Y TRASTORNO DISOCIAL DE LA CONDUCTA,Diciembre 2015,UNIVERSIDAD CATOLICA LUIS AMIGO,JUAN DIEGO BETANCUR ARIAS,4
01360,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"LA FAMILIA, UNA PROPUESTA ASERTIVA, EN EL TRATAMIENTO DEL TRASTORNO NEGATIVISTA DESAFIANTE",Diciembre 2015,UNIVERSIDAD CATOLICA LUIS AMIGO,JUAN DIEGO BETANCUR ARIAS,4
01361,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"FACTORES PRENATALES, PERINATALES Y POSTNATALES RELACIONADOS CON LA APARICIÓN DE TRASTORNOS DE CONDUCTA EN NIÑOS",Diciembre 2015,UNIVERSIDAD CATOLICA LUIS AMIGO,JUAN DIEGO BETANCUR ARIAS,4
01362,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"TRASTORNO POR DÉFICIT DE ATENCIÓN E HIPERACTIVIDAD (TDAH), APROXIMACIONES DE ALGUNOS TRATAMIENTOS",Diciembre 2015,UNIVERSIDAD CATOLICA LUIS AMIGO,JUAN DIEGO BETANCUR ARIAS,4
01363,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,LA VIOLENCIA SOCIAL Y EL TRASTORNO NEGATIVISMO DESAFIANTE,Diciembre 2015,UNIVERSIDAD CATOLICA LUIS AMIGO,JUAN DIEGO BETANCUR ARIAS,4
01364,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"PLASTICIDAD CEREBRAL, EN LA REHABILITACIÓN O HABILITACIÓN NEUROPSICOLÓGICA DE LOS TRASTORNOS DISRUPTIVOS",Diciembre 2015,UNIVERSIDAD CATOLICA LUIS AMIGO,JUAN DIEGO BETANCUR ARIAS,4
01365,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,ESTADO DEL ARTE SOBRE LAS AFECCIONES ATENCIONALES EN NIÑOS CON TRASTORNO NEGATIVISTA DESAFIANTE (TND),Diciembre 2015,UNIVERSIDAD CATOLICA LUIS AMIGO,JUAN DIEGO BETANCUR ARIAS,4
01366,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,ESTILOS PARENTALES DE CRIANZA EN NIÑOS CON TRASTORNO NEGATIVISTA DESAFIANTE: UNA APROXIMACIÓN TEÓRICA,Diciembre 2015,UNIVERSIDAD CATOLICA LUIS AMIGO,JUAN DIEGO BETANCUR ARIAS,4
01367,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,LOS AVATARES PRESENTADOS EN EL TRATAMIENTO DE LOS TRASTORNOS DISRUPTIVOS EN POBLACIÓN INFANTIL,Diciembre 2015,UNIVERSIDAD CATOLICA LUIS AMIGO,JUAN DIEGO BETANCUR ARIAS,4
01368,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,LA RELACIÓN ENTRE EL CONTEXTO SOCIO ¿ FAMILIAR Y EL DESARROLLO DE LAS CONDUCTAS DISRUPTIVAS EN EL MENOR,Diciembre 2015,UNIVERSIDAD CATOLICA LUIS AMIGO,JUAN DIEGO BETANCUR ARIAS,4
01369,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,LOS ENTORNOS FAMILIARES CONFLICTIVOS Y LA APARICIÓN DE CONDUCTAS DISRUPTIVAS EN LA INFANCIA.,Diciembre 2015,UNIVERSIDAD CATOLICA LUIS AMIGO,JUAN DIEGO BETANCUR ARIAS,4
01370,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,CRITICAS REFLEXIVAS A LOS DIAGNÓSTICOS DEL TRASTORNO POR DÉFICIT DE ATENCIÓN E HIPERACTIVIDAD,Diciembre 2015,UNIVERSIDAD CATOLICA LUIS AMIGO,JUAN DIEGO BETANCUR ARIAS,4
01371,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,ENFOQUE COGNITIVO ¿ CONDUCTUAL PARA EL TRASTRONO NEGATIVISTA DESAFIANTE: UN COMPROMISO DE LA FAMILIA,Diciembre 2015,UNIVERSIDAD CATOLICA LUIS AMIGO,JUAN DIEGO BETANCUR ARIAS,4
01372,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,EL TRASTORNO POR DÉFICIT DE ATENCIÓN E HIPERACTIVIDAD VISTO DESDE LA GENÉTICA Y LA EPIGENETICA UNA REVISIÓN TEÓRICA E INVESTIGATIVA,Diciembre 2015,UNIVERSIDAD CATOLICA LUIS AMIGO,JUAN DIEGO BETANCUR ARIAS,4
01373,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"INCIDENCIA SOCIAL, FAMILIAR, BIOLÓGICA Y ACADÉMICA DE TRASTORNO OPOSICIONISTA DESAFIANTE",Diciembre 2015,UNIVERSIDAD CATOLICA LUIS AMIGO,JUAN DIEGO BETANCUR ARIAS,4
01374,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Estilos de apego y relación entre el bienestar psicológico en la adultez,Noviembre 2016,UNIVERSIDAD CATOLICA LUIS AMIGO,CLAUDIA MARCELA ARANA MEDINA,4
01375,005,Trabajos dirigidos/turorías,Monografía de conclusión de curso de perfeccionamiento/especialización,"INTELIGENCIA SOCIAL Y HABILIDADES PARA LA VIDA, DOS CONSTRUCTOS ÍNTIMAMENTE RELACIONADOS PARA ENTENDER EL COMPORTAMIENTO SOCIAL EVOLUCIONADO",Diciembre 2016,UNIVERSIDAD CATOLICA LUIS AMIGO,JUAN DIEGO BETANCUR ARIAS,4
01376,005,Trabajos dirigidos/turorías,Monografía de conclusión de curso de perfeccionamiento/especialización,"FUNCIONES EJECUTIVAS, INTELIGENCIA EMOCIONAL, COGNICIÓN SOCIAL Y TEORÍA DE LA MENTE, PARA LA COMPRENSIÓN DE LA INTELIGENCIA SOCIAL",Diciembre 2016,UNIVERSIDAD CATOLICA LUIS AMIGO,JUAN DIEGO BETANCUR ARIAS,4
01377,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Habilidades motrices y visoespaciales en preescolares,Enero 2017,UNIVERSIDAD CATOLICA LUIS AMIGO,OLBER EDUARDO ARANGO TOBON,4
01378,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Hababilidades de teoría de la mente y funciones ejecutivas en niños preescolares,Enero 2017,UNIVERSIDAD CATOLICA LUIS AMIGO,OLBER EDUARDO ARANGO TOBON,4
01379,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,¿La familia y el bienestar psicológico: factores protectores ante la ideación suicida en los adolescentes¿.,Diciembre 2016,UNIVERSIDAD CATOLICA LUIS AMIGO,CLAUDIA MARCELA ARANA MEDINA,4
01380,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Relación entre edad adulta y bienestar psicológico,Noviembre 2016,UNIVERSIDAD CATOLICA LUIS AMIGO,CLAUDIA MARCELA ARANA MEDINA,4
01381,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Habilidades de lenguaje y pensamiento en preescolares,Enero 2017,UNIVERSIDAD CATOLICA LUIS AMIGO,OLBER EDUARDO ARANGO TOBON,4
01382,005,Trabajos dirigidos/turorías,Trabajo de grado de maestría o especialidad clínica,Implicit Assessment of Suicidal Ideation and Actual Suicide	Risk in Adolescents with Antisocial Behaviour Problems,Septiembre 2017,Universidad De Las Islas Baleares,JULIO ANTONIO OLIVERA LA ROSA,4
01383,005,Trabajos dirigidos/turorías,Trabajo de grado de maestría o especialidad clínica,Effects of positive emotions on children¿s arithmetical performance and attentional flexibility,Diciembre 2015,Universidad De Las Islas Baleares,JULIO ANTONIO OLIVERA LA ROSA,4
01384,005,Trabajos dirigidos/turorías,Trabajo de grado de maestría o especialidad clínica,"Formación académica, desarrollo empático y comportamientos socialmente responsables en estudiantes de dos instituciones públicas del municipio de Itaguí",Diciembre 2015,Universidad De Manizales - Umanizales,OLBER EDUARDO ARANGO TOBON,4
01385,005,Trabajos dirigidos/turorías,Monografía de conclusión de curso de perfeccionamiento/especialización,Funcionamiento de la memoria en niños sordos con y sin implante coclear,Noviembre 2015,UNIVERSIDAD CATOLICA LUIS AMIGO,PAULA ANDREA MONTOYA ZULUAGA,4
01386,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Funcionamiento de la memoria operativa y su relación con los procesos de aprendizaje en niños preescolares,Noviembre 2015,UNIVERSIDAD CATOLICA LUIS AMIGO,PAULA ANDREA MONTOYA ZULUAGA,4
01387,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Caracterización de la memoria en niños con Trastorno del Espectro Autista sin Déficit Intelectual,Noviembre 2015,UNIVERSIDAD CATOLICA LUIS AMIGO,PAULA ANDREA MONTOYA ZULUAGA,4
01388,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Habilidades Visomotrices de niños y niñas en edad preescolar de la institución educativa Tilín-Tilán del municipio de Itaguí,Diciembre 2015,INSTITUCIÓN UNIVERSITARIA DE ENVIGADO,OLBER EDUARDO ARANGO TOBON,4
01389,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Imágenes y representaciones de deseo y muerte en un paciente con diagnóstico de depresión a partir de los postulados teóricos de Carl Gustav Jung: un estudio de caso,Diciembre 2015,INSTITUCIÓN UNIVERSITARIA DE ENVIGADO,OLBER EDUARDO ARANGO TOBON,4
01390,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Factores psicosociales que inciden en la resignficación del sentido de vida en un paciente diagnosticado con cáncer terminal: un estudio de caso,Diciembre 2015,INSTITUCIÓN UNIVERSITARIA DE ENVIGADO,OLBER EDUARDO ARANGO TOBON,4
01391,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,ESTRATEGIAS DE AFRONTAMIENTO AL ESTRÉS EN HOMBRES Y MUJERES ENTRE 18 Y 28 AÑOS DE EDAD CONSUMIDORES DE SUSTANCIAS PSICOACTIVAS RESIDENTES EN LA FUNDACIÓN LA LUZ DE LA CIUDAD DE MEDELLÍN,Noviembre 2014,INSTITUCIÓN UNIVERSITARIA DE ENVIGADO,OLBER EDUARDO ARANGO TOBON,4
01392,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Influencia de la familia en la manifestación de conductas agresivas en los jóvenes barristas de los del Sur del equipo de futbol Atlético Nacional,Enero 2015,INSTITUCIÓN UNIVERSITARIA DE ENVIGADO,OLBER EDUARDO ARANGO TOBON,4
01393,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"EMPATÍA, TEORÍA DE LA MENTE Y HABILIDADES SOCIALES EN ADOLESCENTES",Enero 2015,INSTITUCIÓN UNIVERSITARIA DE ENVIGADO,OLBER EDUARDO ARANGO TOBON,4
01394,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Relación entre atención, memoria operativa y procesos de lecto-escritura en un caso con TDAH-I y un caso control",Enero 2015,UNIVERSIDAD CATOLICA LUIS AMIGO,PAULA ANDREA MONTOYA ZULUAGA,4
01395,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Habilidades adaptativas en niños con y sin sintomatología de Trastorno por Déficit de Atención con Hiperactividad (TDAH),Enero 2015,INSTITUCIÓN UNIVERSITARIA DE ENVIGADO,OLBER EDUARDO ARANGO TOBON,4
01396,005,Trabajos dirigidos/turorías,Monografía de conclusión de curso de perfeccionamiento/especialización,ESTRATEGIAS PSICOPEDAGOGICAS PARA NIÑOS CON CAPACIDADES EXCEPCIONALES,Agosto 2013,UNIVERSIDAD CATOLICA LUIS AMIGO,OLBER EDUARDO ARANGO TOBON,4
01397,005,Trabajos dirigidos/turorías,Monografía de conclusión de curso de perfeccionamiento/especialización,LAS TIC COMO FACILITADORAS DE LOS PROCESOS DE SOCIALIZACION EN PERSONAS CON SINDROME DE ASPERGER,Agosto 2013,UNIVERSIDAD CATOLICA LUIS AMIGO,OLBER EDUARDO ARANGO TOBON,4
01398,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Programa de rehabilitación neurocognitiva de la cognición social en pacientes con TAP,Diciembre 2013,UNIVERSIDAD CATOLICA LUIS AMIGO,CLAUDIA MARCELA ARANA MEDINA,4
01399,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Cognición social en personas diagnosticadas con TAP,Diciembre 2013,UNIVERSIDAD CATOLICA LUIS AMIGO,CLAUDIA MARCELA ARANA MEDINA,4
01400,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Alteración de las funciones ejecutivas en el trastorno antisocial de la personalidad,Diciembre 2013,UNIVERSIDAD CATOLICA LUIS AMIGO,CLAUDIA MARCELA ARANA MEDINA,4
01401,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Funcionamiento de la atención y la memoria operativa en niños que interpretan instrumentos polifónicos y monofónicos,Mayo 2014,UNIVERSIDAD CATOLICA LUIS AMIGO,PAULA ANDREA MONTOYA ZULUAGA,4
01402,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"trastorno antisocial de la personalidad causas, consecuencias y tratamiento",Diciembre 2013,UNIVERSIDAD CATOLICA LUIS AMIGO,CLAUDIA MARCELA ARANA MEDINA,4
01403,005,Trabajos dirigidos/turorías,Monografía de conclusión de curso de perfeccionamiento/especialización,Tecnologías de la información para la gestión bibliográfica,Diciembre 2012,UNIVERSIDAD CATOLICA LUIS AMIGO,"DIEGO ALEJANDRO SOTO HERRERA , ISABEL C PUERTA , ISABEL CRISTINA PUERTA LOPERA",4
01404,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Conductas Consumistas y Aceptación grupal,Noviembre 2012,UNIVERSIDAD CATOLICA LUIS AMIGO,OLBER EDUARDO ARANGO TOBON,4
01405,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Formación Humanística y Responsabilidad Social del Universitario,Noviembre 2012,UNIVERSIDAD CATOLICA LUIS AMIGO,OLBER EDUARDO ARANGO TOBON,4
01406,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Desarrollo empático y conductas prosociales en jóvenes de grado 11,Noviembre 2012,UNIVERSIDAD CATOLICA LUIS AMIGO,OLBER EDUARDO ARANGO TOBON,4
01407,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Empatía y Responsabilidad Social en el campo organizacional,Noviembre 2012,UNIVERSIDAD CATOLICA LUIS AMIGO,OLBER EDUARDO ARANGO TOBON,4
01408,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Influencia de la Formación Universitaria en la Responsabilidad Social de los Egresados,Noviembre 2012,UNIVERSIDAD CATOLICA LUIS AMIGO,OLBER EDUARDO ARANGO TOBON,4
01409,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Desarrollo empático en adolescentes infractores y no infractores de la ciudad de Medellín,Noviembre 2012,UNIVERSIDAD CATOLICA LUIS AMIGO,OLBER EDUARDO ARANGO TOBON,4
01410,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,La responsabilidad Social de los Estudiantes de la Licenciatura en Educación Preescolar de la Funlam,Noviembre 2012,UNIVERSIDAD CATOLICA LUIS AMIGO,OLBER EDUARDO ARANGO TOBON,4
01411,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Incidencia de la formación académica en el desarrollo de conductas socialmente responsables y valores en estudiantes de 6º y 11º,Noviembre 2012,UNIVERSIDAD CATOLICA LUIS AMIGO,OLBER EDUARDO ARANGO TOBON,4
01412,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Correlación entre empatía y razonamiento moral,Noviembre 2013,UNIVERSIDAD CATOLICA LUIS AMIGO,MONICA GOMEZ BOTERO,4
01413,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Razonamiento moral en adolescentes de la Ciudad de Medellín,Noviembre 2013,UNIVERSIDAD CATOLICA LUIS AMIGO,MONICA GOMEZ BOTERO,4
01414,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Características del procesamiento emocional en adolescentes de la ciudad de medellín,Noviembre 2013,UNIVERSIDAD CATOLICA LUIS AMIGO,MONICA GOMEZ BOTERO,4
01415,005,Trabajos dirigidos/turorías,Tesis de doctorado,Empatía y Responsabilidad Social Universitaria,Julio 2012,UNIVERSIDAD MAIMONIDES,"ISABEL CRISTINA PUERTA LOPERA , JORGE ALFREDO HERRERA PINO , JOSE WILMAR SANCHEZ",4
01416,005,Trabajos dirigidos/turorías,Tesis de doctorado,Perfil Neurocognitivo y afectivo en personas con esquemas maladaptativos tempranos de abandono/pérdida,Mayo 2012,UNIVERSIDAD MAIMONIDES,CLAUDIA MARCELA ARANA MEDINA,4
01417,005,Trabajos dirigidos/turorías,Tesis de doctorado,"Comparación del perfil neurocognitivo y un desempeño laboral bien y superior, en personas que realizan labor de riesgo, asociado al trabajo en alturas",Mayo 2012,UNIVERSIDAD MAIMONIDES,CLAUDIA MARCELA ARANA MEDINA,4
01418,005,Trabajos dirigidos/turorías,Tesis de doctorado,"Relación entre perfil neurocognitivo, depresión y ansiedad en pacientes con diagnóstico de esclerosis múltiple de subtipos primaria progresiva y remitente recurrente",Mayo 2012,UNIVERSIDAD MAIMONIDES,CLAUDIA MARCELA ARANA MEDINA,4
01419,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Vocabulario receptivo en aprendices del inglés como segunda lengua,Mayo 2012,UNIVERSIDAD CATOLICA LUIS AMIGO,OLBER EDUARDO ARANGO TOBON,4
01420,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Procesamiento semántico y sintáctico en el aprendizaje del inglés,Mayo 2012,UNIVERSIDAD CATOLICA LUIS AMIGO,OLBER EDUARDO ARANGO TOBON,4
01421,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,EL CLIMA ORGANIZACIONAL EN LA GESTION DIRECTIVA DEL PREESCOLAR PEPE GRILLO Y SU IMPACTO EN EL DESEMPEÑO DOCENTE,Noviembre 2012,UNIVERSIDAD CATOLICA LUIS AMIGO,PAULA ANDREA MONTOYA ZULUAGA,4
01422,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Relación entre las prácticas disciplinarias del contexto familiar y escolar con las conductas disruptivas manifestadas en estudiantes de 7 a 12 años del Colegio empresarial de la ciudad de Medellín,Noviembre 2012,UNIVERSIDAD CATOLICA LUIS AMIGO,PAULA ANDREA MONTOYA ZULUAGA,4
01423,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Gestión de convivencia y comunidad. Un camino hacia la prevención del consumo de sustancias psicoactivas y a la promoción de la calidad de vida de los jóvenes de 14 a 18 años de edad en las Instituciones Educativas,Noviembre 2012,UNIVERSIDAD CATOLICA LUIS AMIGO,PAULA ANDREA MONTOYA ZULUAGA,4
01424,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Análisis del clima organizacional y su relación con el desempeño de los docentes de los colegios Teresiano de Envigado y colegio parroquial Emaus-sede la Pasión,Noviembre 2012,UNIVERSIDAD CATOLICA LUIS AMIGO,PAULA ANDREA MONTOYA ZULUAGA,4
01425,005,Trabajos dirigidos/turorías,Tesis de doctorado,Ansiedad y depresión en Esclerosisi Múltiple,Julio 2012,UNIVERSIDAD MAIMONIDES,CLAUDIA MARCELA ARANA MEDINA,4
01426,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,ESTRATEGIAS ACADÉMICO PEDAGÓGICAS QUE SE DEBEN IMPLEMENTAR EN LA INSTITUCIÓN EDUCATIVA PARA LA INCLUSIÓN Y POTENCIACIÓN DEL APRENDIZAJE EN NIÑOS CON TALENTO EXCEPCIONAL,Noviembre 2012,UNIVERSIDAD CATOLICA LUIS AMIGO,PAULA ANDREA MONTOYA ZULUAGA,4
01427,005,Trabajos dirigidos/turorías,Trabajos dirigidos/Tutorías de otro tipo,Factores psicolinguisticos en el aprendizaje del inglés,Noviembre 2011,UNIVERSIDAD CATOLICA LUIS AMIGO,OLBER EDUARDO ARANGO TOBON,4
01428,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Esquemas maladaptar ovos tempranos en el apego ansioso elusivo, en jóvenes de 18 a 25 años",Noviembre 2011,UNIVERSIDAD CATOLICA LUIS AMIGO,CLAUDIA MARCELA ARANA MEDINA,4
01429,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,ESQUEMAS MALADAPTATIVOS TEMPRANOS EN EL APEGO ANSIOSO ELUSIVO EN JOVENES DE 18 A 25 AÑOS,Noviembre,UNIVERSIDAD CATOLICA LUIS AMIGO,CLAUDIA MARCELA ARANA MEDINA,4
01430,005,Trabajos dirigidos/turorías,Trabajos dirigidos/Tutorías de otro tipo,Perfil psicolinguistico en el aprendizaje del inglés en niños,Noviembre 2011,UNIVERSIDAD CATOLICA LUIS AMIGO,OLBER EDUARDO ARANGO TOBON,4
01431,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Dependencia Emocional en las relaciones de pareja heterosexuales,Diciembre 2010,UNIVERSIDAD CATOLICA LUIS AMIGO,OLBER EDUARDO ARANGO TOBON,4
01432,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Cuerpo, Personalidad histriónica y narcicista",Noviembre 2010,UNIVERSIDAD CATOLICA LUIS AMIGO,OLBER EDUARDO ARANGO TOBON,4
01433,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Temperamento y Carácter. Elementos para la formación de la personalidad,Noviembre 2010,UNIVERSIDAD CATOLICA LUIS AMIGO,OLBER EDUARDO ARANGO TOBON,4
01434,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Sindrome de Burnout, estrategias de afrontamiento y engagement",Noviembre 2010,UNIVERSIDAD DE SAN BUENAVENTURA - SEDE MEDELLÍN,PAULA ANDREA MONTOYA ZULUAGA,4
01435,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,El transtorno de panico. responsabilidad en la aplicación oportuna y Eficaz del tratamiento.,Noviembre,UNIVERSIDAD CATOLICA LUIS AMIGO,CLAUDIA MARCELA ARANA MEDINA,4
01436,005,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,El trastorno de pánico.responsabilidad en la aplicación oportuna eficaz del tratamiento,Junio 2010,UNIVERSIDAD CATOLICA LUIS AMIGO,CLAUDIA MARCELA ARANA MEDINA,4
