id,id_grupo,categoria,tipo_producto,titulo,pais_revista,revista,ano,autores,ISSN,tipologia,cuartil_scimago,categoria_publindex,ano_fuente_cuartil,ano_fuente_publindex
01406,008,Artículos publicados,Publicado en revista especializada,Enfrentando la ausencia de los padres: recursos psicosociales y construcción de bienestar,Colombia,REVISTA COLOMBIANA DE CIENCIAS SOCIALES,2016,"NORMAN DARIO MORENO CARMONA, DIANA MARCELA MONTOYA ZULUAGA, NANCY CASTANO HINCAPIE",22161201,1,No indexada en Scopus,C,,2016
01405,008,Artículos publicados,Publicado en revista especializada,Caracterización Psicosocial de Mujeres Adolescentes Recluidas por Conductas Delictivas en la ciudad de Medellín,Colombia,Revista De Psicología Universidad De Antioquia,2016,"MAGDA VICTORIA DIAZ ALZATE, WILSON ANDRES AMARILES VILLEGAS",22561102,1,No indexada en Scopus,C,,2016
01404,008,Artículos publicados,Publicado en revista especializada,Peace building in Colombia: Democratic Security vs. Negotiation,Japón,INTERNATIONAL JOURNAL OF PSYCHOLOGY,2016,"MONICA ALZATE GARCIA, JOSE MANUEL SABUCEDO",1464066X,1,Q1,A2,2016,2016
01403,008,Artículos publicados,Publicado en revista especializada,Deserción/Permanencia escolar: comprensiones vinculares entre la educación preliminar y la educación superior,Colombia,Revista De Investigaciones,2016,"CAROLINA VALDES HENAO, RODRIGO PELAEZ ALARCON",0121067X,1,No indexada en Scopus,C,,2016
00192,001,Artículos publicados,Publicado en revista especializada,Minería de Datos Aplicada a la Detección de la Deserción en Adolescentes Infractores,Colombia,Ingenierías USBMed,2016,"VICTOR DANIEL GIL VERA, ANGELICA PATRICIA VELASCO LOPEZ",20275846,1,No indexada en Scopus,C,,2016
00202,001,Artículos publicados,Publicado en revista especializada,The importance of dynamics studies on the design of sandwich structures: a CrB24 case,Reino Unido,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,2016,EDISON HUMBERTO OSORIO LOPEZ,14639076,1,Q1,A1,2016,2016
00873,005,Artículos publicados,Publicado en revista especializada,¿ Estrellas o constelaciones? Implicaciones de los estudios cognitivos para el modelo dimensional de la emoción,España,Escritos de Psicología,2016,"JULIO ANTONIO OLIVERA LA ROSA, OLBER EDUARDO ARANGO TOBON",19893809,1,No indexada en Scopus,No clasificada en Publindex,,
00874,005,Artículos publicados,Publicado en revista especializada,Diagnóstico de simulación de disfunción neurocognitiva en sujetos que presentan accidentes laborales,Colombia,ARCHIVOS DE MEDICINA,2016,"ISABEL CRISTINA PUERTA LOPERA, OLBER EDUARDO ARANGO TOBON, JOSE WILMAR SANCHEZ DUQUE, JUAN DIEGO BETANCUR ARIAS",1657320X,1,No indexada en Scopus,B,,2016
00190,001,Artículos publicados,Publicado en revista especializada,PRONÓSTICO DE LA DEMANDA MENSUAL DE ELECTRICIDAD CON SERIES DE TIEMPO,Colombia,Revista Eia,2016,VICTOR DANIEL GIL VERA,17941237,1,No indexada en Scopus,A2,,2016
00191,001,Artículos publicados,Publicado en revista especializada,Understanding the Central Location of a Hexagonal Hole in a B36 Cluster,Reino Unido,CHEMISTRY AN ASIAN JOURNAL,2016,EDISON HUMBERTO OSORIO LOPEZ,1861471X,1,Q1,A1,2016,2016
01738,011,Artículos publicados,Publicado en revista especializada,"Factores de riesgo para ludopatía en un grupo de jugadores de casino de la ciudad de Medellín, Colombia",España,HEALTH AND ADDICTIONS SALUD Y DROGAS,2016,"GUSTAVO ADOLFO CALDERON VALLEJO, GUILLERMO ALONSO CASTANO PEREZ",15785319,1,Q3,C,2016,2016
00872,005,Artículos publicados,Publicado en revista especializada,Minería de Datos Aplicada a la Detección de la Deserción en Adolescentes Infractores,Colombia,Ingenierías USBMed,2016,"VICTOR DANIEL GIL VERA, ANGELICA PATRICIA VELASCO LOPEZ",20275846,1,No indexada en Scopus,C,,2016
00879,005,Artículos publicados,Publicado en revista especializada,Propuesta de rehabilitación de funciones ejecutivas y cognición social en personas con trastorno de personalidad antisocial desvinculadas del conflicto armado en colombia,España,REVISTA DE NEUROLOGIA,2016,CLAUDIA MARCELA ARANA MEDINA,15766578,1,Q3,C,2016,2016
00876,005,Artículos publicados,Corto (Resumen),La forma de hacer y entender la investigación desde el grupo Neurociencias Básicas y Aplicadas (NBA),Colombia,REVISTA DIGITAL LAMPSAKOS,2016,"ISABEL C PUERTA, PAULA ANDREA MONTOYA ZULUAGA, OLBER EDUARDO ARANGO TOBON, JUAN DIEGO BETANCUR ARIAS",21454086,1,No indexada en Scopus,No clasificada en Publindex,,
00875,005,Artículos publicados,Publicado en revista especializada,Effects of Suboptimally Presented Erotic Pictures on Moral Judgments: A Cross-Cultural Comparison,Estados Unidos,PLOS ONE,2016,"OLBER EDUARDO ARANGO TOBON, JULIO ANTONIO OLIVERA LA ROSA",19326203,1,Q1,A1,2016,2016
00877,005,Artículos publicados,Corto (Resumen),La forma de hacer y entender la investigación desde el grupo Neurociencias Básicas y Aplicadas (NBA),Colombia,REVISTA DIGITAL LAMPSAKOS,2016,"ISABEL CRISTINA PUERTA LOPERA, PAULA ANDREA MONTOYA ZULUAGA, OLBER EDUARDO ARANGO TOBON, JUAN DIEGO BETANCUR ARIAS",21454086,1,No indexada en Scopus,No clasificada en Publindex,,
00878,005,Artículos publicados,Publicado en revista especializada,Relación entre cognición social y funciones ejecutivas en niños con Trastorno Negativista Desafiante,Argentina,REVISTA IBEROAMERICANA DE DIAGNOSTICO Y EVALUACION PSICOLOGICA,2016,CLAUDIA MARCELA ARANA MEDINA,11353848,1,Q3,B,2016,2016
00222,001,Artículos publicados,Publicado en revista especializada,Un Caso de Estudio para la Adopción de un Modelo de Trazabilidad de Requisitos en el Sector Energético,Colombia,REVISTA DIGITAL LAMPSAKOS,2015,LINA MARIA MONTOYA SUAREZ,21454086,1,No indexada en Scopus,No clasificada en Publindex,,
01415,008,Artículos publicados,Publicado en revista especializada,"Sentidos de Vida, Autodeterminación y Diversidad Funcional",España,Intersticios,2015,"NICOLASA MARIA DURAN PALACIO, MARIA VICTORIA RESTREPO TOBON, SANDRA ISABEL MEJIA ZAPATA",14054752,1,No indexada en Scopus,C,,2015
01417,008,Artículos publicados,Publicado en revista especializada,Depresión en la mujer: ¿expresión de la realidad actual?,Colombia,REVISTA COLOMBIANA DE CIENCIAS SOCIALES,2015,NORMAN DARIO MORENO CARMONA,22161201,1,No indexada en Scopus,C,,2015
01418,008,Artículos publicados,Publicado en revista especializada,Otra mirada a la Escuela: Transformación necesaria para el siglo XXI,Colombia,REVISTA COLOMBIANA DE CIENCIAS SOCIALES,2015,"NORMAN DARIO MORENO CARMONA, CLAUDIA PATRICIA MUNOZ ARANGO",22161201,1,No indexada en Scopus,C,,2015
00688,004,Artículos publicados,Publicado en revista especializada,Implementation of information and communication technologies in the international trade negotiation phases,Colombia,ESPACIOS,2015,HUGO ROMAN PEREZ ARROYAVE,07981015,1,Q3,A2,2015,2015
01419,008,Artículos publicados,Publicado en revista especializada,Resistant of Favorable? Chinese Learners' Beliefs Towards Task-Based Language Learning,Colombia,IKALA,2015,DAMIEN LE GAL FRANCOIS,01233432,1,Q4,A2,2015,2015
01420,008,Artículos publicados,Publicado en revista especializada,La salud mental entre las fragilidades y las rupturas de vínculos afectivos,Colombia,REVISTA FACULTAD NACIONAL DE SALUD PUBLICA,2015,NICOLASA MARIA DURAN PALACIO,0120386X,1,No indexada en Scopus,A2,,2015
00397,002,Artículos publicados,Publicado en revista especializada,"Dela violencia en contra de la mujer: historia, reconocimientos y genero.",Colombia,Revista Cientifica De Unincca,2015,RODRIGO ORLANDO OSORIO MONTOYA,01226150,1,No indexada en Scopus,C,,2015
00398,002,Artículos publicados,Publicado en revista especializada,Voces de la Periferia,Colombia,RATIO JURIS,2015,"JORGE IVAN GAVIRIA MESA, MONICA LUCIA GRANDA VIVEROS",17946638,1,No indexada en Scopus,C,,2015
00217,001,Artículos publicados,Publicado en revista especializada,Forecasting Electricity Demand for Small Colombian Populations,Colombia,CUADERNO ACTIVA,2015,VICTOR DANIEL GIL VERA,20278101,1,No indexada en Scopus,C,,2015
00216,001,Artículos publicados,Publicado en revista especializada,Ontologías para modelar la Investigación Científica en Ingeniería Civil,Colombia,Scientia Et Technica,2015,"INGRID DURLEY TORRES PARDO, JAIME ALBERTO GUZMAN LUNA, MAURICIO LOPEZ BONILLA",01221701,1,No indexada en Scopus,C,,2015
00215,001,Artículos publicados,Publicado en revista especializada,A characterization of the two-step reaction mechanism of phenol decomposition by a Fenton reaction,Países Bajos,CHEMICAL PHYSICS LETTERS,2015,EDISON HUMBERTO OSORIO LOPEZ,00092614,1,Q2,A2,2015,2015
00214,001,Artículos publicados,Publicado en revista especializada,Modeling Parasite Reduction Mechanism in Chagas Disease,Estados Unidos,JOURNAL OF BIOLOGICAL SYSTEMS,2015,SHIRLENE PATRICIA VEGA ROYERO,02183390,1,Q2,A2,2015,2015
01421,008,Artículos publicados,Publicado en revista especializada,Compromiso ético-político de los profesionales de las Ciencias Sociales,Colombia,REVISTA COLOMBIANA DE CIENCIAS SOCIALES,2015,NICOLASA MARIA DURAN PALACIO,22161201,1,No indexada en Scopus,C,,2015
01422,008,Artículos publicados,Publicado en revista especializada,La ética del cuidado: Una voz diferente,Colombia,Revista Universitaria Luis Amigó,2015,NICOLASA MARIA DURAN PALACIO,23823410,1,No indexada en Scopus,No clasificada en Publindex,,
01975,013,Artículos publicados,Publicado en revista especializada,Concepción de la ley israelita en el nuevo testamento y la concepción que de ella tiene Jesús,Colombia,CUESTIONES TEOLOGICAS,2015,CAROLINA VILA PORRAS,0120131X,1,No indexada en Scopus,B,,2015
01976,013,Artículos publicados,Publicado en revista especializada,"Juegos Filosóficos, una apuesta hacia la educación del siglo XXI",Colombia,Análisis. Revista Colombiana de Humanidades,2015,"PAOLA GIRALDO TOBON, ERLEYSSON MUNOZ GUTIERREZ",01208454,1,No indexada en Scopus,C,,2015
01977,013,Artículos publicados,Publicado en revista especializada,"Juegos filosóficos, una apuesta hacia la educación del siglo XXI",Colombia,Análisis. Revista Colombiana de Humanidades,2015,"ERLEYSSON MUNOZ GUTIERREZ, PAOLA GIRALDO TOBON",01208454,1,No indexada en Scopus,C,,2015
00399,002,Artículos publicados,Publicado en revista especializada,Eficacia de la conciliación extrajudicial como requisito de procedibilidad en la jurisdicción de lo contencioso administrativo en Antioquia,Colombia,Pensamiento Y Poder,2015,GERARDO ORREGO LOMBANA,20117213,1,No indexada en Scopus,No clasificada en Publindex,,
01416,008,Artículos publicados,Publicado en revista especializada,Experiencias de reconocimiento vividas por los niños en sus familias,Colombia,REVISTA COLOMBIANA DE CIENCIAS SOCIALES,2015,"MAGDA VICTORIA DIAZ ALZATE, DIANA MARIA GONZALEZ BEDOYA",22161201,1,No indexada en Scopus,C,,2015
01414,008,Artículos publicados,Publicado en revista especializada,Aproximación a las percepciones del paisaje y el territorio en la Depresión Momposina,Colombia,Katharsis,2015,HEIDI SMITH PULIDO VARON,01247816,1,No indexada en Scopus,B,,2015
00223,001,Artículos publicados,Publicado en revista especializada,Selective Catalytic Activation of Acetylene by a Neutral Gold Cluster of Experimentally Known Gas-Phase Geometry,Estados Unidos,JOURNAL OF PHYSICAL CHEMISTRY C,2015,"FRANKLIN FERRARO GOMEZ, CACIER ZILAHY HADAD ARRIAGADA, JHON FREDY PEREZ TORRES",19327455,1,Q1,A1,2015,2015
01093,006,Artículos publicados,Publicado en revista especializada,Concepciones adultas sobre participación infantil en relación con la toma de decisiones de los niños,Colombia,ZONA PROXIMA,2015,"ADRIANA MARIA GALLEGO HENAO, DAMARIZ GUTIERREZ",21459444,1,No indexada en Scopus,B,,2015
00224,001,Artículos publicados,Publicado en revista especializada,Planar tetracoordinate carbons with a double bond in CAl3E clusters,Inglaterra,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,2015,EDISON HUMBERTO OSORIO LOPEZ,14639076,1,Q1,A1,2015,2015
00225,001,Artículos publicados,Publicado en revista especializada,The abatement of indigo carmine using active chlorine electrogenerated on ternary Sb2O5-doped Ti/RuO2-ZrO2 anodes in a filter-press FM01-LC reactor,Estados Unidos,ELECTROCHIMICA ACTA,2015,"FRANKLIN FERRARO GOMEZ, RICARDO ANTONIO TORRES PALMA, RICARDO ENRIQUE PALMA GOYES",00134686,1,Q1,A1,2015,2015
00226,001,Artículos publicados,Publicado en revista especializada,Alkaloid metabolite profiles by GC/MS and acetylcholinesterase inhibitory activities with binding-mode predictions of five Amaryllidaceae plants,Países Bajos,JOURNAL OF PHARMACEUTICAL AND BIOMEDICAL ANALYSIS,2015,EDISON HUMBERTO OSORIO LOPEZ,1873264X,1,Q1,A1,2015,2015
01088,006,Artículos publicados,Publicado en revista especializada,Pruebas de ascenso y reubicación salarial en maestros. Un problema de dignificación de la labor docente,Colombia,REVISTA VIRTUAL UNIVERSIDAD CATOLICA DEL NORTE,2015,"OLGA CECILIA VASQUEZ JARAMILLO, ADRIANA MARIA GALLEGO HENAO",01245821,1,No indexada en Scopus,B,,2015
01089,006,Artículos publicados,Publicado en revista especializada,Fomento de la creatividad en los estudiantes del diseño industrial en una universidad privada de la ciudad de Medellín,Colombia,Psicoespacios,2015,OLENA KLIMENKO KLIMENKO,21452776,1,No indexada en Scopus,C,,2015
01090,006,Artículos publicados,Publicado en revista especializada,Formación en el Trabajo con Familias para la Educación en la Primera Infancia.,Colombia,ZONA PROXIMA,2015,"BAIRON JARAMILLO VALENCIA, SONIA RUTH QUINTERO ARRUBLA, LIBIA ELENA RAMIREZ ROBLEDO",21459444,1,No indexada en Scopus,B,,2015
01091,006,Artículos publicados,Publicado en revista especializada,Una mirada hacia la consolidación de la educación Preescolar y el saber pedagógico de los agentes educativos,Colombia,REVISTA VIRTUAL UNIVERSIDAD CATOLICA DEL NORTE,2015,"ADRIANA MARIA GALLEGO HENAO, SORANY ALEXANDRA OSPINA OSPINA, SONIA RUTH QUINTERO ARRUBLA",01245821,1,No indexada en Scopus,B,,2015
01092,006,Artículos publicados,Publicado en revista especializada,Lenguaje y socialización en la primera infancia: propuesta didáctica para leer y escribir,Colombia,Katharsis,2015,"ADRIANA MARIA GALLEGO HENAO, SORANY ALEXANDRA OSPINA OSPINA",01247816,1,No indexada en Scopus,B,,2015
01094,006,Artículos publicados,Publicado en revista especializada,Participación infantil... Historia de una relación de invisibilidad,Colombia,REVISTA LATINOAMERICANA DE CIENCIAS SOCIALES NINEZ Y JUVENTUD,2015,ADRIANA MARIA GALLEGO HENAO,1692715X,1,No indexada en Scopus,A2,,2015
01538,009,Artículos publicados,Publicado en revista especializada,A Metacognitive Based-Instructional Theory Proposal into a Writing Protocol to Measure Learners' Paraphrasing Sub-category beyond a Multiple-Choice Format,Colombia,Actualidades Pedago´gicas,2015,ARGEMIRO JOSE AMAYA BUELVAS,01201700,1,No indexada en Scopus,C,,2015
01204,007,Artículos publicados,Publicado en revista especializada,Crisis familiares y rendimiento académico en niños de 8 a 10 años. Una aproximación desde la dinámica interna familiar,Colombia,INFANCIAS IMAGENES,2015,EDISON FRANCISCO VIVEROS CHAVARRIA,16579089,1,No indexada en Scopus,C,,2015
01205,007,Artículos publicados,Publicado en revista especializada,Reflexiones complejas hacia dinámicas de cambio en educación superior,Colombia,REVISTA VIRTUAL UNIVERSIDAD CATOLICA DEL NORTE,2015,OVIDIO HERRERA RIVERA,01245821,1,No indexada en Scopus,B,,2015
01206,007,Artículos publicados,Publicado en revista especializada,Configuración identitaria en jóvenes tras la desaparición forzada de un familiar,Colombia,REVISTA LATINOAMERICANA DE CIENCIAS SOCIALES NINEZ Y JUVENTUD,2015,"ALEXANDER RODRIGUEZ BUSTAMANTE, ALEXANDER ALVIS RIZZO, CARMEN PATRICIA DUQUE SIERRA",1692715X,1,No indexada en Scopus,A2,,2015
01207,007,Artículos publicados,Publicado en revista especializada,Aproximación al sentido filosófico de la Teoría del Conocimiento,Colombia,PERSEITAS,2015,EDISON FRANCISCO VIVEROS CHAVARRIA,23461780,1,No indexada en Scopus,C,,2015
01208,007,Artículos publicados,Publicado en revista especializada,Aproximación a algunas dimensiones asociadas a la violencia intrafamiliar: revisión documental,Colombia,Tendencias & Retos,2015,"EDISON FRANCISCO VIVEROS CHAVARRIA, NAIDALIS YADIRA MARTINEZ FIGUEROA, MARIA ISABEL OCHOA TORO",01229729,1,No indexada en Scopus,C,,2015
00219,001,Artículos publicados,Publicado en revista especializada,Content Management Systems (CMS): a systematic literature review,Colombia,Ingenierías USBMed,2015,VICTOR DANIEL GIL VERA,20275846,1,No indexada en Scopus,C,,2015
00218,001,Artículos publicados,Publicado en revista especializada,Representation of electric power systems by complex networks with applications to risk vulnerability assessment,Colombia,DYNA,2015,"GABRIEL JAIME CORREA HENAO, JOSE MARIA YUSTA LOYO",00127353,1,Q2,A1,2015,2015
01978,013,Artículos publicados,Publicado en revista especializada,Posibilidades y obstáculos de la epistemología en la comprensión de la experiencia mística,Colombia,Escritos,2015,LINA MARCELA DE LA MILAGROSA CADAVID RAMIREZ,01201263,1,No indexada en Scopus,A2,,2015
00882,005,Artículos publicados,Publicado en revista especializada,Cognición social en personas con trastorno antisocial de la personalidad: una revisión teórica,Colombia,REVISTA LASALLISTA DE INVESTIGACION,2015,"CLAUDIA MARCELA ARANA MEDINA, JUAN CARLOS RESTREPO BOTERO, ALEXANDER ALVIS RIZZO",17944449,1,Q4,A2,2015,2015
00400,002,Artículos publicados,Publicado en revista especializada,Voces de la Periferia,Colombia,RATIO JURIS,2015,"MONICA LUCIA GRANDA VIVEROS, JORGE IVAN GAVIRIA MESA",17946638,1,No indexada en Scopus,C,,2015
00221,001,Artículos publicados,Publicado en revista especializada,Modelo de Simulación de Estrategias de Inversión para Papicultores Colombianos,Colombia,REVISTA DIGITAL LAMPSAKOS,2015,VICTOR DANIEL GIL VERA,21454086,1,No indexada en Scopus,No clasificada en Publindex,,
00533,003,Artículos publicados,Publicado en revista especializada,COMPETENCIAS DOCENTES PARA LA ENSEÑANZA DE LA METODOLOGÍA DE LA INVESTIGACIÓN Y LA EVALUACIÓN DE TRABAJOS DE GRADO Y TESIS DOCTORALES EN ADMINISTRACIÓN,Colombia,El Ágora Usb,2015,"JORMARIS MARTINEZ GOMEZ, MARIO LEON RESTREPO MUNERA, JUAN GUILLERMO SALDARRIAGA RIOS, IVAN DARIO TORO JARAMILLO",16578031,1,No indexada en Scopus,A2,,2015
01413,008,Artículos publicados,Publicado en revista especializada,El desvío del surco. Delirio y patologización de la imagen,Colombia,Katharsis,2015,JAIRO GUTIERREZ AVENDANO,01247816,1,No indexada en Scopus,B,,2015
01741,011,Artículos publicados,Publicado en revista especializada,El uso y abuso de Facebook en estudiantes universitarios de Medellín,Cuba,REVISTA DEL HOSPITAL PSIQUIATRICO DE LA HABANA,2015,SANDRA MILENA RESTREPO ESCOBAR,18136257,1,Q4,A2,2015,2015
01742,011,Artículos publicados,Publicado en revista especializada,"Trastorno dual en población general de Itagüí, Colombia",Colombia,REVISTA COLOMBIANA DE PSIQUIATRIA,2015,"GUILLERMO ALONSO CASTANO PEREZ, GLORIA MARIA SIERRA HINCAPIE",00347450,1,Q4,A1,2015,2015
01743,011,Artículos publicados,Publicado en revista especializada,Consumo de tranquilizantes sin prescripción médica en estudiantes universitarios,Colombia,REVISTA VIRTUAL UNIVERSIDAD CATOLICA DEL NORTE,2015,GUSTAVO ADOLFO CALDERON VALLEJO,01245821,1,No indexada en Scopus,B,,2015
00220,001,Artículos publicados,Publicado en revista especializada,An Overview of the Colombian Market for Standarized Derivatives of Energy Commodities,Estados Unidos,IEEE LATIN AMERICA TRANSACTIONS,2015,VICTOR DANIEL GIL VERA,15480992,1,Q3,A2,2015,2015
00536,003,Artículos publicados,Publicado en revista especializada,METODOLOGÍA PARA EVALUAR LA MADUREZ DE LA GESTIÓN DEL CONOCIMIENTO EN ALGUNAS GRANDES EMPRESAS COLOMBIANAS,Colombia,Tecnura,2015,MARTHA ELENA QUINTERO MUNOZ,0123921X,1,No indexada en Scopus,A2,,2015
00535,003,Artículos publicados,Publicado en revista especializada,Exploring knowledge management maturity from funcionalist and interpretivist perspectives,Colombia,Entramado,2015,"CARLOS MARIO DURANGO YEPES, JOSE ENRIQUE ARIAS PEREZ",19003803,1,No indexada en Scopus,B,,2015
00534,003,Artículos publicados,Publicado en revista especializada,Competencias Docentes para la Enseñanza de la Metodología de Investigación y La Evaluación de Trabajos de Grado y tesis Doctorales en Administración,Colombia,El Ágora Usb,2015,MARIO LEON RESTREPO MUNERA,16578031,1,No indexada en Scopus,A2,,2015
00537,003,Artículos publicados,Publicado en revista especializada,Metodología para evaluar la madurez de la gestión del conocimiento en algunas grandes empresas colombianas,Colombia,Tecnura,2015,CARLOS MARIO DURANGO YEPES,0123921X,1,No indexada en Scopus,A2,,2015
00532,003,Artículos publicados,Publicado en revista especializada,Capacidad de innovación de proceso y desempeño innovador: efecto mediador de la capacidad de innovación de producto.,Colombia,AD MINISTER,2015,CARLOS MARIO DURANGO YEPES,16920279,1,No indexada en Scopus,A2,,2015
02136,014,Artículos publicados,Publicado en revista especializada,El Problema De La Medición En Contabilidad. La Influencia De La Teoría De Las Proporciones En La Teneduría De Libros Y En La Contametría,Colombia,Criterio Libre,2015,CARLOS ALBERTO MUNOZ RESTREPO,19000642,1,No indexada en Scopus,B,,2015
00531,003,Artículos publicados,Publicado en revista especializada,Evaluación de la tecnologías para la Gestión del Conocimiento,Colombia,DIMENSION EMPRESARIAL,2015,CARLOS MARIO DURANGO YEPES,16928563,1,No indexada en Scopus,B,,2015
02138,014,Artículos publicados,Publicado en revista especializada,Aproximación a la valoración del know how de una institución del sistema regional de innovación en Antioquia,Colombia,Civilizar,2015,"CARLOS EDUARDO CASTANO RIOS, JOSE ENRIQUE ARIAS PEREZ",16578953,1,No indexada en Scopus,A2,,2015
01209,007,Artículos publicados,Publicado en revista especializada,Sobre la transición de la noción de paradigma a la de matriz disciplinaria en Thomas Kuhn,Colombia,REVISTA VIRTUAL UNIVERSIDAD CATOLICA DEL NORTE,2015,EDISON FRANCISCO VIVEROS CHAVARRIA,01245821,1,No indexada en Scopus,B,,2015
00884,005,Artículos publicados,Publicado en revista especializada,Quan allò moral és emocional: aproximació dimensional a la naturalesa afectiva dels dilemes morals.,España,Anuari De Psicologia De La Societat Valenciana De Psicologia,2015,JULIO ANTONIO OLIVERA LA ROSA,11351268,1,No indexada en Scopus,No clasificada en Publindex,,
02137,014,Artículos publicados,Publicado en revista especializada,"Identificación de barreras y oportunidades para el desarrollo de la Ecoeficiencia con aplicación empresarial en Medellín (Colombia): Un estudio de caso desde los actores de la relación Universidad, Empresa, Estado.",Venezuela,ESPACIOS,2015,"JUAN MANUEL MONTES HINCAPIE, LISETH GALEANO RUIZ",07981015,1,Q3,A2,2015,2015
02135,014,Artículos publicados,Publicado en revista especializada,EL PROBLEMA DE LA MEDICIÓN EN CONTABILIDAD.LA INFLUENCIA DE LA TEORÍA DE LAS PROPORCIONES EN LA TENEDURÍA DE LIBROS Y EN LA CONTAMETRÍA,Colombia,Criterio Libre,2015,CARLOS ALBERTO MUNOZ RESTREPO,19000642,1,No indexada en Scopus,B,,2015
00883,005,Artículos publicados,Publicado en revista especializada,Agresión y empatía en un grupo de niños y niña diagnosticados con trastorno negativista desafiante,Colombia,Katharsis,2015,CLAUDIA MARCELA ARANA MEDINA,01247816,1,No indexada en Scopus,B,,2015
01110,006,Artículos publicados,Publicado en revista especializada,Las FARC-EP: de movimiento social a grupo armado,Colombia,Katharsis,2014,JOSE WILMAR PINO MONTOYA,01247816,1,No indexada en Scopus,B,,2014
01111,006,Artículos publicados,Publicado en revista especializada,Nuevas crianzas para nuevas infancias: propuestas para sujetos políticos desde resignificaciones pedagógicas,Colombia,INFANCIAS IMAGENES,2014,"GLORIA MARIA LOPEZ ARBOLEDA, LUISA FERNANDA RIOS LOPEZ, MARIA ELENA SERNA GALLO, MARY LUZ MARIN POSADA",16579089,1,No indexada en Scopus,C,,2014
00538,003,Artículos publicados,Publicado en revista especializada,Bioética y tecnología digital: una puerta a la investigación desde la perspectiva de las ciencias sociales,Colombia,PRODUCCION Y LIMPIA,2014,"GONZALO JIMENEZ JARAMILLO, CONRADO DE JESUS GIRALDO ZULUAGA",19090455,1,No indexada en Scopus,A2,,2014
01100,006,Artículos publicados,Publicado en revista especializada,Intervencion psicopedagogica en aulas hospitalarias: hacia una pedagogia incluyente en contextos adversos,Colombia,INFANCIAS IMAGENES,2014,"GLORIA MARIA LOPEZ ARBOLEDA, ALEXANDER RODRIGUEZ BUSTAMANTE, SANDRA JULIET CLAVIJO ZAPATA",16579089,1,No indexada en Scopus,C,,2014
01109,006,Artículos publicados,Publicado en revista especializada,Investigación formativa: un acercamiento a la consolidación de la investigación y la docencia,Estados Unidos,Psicoespacios,2014,GLORIA MARIA ISAZA ZAPATA,21452776,1,No indexada en Scopus,C,,2014
01095,006,Artículos publicados,Publicado en revista especializada,Relación entre la percepción de los estudiantes sobre sus docentes y su respectiva actitud frente a la asignatura en una institución de educación superior colombiana,Colombia,Psicoespacios,2014,OLENA KLIMENKO KLIMENKO,21452776,1,No indexada en Scopus,C,,2014
01096,006,Artículos publicados,Publicado en revista especializada,Evaluación de una experiencia de formación b-learning en el aprendizaje de Tecnologías de la Información y la Comunicación,Colombia,REVISTA DIGITAL LAMPSAKOS,2014,"JUAN CARLOS MONSALVE GOMEZ, LINA MARIA MONTOYA SUAREZ, JAIME ALONSO BOTERO BOTERO",21454086,1,No indexada en Scopus,No clasificada en Publindex,,
01097,006,Artículos publicados,Publicado en revista especializada,"Formación académica, valores, empatía y comportamientos socialmente responsables en estudiantes universitarios",México,REVISTA DE LA EDUCACION SUPERIOR,2014,"SANDRA JULIET CLAVIJO ZAPATA, OLBER EDUARDO ARANGO TOBON, JOSE WILMAR SANCHEZ DUQUE, ISABEL CRISTINA PUERTA LOPERA",01852760,1,En Scopus sin cuartil,A1,2014,2014
01098,006,Artículos publicados,Publicado en revista especializada,Intervención psicopedagógica en aulas hospitalarias: hacia una pedagogía incluyente en contextos adversos,Colombia,INFANCIAS IMAGENES,2014,SANDRA JULIET CLAVIJO ZAPATA,16579089,1,No indexada en Scopus,C,,2014
01099,006,Artículos publicados,Publicado en revista especializada,Desarrollo profesional de los educadores iniciales: una mirada hacia la articulación de su saber y hacer,Colombia,REVISTA COLOMBIANA DE CIENCIAS SOCIALES,2014,"ADRIANA MARIA GALLEGO HENAO, SORANY ALEXANDRA OSPINA OSPINA",22161201,1,No indexada en Scopus,C,,2014
01979,013,Artículos publicados,Publicado en revista especializada,Experiencia mística: hacia una definición naturalizada,Colombia,Praxis filosófica,2014,LINA MARCELA DE LA MILAGROSA CADAVID RAMIREZ,01204688,1,No indexada en Scopus,A2,,2014
01101,006,Artículos publicados,Publicado en revista especializada,La dinámica interna de las familias de las niñas y los niños beneficiarios de Hogares Sustitutos: el caso de la Corporación PAN de la ciudad de Medellín,Colombia,Entramado,2014,JOSE WILMAR PINO MONTOYA,19003803,1,No indexada en Scopus,B,,2014
01108,006,Artículos publicados,Publicado en revista especializada,"Sujetos virtuales, violencias reales: una perspectiva crítica del fenómeno del ciberbullying",Colombia,Revista De Investigaciones,2014,"GLORIA MARIA LOPEZ ARBOLEDA, JAIME ALBERTO CARMONA PARRA",0121067X,1,No indexada en Scopus,C,,2014
01981,013,Artículos publicados,Publicado en revista especializada,Bioética y tecnología digital: una puerta a la investigación desde la perspectiva de las ciencias sociales,Colombia,PRODUCCION Y LIMPIA,2014,"GONZALO JIMENEZ JARAMILLO, CONRADO DE JESUS GIRALDO ZULUAGA",19090455,1,No indexada en Scopus,A2,,2014
